                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                      0,               0.071577,                0.04251,               0.056364,               0.067949,                0.45164,                0.11495,               0.067174,                0.03531,                0.45999,                0.11388,               0.068438,               0.044534,               0.044502,               0.025686,               0.034479,               0.058587,               0.070063,              0.0033263,              0.0033263
                      1,               0.052017,               0.023937,               0.035786,               0.056305,                 0.4553,                0.21417,                0.15819,               0.081702,                0.45556,                0.21747,                0.16044,                0.10428,               0.038991,               0.017409,               0.028377,               0.049079,               0.040041,              0.0066377,              0.0066377
                      2,               0.048627,               0.024453,                 0.0336,               0.046444,                0.43644,                0.28848,                0.24471,                0.13313,                0.45783,                0.28903,                0.24836,                0.16639,               0.035775,               0.017621,               0.028331,               0.039465,              0.0099969,              0.0099271,              0.0099271
                      3,               0.044381,               0.025318,               0.034661,               0.039307,                0.57017,                0.37644,                0.36646,                0.19791,                 0.5706,                0.38093,                0.37264,                0.24567,               0.031583,               0.017176,               0.028006,               0.035618,               0.009901,               0.009901,               0.009901
                      4,               0.040888,               0.025148,               0.034761,               0.034188,                0.59322,                0.39944,                  0.392,                0.21608,                0.59837,                0.40024,                0.39725,                0.25042,               0.033299,               0.020832,               0.032606,               0.036652,               0.009901,               0.009901,               0.009901
                      5,               0.039094,               0.023938,                0.03322,               0.030728,                0.65283,                0.49638,                0.50613,                0.31976,                 0.6568,                0.50015,                0.50982,                0.34832,               0.028274,               0.017295,               0.028264,               0.028301,               0.009868,               0.009868,               0.009868
                      6,               0.037322,               0.022625,               0.032212,               0.027584,                0.67347,                0.46195,                0.47408,                0.28421,                0.67764,                0.46648,                0.47689,                0.31776,               0.029095,               0.019166,               0.030194,               0.026633,               0.009835,               0.009835,               0.009835
                      7,               0.035256,               0.022494,               0.031539,               0.024931,                0.65988,                0.51873,                0.54956,                  0.355,                0.66987,                0.51215,                0.54847,                0.38493,               0.025869,               0.015445,                0.02625,               0.024576,               0.009802,               0.009802,               0.009802
                      8,               0.034443,                0.02171,               0.030392,               0.023805,                0.67976,                0.48489,                0.55857,                0.34035,                0.67608,                0.48115,                0.55454,                0.39311,                0.02904,               0.018796,               0.030816,               0.024407,               0.009769,               0.009769,               0.009769
                      9,               0.033392,               0.021456,               0.030334,               0.022466,                0.56706,                0.61028,                0.62055,                0.39197,                0.56535,                0.60809,                0.62039,                0.43287,               0.026174,               0.016534,               0.027494,               0.023173,               0.009736,               0.009736,               0.009736
                     10,               0.033582,               0.021522,               0.030974,               0.020769,                0.81651,                0.51756,                0.66492,                0.42279,                0.60899,                0.63445,                0.66437,                0.48642,               0.024288,               0.014213,                0.02512,                0.02048,               0.009703,               0.009703,               0.009703
                     11,               0.032754,               0.020879,               0.029826,               0.019813,                0.66857,                0.61786,                0.68699,                0.44062,                0.67474,                0.60921,                0.68641,                0.49561,               0.024964,               0.013956,               0.024796,               0.019508,                0.00967,                0.00967,                0.00967
                     12,               0.031698,               0.020069,               0.029566,               0.018075,                0.68142,                0.64987,                 0.7274,                0.48655,                0.68568,                0.65174,                0.72778,                0.52965,                0.02412,               0.014087,               0.025048,               0.017514,               0.009637,               0.009637,               0.009637
                     13,                 0.0313,               0.019744,                0.02838,               0.017869,                0.70572,                0.67789,                0.73858,                0.47099,                0.71663,                0.67299,                0.73901,                0.51506,               0.024858,                0.01411,               0.025183,               0.017987,               0.009604,               0.009604,               0.009604
                     14,               0.030322,               0.019264,               0.027913,               0.017024,                0.74927,                0.63024,                0.72382,                0.48519,                0.70447,                0.66608,                0.72111,                 0.5235,               0.024063,               0.014538,               0.025341,               0.017928,               0.009571,               0.009571,               0.009571
                     15,               0.030529,               0.019106,                0.02841,                0.01643,                0.68054,                0.71129,                0.73551,                0.47538,                 0.6876,                 0.7018,                 0.7339,                0.54224,               0.023442,               0.014083,               0.025104,                0.01709,               0.009538,               0.009538,               0.009538
                     16,               0.029762,               0.019755,               0.028658,               0.015733,                0.67491,                0.67743,                0.72534,                 0.4895,                0.67863,                0.67768,                0.72453,                0.53649,               0.023229,               0.014217,               0.025373,               0.017384,               0.009505,               0.009505,               0.009505
                     17,               0.029208,               0.019351,               0.027748,               0.015973,                0.77571,                0.62646,                0.73966,                0.49565,                0.77107,                0.63035,                 0.7432,                0.54648,               0.022677,               0.013971,                0.02467,               0.016438,               0.009472,               0.009472,               0.009472
                     18,               0.029336,               0.018642,               0.028044,               0.014866,                0.74869,                0.70419,                0.77616,                0.54752,                0.73533,                0.71035,                0.77028,                 0.5792,               0.021874,               0.013683,               0.024444,               0.016038,               0.009439,               0.009439,               0.009439
                     19,               0.028733,               0.018682,               0.027071,               0.014217,                0.70121,                0.70664,                0.75297,                0.52007,                0.70318,                0.70834,                0.75449,                0.56423,               0.022367,               0.013532,               0.023774,               0.016045,               0.009406,               0.009406,               0.009406
                     20,               0.028596,               0.018647,                0.02725,               0.013416,                0.72314,                0.70938,                0.77094,                0.53507,                0.72406,                0.71001,                0.76749,                 0.5771,               0.021607,               0.013287,               0.024209,               0.017036,               0.009373,               0.009373,               0.009373
                     21,               0.027919,                0.01841,               0.025534,               0.013671,                0.77441,                0.72247,                0.79369,                0.53844,                 0.7766,                0.72459,                0.79504,                0.58631,               0.022339,               0.013068,               0.023881,               0.015254,                0.00934,                0.00934,                0.00934
                     22,               0.028233,               0.018195,                0.02592,               0.012796,                0.72603,                0.73065,                0.77817,                0.54332,                0.72658,                0.73268,                 0.7776,                0.57573,               0.021343,               0.012936,               0.023246,               0.014887,               0.009307,               0.009307,               0.009307
