                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                      0,               0.083974,               0.049603,                0.04846,                      0,                  0.532,                0.55019,                0.50923,                0.21659,                0.53791,                0.54944,                0.51977,                0.29185,               0.056517,               0.020775,               0.035577,                      0,                0.07011,              0.0033211,              0.0033211
                      1,               0.060454,               0.028478,               0.040194,                      0,                0.60544,                0.46781,                0.54413,                0.24721,                0.66518,                0.46217,                0.56918,                0.37151,               0.052557,                0.02494,               0.036506,                      0,               0.040088,              0.0066325,              0.0066325
                      2,                0.05433,               0.028099,               0.038164,                      0,                0.65092,                0.63633,                0.66002,                0.31681,                0.65067,                0.64667,                0.67185,                0.41667,               0.045936,               0.022885,               0.033462,                      0,               0.010044,              0.0099218,              0.0099218
                      3,               0.050199,               0.029095,               0.037601,                      0,                0.80239,                0.73858,                0.81162,                0.44397,                 0.8093,                0.73333,                0.80718,                0.46499,               0.040151,               0.021595,                0.03204,                      0,               0.009901,               0.009901,               0.009901
                      4,                0.04473,               0.027683,                0.03735,                      0,                0.81115,                0.64232,                0.71509,                0.35111,                0.80525,                0.63494,                0.70559,                0.39363,               0.044422,               0.024355,               0.038427,                      0,               0.009901,               0.009901,               0.009901
                      5,               0.041928,                0.02679,               0.036764,                      0,                0.82626,                 0.7178,                0.80719,                0.44852,                0.80686,                0.69782,                0.77891,                0.45561,                0.03807,                0.02254,               0.032171,                      0,               0.009868,               0.009868,               0.009868
                      6,               0.040218,               0.026378,               0.036524,                      0,                0.82777,                0.65243,                0.73244,                0.43159,                0.82574,                0.63895,                0.71854,                0.43761,               0.038915,               0.026296,                0.03785,                      0,               0.009835,               0.009835,               0.009835
                      7,               0.038524,               0.026127,               0.036457,                      0,                 0.8411,                0.74494,                0.82676,                0.51969,                0.83749,                0.72996,                 0.8118,                0.50314,               0.032295,               0.020864,               0.031556,                      0,               0.009802,               0.009802,               0.009802
                      8,               0.038079,               0.025476,               0.036698,                      0,                0.81099,                0.68502,                0.76251,                 0.4335,                0.81706,                0.66404,                0.74978,                0.44849,               0.037258,               0.022939,               0.035924,                      0,               0.009769,               0.009769,               0.009769
                      9,               0.036427,               0.025147,               0.033527,                      0,                0.83609,                0.77758,                0.84396,                0.54481,                0.83356,                0.77491,                0.83678,                0.51918,               0.030525,               0.020149,               0.030123,                      0,               0.009736,               0.009736,               0.009736
                     10,                0.03624,               0.025133,               0.034275,                      0,                 0.8383,                0.77079,                0.84831,                0.54925,                0.83636,                0.76292,                0.83734,                 0.5326,               0.031486,               0.020105,               0.029944,                      0,               0.009703,               0.009703,               0.009703
                     11,               0.035363,               0.024229,               0.033675,                      0,                0.82481,                 0.8041,                0.86022,                0.56649,                0.82067,                0.79016,                  0.843,                  0.545,               0.028885,               0.019088,               0.029471,                      0,                0.00967,                0.00967,                0.00967
                     12,               0.034808,               0.023817,               0.033194,                      0,                0.82858,                0.78207,                0.85193,                0.55871,                0.82698,                0.76441,                0.83866,                0.53415,               0.030211,                0.01889,               0.030655,                      0,               0.009637,               0.009637,               0.009637
                     13,               0.034069,               0.023979,               0.034079,                      0,                 0.8212,                0.78096,                 0.8414,                0.55305,                 0.8342,                0.76966,                 0.8337,                0.53435,               0.029986,               0.019454,               0.030526,                      0,               0.009604,               0.009604,               0.009604
                     14,               0.033235,                 0.0231,               0.033037,                      0,                0.83738,                0.78277,                0.85082,                0.57045,                0.82957,                0.76255,                0.82926,                   0.53,               0.028659,               0.019195,               0.029935,                      0,               0.009571,               0.009571,               0.009571
                     15,               0.032226,               0.023305,               0.032081,                      0,                0.84956,                0.79251,                0.86223,                0.56864,                0.84606,                0.78801,                0.85455,                0.57613,               0.029331,               0.019495,               0.029697,                      0,               0.009538,               0.009538,               0.009538
                     16,               0.032633,               0.023408,               0.032369,                      0,                0.83054,                0.81135,                0.86838,                0.58356,                0.82278,                0.80161,                0.85487,                0.57714,               0.028125,               0.018027,               0.029139,                      0,               0.009505,               0.009505,               0.009505
                     17,               0.032279,               0.022823,                0.03197,                      0,                0.83745,                0.80848,                0.86985,                0.58135,                0.84844,                0.78205,                0.85966,                0.58983,               0.028458,               0.017722,               0.028291,                      0,               0.009472,               0.009472,               0.009472
                     18,               0.031538,               0.022031,               0.030667,                      0,                0.83746,                0.80112,                0.86153,                0.58261,                0.84666,                0.76816,                0.85096,                0.58125,               0.028422,               0.018103,               0.028917,                      0,               0.009439,               0.009439,               0.009439
                     19,               0.031427,               0.022318,               0.031138,                      0,                0.85579,                0.79625,                 0.8657,                0.58052,                0.85095,                0.78727,                0.85181,                0.55425,               0.027931,               0.018262,               0.028612,                      0,               0.009406,               0.009406,               0.009406
                     20,               0.030952,               0.022045,               0.030473,                      0,                0.83334,                0.82401,                0.87865,                0.59579,                0.83208,                0.81236,                0.86618,                0.58767,               0.027416,               0.018811,               0.028347,                      0,               0.009373,               0.009373,               0.009373
                     21,                0.03023,                0.02196,               0.031091,                      0,                0.85663,                 0.8123,                0.88221,                0.61387,                0.85218,                0.80712,                 0.8703,                0.57865,               0.026363,               0.017614,               0.027931,                      0,                0.00934,                0.00934,                0.00934
                     22,               0.030031,               0.021533,               0.030312,                      0,                0.84027,                0.82157,                 0.8791,                0.60154,                0.85036,                0.79385,                0.86179,                0.56223,               0.026483,               0.017667,               0.027562,                      0,               0.009307,               0.009307,               0.009307
                     23,               0.029921,               0.021577,               0.030574,                      0,                0.84615,                0.82884,                0.88633,                0.61332,                0.84197,                0.81614,                 0.8692,                0.59009,               0.026387,               0.017903,               0.027692,                      0,               0.009274,               0.009274,               0.009274
                     24,               0.029209,                0.02114,               0.029586,                      0,                0.83433,                0.81861,                0.87009,                0.61171,                 0.8208,                0.80375,                0.85106,                0.56216,               0.026215,               0.017986,               0.028503,                      0,               0.009241,               0.009241,               0.009241
                     25,               0.029256,               0.020858,               0.029859,                      0,                 0.8446,                0.80608,                0.87061,                 0.6097,                0.83898,                 0.7985,                0.86018,                0.57693,               0.025432,                0.01763,               0.027867,                      0,               0.009208,               0.009208,               0.009208
                     26,               0.028595,               0.020934,               0.029472,                      0,                 0.8259,                0.81835,                0.86983,                0.61097,                0.82095,                0.80599,                0.85248,                0.57176,               0.025621,               0.017753,               0.027865,                      0,               0.009175,               0.009175,               0.009175
                     27,               0.029303,               0.021195,               0.030536,                      0,                0.85206,                0.82659,                0.88217,                0.61227,                0.84818,                0.81685,                0.86836,                0.59944,               0.025932,               0.017638,               0.027476,                      0,               0.009142,               0.009142,               0.009142
                     28,               0.028979,               0.020678,                0.02945,                      0,                0.84193,                0.82884,                0.88182,                0.62193,                0.84226,                0.81798,                0.86865,                0.57811,                0.02553,               0.017397,                0.02724,                      0,               0.009109,               0.009109,               0.009109
                     29,               0.028638,               0.020598,               0.029155,                      0,                0.83929,                0.83146,                0.88668,                0.62356,                0.83917,                 0.8236,                0.87441,                0.59473,               0.025049,                0.01722,               0.027292,                      0,               0.009076,               0.009076,               0.009076
                     30,               0.028236,               0.020456,               0.029624,                      0,                0.84927,                0.83558,                0.88605,                0.63236,                0.84713,                0.82772,                0.87899,                0.60078,               0.024846,                0.01733,               0.027106,                      0,               0.009043,               0.009043,               0.009043
                     31,               0.027302,               0.020475,               0.028786,                      0,                0.85001,                0.83203,                0.88718,                0.63554,                0.84542,                0.82753,                0.87866,                0.61137,               0.024527,               0.017529,                0.02665,                      0,                0.00901,                0.00901,                0.00901
                     32,               0.027238,               0.019757,               0.027556,                      0,                0.84418,                0.83184,                0.88241,                0.62885,                0.83333,                 0.8202,                0.86601,                0.59806,               0.025222,               0.017464,               0.027266,                      0,               0.008977,               0.008977,               0.008977
                     33,               0.027466,               0.020275,               0.028221,                      0,                 0.8479,                0.83109,                0.88588,                0.63622,                0.84231,                0.82225,                0.87376,                 0.5942,                0.02415,               0.017747,               0.027809,                      0,               0.008944,               0.008944,               0.008944
