                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                      0,               0.089049,               0.053168,               0.046836,                      0,                0.55562,                0.48301,                0.46498,                0.19783,                0.57967,                0.49245,                0.48626,                0.26373,               0.057159,               0.028017,               0.037304,                      0,                0.07011,              0.0033211,              0.0033211
                      1,               0.061726,               0.031231,               0.041875,                      0,                0.37689,                0.47734,                0.38047,                0.12736,                0.43228,                0.49131,                  0.442,                 0.1995,               0.063645,               0.023811,               0.032476,                      0,               0.040088,              0.0066325,              0.0066325
                      2,               0.055538,               0.029316,               0.038708,                      0,                0.55337,                0.59894,                 0.5633,                 0.2497,                0.55248,                0.59479,                0.56142,                0.32322,               0.049352,               0.026833,               0.035299,                      0,               0.010044,              0.0099218,              0.0099218
                      3,               0.049933,               0.030432,               0.039419,                      0,                0.72453,                0.70522,                0.74018,                0.39182,                0.72817,                0.70959,                 0.7405,                0.41965,                0.04166,               0.022408,               0.034514,                      0,               0.009901,               0.009901,               0.009901
                      4,               0.045999,               0.029473,               0.039124,                      0,                0.72756,                0.48943,                0.54419,                0.25741,                0.75135,                 0.4781,                0.54654,                0.29734,               0.055092,               0.035372,               0.047478,                      0,               0.009901,               0.009901,               0.009901
                      5,               0.042737,               0.028854,                0.03871,                      0,                0.75339,                0.64502,                0.71005,                0.38336,                0.75915,                0.64158,                0.70418,                0.38739,               0.041708,                0.02721,               0.036178,                      0,               0.009868,               0.009868,               0.009868
                      6,               0.041037,               0.028078,               0.038298,                      0,                0.80042,                0.67547,                0.73968,                0.42684,                0.81458,                0.66196,                0.73838,                0.43365,               0.038665,               0.025236,               0.035049,                      0,               0.009835,               0.009835,               0.009835
                      7,               0.039349,               0.027522,               0.037312,                      0,                0.80454,                0.74622,                0.81488,                0.50014,                0.82097,                0.72394,                0.79615,                0.47133,               0.033574,               0.022841,               0.031489,                      0,               0.009802,               0.009802,               0.009802
                      8,               0.038469,                0.02689,               0.037183,                      0,                0.80218,                0.72885,                0.79137,                0.47812,                  0.803,                0.72054,                0.78649,                0.50841,               0.034856,               0.022969,               0.033097,                      0,               0.009769,               0.009769,               0.009769
                      9,               0.037724,               0.026294,               0.035414,                      0,                0.80008,                0.74245,                0.79949,                0.48753,                0.80182,                0.74094,                0.79797,                0.50385,               0.033798,               0.022705,               0.032491,                      0,               0.009736,               0.009736,               0.009736
                     10,               0.036701,               0.026054,               0.035201,                      0,                0.82936,                0.77681,                0.84585,                0.51188,                0.83059,                0.77417,                0.84305,                0.54024,               0.033159,               0.021459,               0.030692,                      0,               0.009703,               0.009703,               0.009703
                     11,               0.036189,               0.025001,               0.035008,                      0,                0.81665,                0.76869,                0.83468,                0.52094,                0.81424,                0.76642,                0.82586,                0.51756,               0.031743,               0.021337,               0.033196,                      0,                0.00967,                0.00967,                0.00967
                     12,               0.035552,               0.025063,                0.03465,                      0,                0.82215,                0.77832,                0.84307,                 0.5407,                0.82061,                0.77492,                0.83507,                0.53119,               0.031139,               0.021424,                0.03014,                      0,               0.009637,               0.009637,               0.009637
                     13,               0.034853,               0.025114,               0.034317,                      0,                0.82634,                0.76586,                0.83224,                0.53527,                0.82552,                0.76475,                0.82994,                 0.5234,               0.031476,               0.021866,               0.031314,                      0,               0.009604,               0.009604,               0.009604
                     14,               0.034663,               0.024845,               0.035167,                      0,                0.82843,                0.76767,                0.84185,                0.53812,                0.82421,                 0.7602,                0.83214,                0.53049,               0.031358,               0.022453,               0.030247,                      0,               0.009571,               0.009571,               0.009571
                     15,               0.033643,               0.024179,               0.034202,                      0,                0.81841,                0.78972,                0.84267,                0.53295,                0.82558,                0.78399,                 0.8398,                0.54659,               0.031606,               0.020584,                0.03017,                      0,               0.009538,               0.009538,               0.009538
                     16,                 0.0337,               0.023943,               0.032813,                      0,                0.82406,                0.78889,                0.85052,                0.55482,                0.82872,                0.78701,                0.84958,                0.56759,               0.030157,               0.019597,               0.029647,                      0,               0.009505,               0.009505,               0.009505
                     17,               0.033242,               0.023456,               0.033414,                      0,                0.82647,                0.80287,                0.86262,                0.56079,                0.83124,                0.80023,                0.86117,                0.57568,               0.029711,               0.019979,               0.028992,                      0,               0.009472,               0.009472,               0.009472
                     18,               0.032801,               0.022447,               0.033096,                      0,                 0.8449,                 0.7941,                0.86168,                0.57061,                0.84429,                0.79449,                0.85978,                0.56882,               0.028478,               0.019455,               0.028813,                      0,               0.009439,               0.009439,               0.009439
                     19,               0.032064,               0.023421,               0.033106,                      0,                0.84403,                0.80317,                0.87413,                0.58145,                 0.8471,                0.79923,                0.86913,                0.57934,               0.028505,               0.019298,               0.028365,                      0,               0.009406,               0.009406,               0.009406
                     20,                0.03162,               0.022848,                 0.0328,                      0,                0.81791,                0.81042,                0.86773,                0.58123,                0.81524,                0.80778,                0.86015,                0.55457,               0.027955,               0.019191,               0.029177,                      0,               0.009373,               0.009373,               0.009373
                     21,               0.031667,               0.022607,               0.032497,                      0,                0.84189,                0.80325,                0.87182,                0.56627,                0.84371,                0.79569,                0.85835,                 0.5302,               0.029542,               0.019183,                0.02914,                      0,                0.00934,                0.00934,                0.00934
                     22,               0.030959,               0.022193,               0.031455,                      0,                0.83777,                0.80514,                 0.8659,                0.58617,                0.83345,                 0.7956,                0.85444,                 0.5666,               0.027939,               0.019504,               0.028543,                      0,               0.009307,               0.009307,               0.009307
                     23,               0.030498,               0.022136,               0.031553,                      0,                0.85533,                0.77039,                0.85168,                0.56537,                0.85769,                0.75604,                0.84114,                0.55916,               0.028969,               0.019704,               0.030078,                      0,               0.009274,               0.009274,               0.009274
                     24,               0.030554,               0.022086,               0.031095,                      0,                0.84031,                0.79305,                0.86529,                0.58835,                0.84071,                0.79343,                0.86196,                0.57387,                 0.0278,               0.019664,               0.028493,                      0,               0.009241,               0.009241,               0.009241
                     25,               0.030364,               0.021576,               0.030365,                      0,                 0.8305,                0.81601,                0.86909,                0.59549,                0.83966,                0.80291,                0.86267,                0.56142,                 0.0272,                0.01927,                0.02823,                      0,               0.009208,               0.009208,               0.009208
                     26,               0.030139,               0.021719,               0.030807,                      0,                0.83126,                0.81911,                0.87012,                0.59288,                0.84094,                0.80465,                0.86799,                0.58396,               0.027431,               0.018806,               0.028319,                      0,               0.009175,               0.009175,               0.009175
                     27,               0.029565,               0.021633,               0.031571,                      0,                0.83159,                0.81118,                0.87078,                0.59812,                0.83069,                0.80778,                0.86602,                0.57942,               0.027184,               0.018867,               0.028156,                      0,               0.009142,               0.009142,               0.009142
                     28,               0.029563,               0.021943,               0.031529,                      0,                0.84344,                0.80023,                0.86786,                0.60088,                0.83714,                0.79392,                0.85903,                0.55505,               0.026264,               0.018731,               0.028306,                      0,               0.009109,               0.009109,               0.009109
                     29,               0.029695,               0.021398,               0.030706,                      0,                0.84224,                0.81609,                0.87555,                0.59954,                0.84206,                0.81495,                0.87282,                0.58057,               0.026802,               0.018632,               0.027986,                      0,               0.009076,               0.009076,               0.009076
                     30,               0.029358,               0.021272,               0.030506,                      0,                0.84845,                0.79721,                0.86711,                0.58574,                0.84869,                0.79646,                0.86569,                0.57897,               0.027351,               0.018492,               0.028376,                      0,               0.009043,               0.009043,               0.009043
                     31,                 0.0285,               0.021514,               0.030429,                      0,                0.81618,                0.81827,                0.87031,                0.60841,                 0.8158,                 0.8179,                0.86556,                0.57363,               0.025954,               0.018027,               0.028402,                      0,                0.00901,                0.00901,                0.00901
                     32,               0.028224,               0.020506,               0.028534,                      0,                 0.8564,                0.80853,                0.87761,                0.60122,                0.85577,                0.80664,                0.87073,                0.58582,               0.026325,                0.01807,               0.028012,                      0,               0.008977,               0.008977,               0.008977
                     33,               0.028346,               0.020759,               0.029726,                      0,                 0.8261,                0.82164,                0.87672,                0.61368,                0.82411,                0.80859,                0.86768,                0.57858,                0.02571,               0.018083,               0.027816,                      0,               0.008944,               0.008944,               0.008944
                     34,               0.027764,               0.020664,               0.028547,                      0,                0.83933,                0.80816,                 0.8726,                0.60647,                0.83925,                0.79849,                0.86594,                0.57714,               0.025619,               0.018256,               0.028008,                      0,               0.008911,               0.008911,               0.008911
                     35,               0.027743,               0.020428,               0.027861,                      0,                0.83929,                0.81344,                0.86999,                0.60616,                0.83915,                0.81042,                0.86648,                 0.5718,               0.026048,               0.019068,               0.027825,                      0,               0.008878,               0.008878,               0.008878
                     36,               0.027584,               0.020561,               0.028618,                      0,                0.84887,                0.81665,                0.87346,                0.61406,                0.85175,                0.81584,                0.87286,                0.57679,               0.025342,                0.01788,               0.027121,                      0,               0.008845,               0.008845,               0.008845
                     37,                0.02764,               0.019934,               0.027927,                      0,                0.84749,                0.82684,                0.87846,                0.60883,                0.85253,                0.82477,                0.87841,                0.59948,               0.025394,               0.017779,               0.027241,                      0,               0.008812,               0.008812,               0.008812
                     38,               0.027605,               0.020345,                0.02941,                      0,                0.82893,                0.82591,                0.87756,                0.61803,                0.83207,                0.82521,                0.87679,                0.57923,               0.025645,               0.018222,               0.027391,                      0,               0.008779,               0.008779,               0.008779
                     39,               0.026748,               0.019869,               0.028078,                      0,                0.84747,                0.81986,                0.88279,                0.61722,                 0.8508,                0.81307,                0.87758,                 0.5886,               0.025705,                0.01821,               0.027455,                      0,               0.008746,               0.008746,               0.008746
                     40,               0.026324,               0.020012,               0.028197,                      0,                0.85698,                0.79381,                0.86989,                0.61049,                0.85575,                0.79267,                 0.8675,                0.58291,               0.026425,               0.019473,               0.027892,                      0,               0.008713,               0.008713,               0.008713
                     41,               0.026582,               0.019483,               0.027301,                      0,                0.82795,                0.82931,                0.87644,                0.62071,                0.83251,                0.81653,                 0.8698,                0.57883,               0.024853,               0.017891,               0.027443,                      0,                0.00868,                0.00868,                0.00868
                     42,               0.026508,               0.019851,               0.028425,                      0,                0.85617,                0.80928,                0.87895,                0.62347,                0.85545,                0.80627,                0.87228,                0.59228,               0.025011,               0.018366,               0.027522,                      0,               0.008647,               0.008647,               0.008647
                     43,               0.026034,                0.01962,               0.027211,                      0,                0.84374,                0.81835,                0.87857,                0.62708,                0.84551,                0.81495,                0.87225,                0.58556,               0.024875,               0.017864,               0.027532,                      0,               0.008614,               0.008614,               0.008614
                     44,               0.025941,               0.019631,               0.027568,                      0,                0.84331,                0.81609,                0.88123,                0.62387,                0.84136,                 0.8142,                0.87732,                0.59371,               0.025141,               0.017787,                0.02732,                      0,               0.008581,               0.008581,               0.008581
                     45,               0.025776,                0.01922,                0.02704,                      0,                0.84798,                0.81986,                0.87677,                0.62513,                0.85363,                0.81486,                0.87436,                0.59398,               0.025223,               0.018119,               0.027438,                      0,               0.008548,               0.008548,               0.008548
                     46,               0.025368,               0.019606,               0.027602,                      0,                0.84719,                0.81647,                0.88606,                0.63818,                0.84785,                0.80967,                0.87855,                0.59474,               0.024555,               0.018072,               0.026931,                      0,               0.008515,               0.008515,               0.008515
                     47,               0.024912,               0.019125,               0.026487,                      0,                0.83259,                0.82515,                0.87659,                0.62936,                0.83664,                0.81949,                0.86974,                0.58781,                0.02485,               0.018214,               0.027663,                      0,               0.008482,               0.008482,               0.008482
                     48,               0.024825,               0.018863,               0.026377,                      0,                0.85432,                0.80835,                0.87582,                0.62889,                0.85153,                 0.8057,                0.86975,                0.57995,               0.025007,               0.018453,               0.027783,                      0,               0.008449,               0.008449,               0.008449
                     49,               0.025104,               0.019353,               0.026845,                      0,                0.81794,                0.83988,                 0.8758,                 0.6221,                0.81915,                0.83302,                0.87136,                0.58798,               0.025079,               0.017882,               0.027984,                      0,               0.008416,               0.008416,               0.008416
                     50,               0.024907,               0.019358,               0.026862,                      0,                0.85954,                0.82499,                0.88705,                0.64311,                0.86233,                0.81798,                0.88304,                0.59636,               0.024253,               0.017569,               0.026923,                      0,               0.008383,               0.008383,               0.008383
                     51,               0.024717,               0.019345,               0.027493,                      0,                0.84205,                0.82213,                0.88143,                0.63119,                0.83785,                 0.8142,                0.87242,                0.59437,               0.024366,               0.017584,               0.027454,                      0,                0.00835,                0.00835,                0.00835
