                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                      0,                0.08897,               0.053108,               0.046843,                      0,                0.47131,                0.48352,                0.44746,                0.18382,                 0.4813,                  0.502,                 0.4618,                0.25524,               0.062367,               0.025608,               0.039869,                      0,                0.07011,              0.0033211,              0.0033211
                      1,               0.061517,               0.030129,               0.040561,                      0,                0.58231,                0.64751,                0.64554,                0.33981,                0.58782,                0.65042,                0.64764,                0.42281,               0.046264,               0.021662,               0.034133,                      0,               0.040088,              0.0066325,              0.0066325
                      2,               0.055739,               0.029855,               0.038014,                      0,                0.65228,                 0.5984,                0.64128,                0.24962,                0.68292,                0.60749,                0.66104,                0.32693,                0.05265,               0.026478,               0.036548,                      0,               0.010044,              0.0099218,              0.0099218
                      3,               0.050652,               0.030179,               0.037874,                      0,                0.75333,                 0.6155,                0.66934,                0.34723,                0.76042,                0.62241,                0.67769,                0.38277,               0.046041,               0.030257,                0.04102,                      0,               0.009901,               0.009901,               0.009901
                      4,               0.045724,               0.029438,               0.038439,                      0,                0.80018,                0.65115,                0.72697,                0.42397,                0.80283,                0.64824,                0.72516,                0.45415,               0.040339,               0.027255,               0.038893,                      0,               0.009901,               0.009901,               0.009901
                      5,               0.043573,               0.029106,               0.038761,                      0,                0.80643,                0.74172,                0.79841,                0.44328,                0.81039,                0.74536,                0.80502,                0.50341,               0.038145,               0.023488,               0.037562,                      0,               0.009868,               0.009868,               0.009868
                      6,               0.041332,               0.027762,                0.03742,                      0,                 0.8161,                0.74463,                 0.8216,                0.47316,                0.82064,                0.73554,                0.81721,                0.48196,               0.036043,                0.02367,               0.033941,                      0,               0.009835,               0.009835,               0.009835
                      7,               0.040468,               0.027055,               0.036471,                      0,                0.79997,                0.66483,                0.74185,                0.43841,                0.80415,                 0.6572,                0.73361,                0.44024,               0.039056,                0.02585,               0.038744,                      0,               0.009802,               0.009802,               0.009802
                      8,               0.039783,                0.02678,               0.036463,                      0,                0.84874,                0.75318,                0.84007,                0.52694,                0.84587,                0.75063,                0.82854,                0.52677,               0.033425,               0.022338,               0.033079,                      0,               0.009769,               0.009769,               0.009769
                      9,               0.037734,               0.026549,               0.035221,                      0,                 0.8198,                0.75336,                0.81733,                0.52012,                0.83496,                0.74573,                 0.8182,                0.53624,               0.033644,               0.023137,               0.033504,                      0,               0.009736,               0.009736,               0.009736
                     10,               0.036736,               0.025919,               0.034328,                      0,                0.82661,                0.79429,                0.84951,                 0.4902,                0.83234,                0.79819,                0.85179,                0.56294,               0.033779,               0.021555,               0.032239,                      0,               0.009703,               0.009703,               0.009703
                     11,               0.036598,               0.025962,               0.034945,                      0,                0.80396,                0.69072,                0.76416,                0.48207,                0.79961,                0.68207,                 0.7515,                0.47967,               0.036413,               0.025337,               0.037934,                      0,                0.00967,                0.00967,                0.00967
                     12,               0.036098,               0.025694,               0.034357,                      0,                0.81923,                0.78802,                 0.8529,                0.55908,                0.82925,                0.78065,                0.84866,                0.56172,               0.030477,               0.020811,               0.032137,                      0,               0.009637,               0.009637,               0.009637
                     13,               0.035714,               0.024929,               0.034218,                      0,                0.83359,                0.78938,                0.86354,                0.52222,                0.83122,                0.78538,                0.85878,                0.56731,               0.033654,               0.021245,               0.032245,                      0,               0.009604,               0.009604,               0.009604
                     14,               0.034851,                0.02469,               0.034197,                      0,                0.83772,                0.79806,                0.87118,                0.58361,                0.83945,                0.79556,                 0.8658,                0.56875,               0.028919,               0.020164,               0.030982,                      0,               0.009571,               0.009571,               0.009571
                     15,               0.034301,               0.023863,               0.033621,                      0,                0.84608,                0.80029,                 0.8748,                0.58282,                0.84656,                 0.7992,                0.86794,                0.57855,               0.029499,               0.019581,               0.030564,                      0,               0.009538,               0.009538,               0.009538
                     16,               0.033577,               0.023298,               0.032813,                      0,                0.84139,                 0.7931,                0.86481,                0.57111,                0.84445,                0.77919,                0.85463,                0.56715,               0.029369,               0.019539,               0.031322,                      0,               0.009505,               0.009505,               0.009505
                     17,               0.033263,                0.02333,                0.03334,                      0,                 0.8517,                0.79774,                0.87308,                0.57895,                0.85305,                 0.7912,                0.86398,                0.55661,               0.030094,               0.020141,               0.030837,                      0,               0.009472,               0.009472,               0.009472
                     18,               0.033052,               0.023241,               0.032502,                      0,                0.84655,                0.78429,                0.86047,                 0.5731,                0.86664,                0.77774,                0.86181,                0.57301,               0.029861,               0.020456,                0.03137,                      0,               0.009439,               0.009439,               0.009439
                     19,               0.032442,               0.022931,                0.03208,                      0,                0.85321,                0.79447,                0.86686,                 0.5728,                0.84691,                0.78829,                0.85764,                0.58892,               0.029863,               0.019687,               0.031272,                      0,               0.009406,               0.009406,               0.009406
                     20,               0.031918,                0.02251,               0.032023,                      0,                0.85424,                0.80975,                0.87799,                0.59595,                0.85986,                0.79683,                0.86931,                0.56982,               0.029106,               0.019733,               0.030871,                      0,               0.009373,               0.009373,               0.009373
                     21,               0.031606,               0.023048,               0.032482,                      0,                0.85612,                0.79811,                0.87045,                0.58526,                 0.8634,                0.79665,                0.86947,                0.60652,               0.029926,               0.019987,               0.030822,                      0,                0.00934,                0.00934,                0.00934
