               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  20,             0.06215,            0.071046,                   0,             0.55936,             0.45425,             0.47045,             0.18715,            0.057552,            0.068998,                   0,            0.001006,            0.001006,            0.001006
                  21,            0.062972,            0.064341,                   0,             0.52615,             0.46482,             0.45753,             0.18208,            0.057716,            0.068967,                   0,            0.001001,            0.001001,            0.001001
                  22,            0.061978,            0.071323,                   0,             0.53567,             0.48988,              0.4801,             0.19193,            0.057265,            0.068971,                   0,          0.00099605,          0.00099605,          0.00099605
                  23,            0.060219,            0.071917,                   0,             0.53008,             0.48988,             0.47487,             0.18487,            0.056773,            0.069291,                   0,           0.0009911,           0.0009911,           0.0009911
                  24,            0.061694,            0.073297,                   0,             0.55157,             0.49069,             0.48115,             0.18849,            0.056616,            0.068775,                   0,          0.00098615,          0.00098615,          0.00098615
                  25,            0.059813,            0.069374,                   0,             0.56169,             0.47854,              0.4872,             0.19337,             0.05645,            0.068899,                   0,           0.0009812,           0.0009812,           0.0009812
                  26,            0.059872,            0.070066,                   0,             0.55293,             0.47854,              0.4805,             0.18154,            0.057147,            0.068776,                   0,          0.00097625,          0.00097625,          0.00097625
                  27,             0.05835,            0.069704,                   0,             0.57873,             0.47045,             0.49143,             0.18837,            0.056627,            0.068807,                   0,           0.0009713,           0.0009713,           0.0009713
                  28,              0.0593,            0.066831,                   0,             0.60883,             0.48097,              0.5068,             0.20077,            0.056043,            0.068746,                   0,          0.00096635,          0.00096635,          0.00096635
                  29,            0.059594,            0.068574,                   0,             0.60232,             0.48421,             0.50323,             0.19498,            0.056274,            0.068301,                   0,           0.0009614,           0.0009614,           0.0009614
                  30,            0.058661,            0.066773,                   0,             0.60947,             0.47045,             0.50503,             0.19502,            0.055862,             0.06832,                   0,          0.00095645,          0.00095645,          0.00095645
                  31,            0.057561,            0.059671,                   0,              0.5827,             0.50445,             0.51121,             0.20379,            0.055744,             0.06881,                   0,           0.0009515,           0.0009515,           0.0009515
                  32,            0.056883,            0.066769,                   0,             0.58215,             0.51012,             0.51991,             0.20399,            0.055549,             0.06824,                   0,          0.00094655,          0.00094655,          0.00094655
                  33,             0.05808,            0.077344,                   0,             0.61215,             0.47773,             0.51061,              0.2008,            0.055622,            0.068342,                   0,           0.0009416,           0.0009416,           0.0009416
                  34,            0.058321,            0.076871,                   0,             0.59465,             0.49474,             0.50743,             0.20576,            0.055668,            0.068509,                   0,          0.00093665,          0.00093665,          0.00093665
                  35,            0.057219,             0.06395,                   0,             0.59882,             0.48421,             0.50531,             0.20611,            0.055848,            0.068653,                   0,           0.0009317,           0.0009317,           0.0009317
                  36,            0.056637,            0.070535,                   0,             0.60818,             0.48016,             0.50778,             0.20136,            0.055317,            0.068293,                   0,          0.00092675,          0.00092675,          0.00092675
                  37,            0.055933,            0.063605,                   0,              0.5812,             0.49555,             0.51493,             0.20136,             0.05531,            0.068612,                   0,           0.0009218,           0.0009218,           0.0009218
                  38,            0.057631,            0.080326,                   0,             0.59409,             0.51174,             0.53078,             0.21253,            0.054668,            0.068503,                   0,          0.00091685,          0.00091685,          0.00091685
                  39,            0.057708,            0.072838,                   0,             0.61088,             0.50339,             0.51742,             0.21243,            0.054708,            0.068546,                   0,           0.0009119,           0.0009119,           0.0009119
                  40,            0.057256,             0.06474,                   0,             0.59897,             0.50607,             0.51972,              0.2128,            0.054696,            0.068596,                   0,          0.00090695,          0.00090695,          0.00090695
                  41,             0.05651,            0.055428,                   0,             0.60851,             0.50202,             0.51341,             0.20621,            0.055026,            0.069735,                   0,            0.000902,            0.000902,            0.000902
                  42,            0.057137,            0.071499,                   0,             0.60737,             0.51012,             0.52113,              0.2139,             0.05475,            0.068878,                   0,          0.00089705,          0.00089705,          0.00089705
                  43,            0.056562,            0.067406,                   0,             0.60423,             0.50688,             0.51982,             0.21217,            0.054548,             0.06843,                   0,           0.0008921,           0.0008921,           0.0008921
                  44,            0.054982,            0.063526,                   0,             0.61108,             0.50931,             0.52079,              0.2087,            0.055331,             0.06912,                   0,          0.00088715,          0.00088715,          0.00088715
                  45,            0.055259,             0.05997,                   0,              0.6034,             0.48907,             0.50279,             0.20978,             0.05526,            0.069422,                   0,           0.0008822,           0.0008822,           0.0008822
                  46,            0.055644,            0.061807,                   0,             0.63479,             0.47611,                0.51,             0.21389,             0.05492,            0.069391,                   0,          0.00087725,          0.00087725,          0.00087725
                  47,            0.056562,            0.068667,                   0,             0.62375,             0.49534,             0.51882,             0.21216,            0.054433,            0.068523,                   0,           0.0008723,           0.0008723,           0.0008723
                  48,              0.0545,            0.066613,                   0,             0.60504,             0.50858,             0.52007,             0.20711,            0.054748,             0.06841,                   0,          0.00086735,          0.00086735,          0.00086735
                  49,            0.054821,            0.060136,                   0,             0.61179,             0.52632,             0.52971,             0.21454,            0.054407,             0.06923,                   0,           0.0008624,           0.0008624,           0.0008624
                  50,            0.057075,            0.061203,                   0,             0.58958,             0.51174,             0.52277,             0.21318,            0.054732,            0.068863,                   0,          0.00085745,          0.00085745,          0.00085745
                  51,            0.055134,            0.061378,                   0,             0.60093,             0.50202,             0.51452,             0.21049,            0.054688,            0.068488,                   0,           0.0008525,           0.0008525,           0.0008525
                  52,            0.055092,             0.06971,                   0,             0.61491,             0.51498,                0.53,             0.21603,            0.054564,            0.068048,                   0,          0.00084755,          0.00084755,          0.00084755
                  53,            0.053316,            0.062016,                   0,             0.61074,             0.52551,             0.53541,             0.22063,            0.054232,            0.068126,                   0,           0.0008426,           0.0008426,           0.0008426
                  54,              0.0554,            0.065557,                   0,             0.62747,             0.51255,               0.534,             0.21916,            0.054297,            0.068146,                   0,          0.00083765,          0.00083765,          0.00083765
                  55,            0.054243,            0.062898,                   0,             0.63177,             0.51417,             0.53597,             0.21896,            0.054342,            0.068279,                   0,           0.0008327,           0.0008327,           0.0008327
                  56,            0.052822,            0.067505,                   0,             0.61728,             0.51903,             0.53979,             0.21917,            0.054325,            0.068152,                   0,          0.00082775,          0.00082775,          0.00082775
                  57,            0.054056,             0.06403,                   0,             0.59632,              0.5227,             0.53835,             0.21453,            0.054448,            0.068104,                   0,           0.0008228,           0.0008228,           0.0008228
                  58,            0.053561,            0.066102,                   0,             0.58042,             0.53878,             0.53792,             0.21217,            0.054685,            0.068196,                   0,          0.00081785,          0.00081785,          0.00081785
                  59,            0.053645,            0.066002,                   0,             0.59739,             0.51417,             0.53323,             0.21355,            0.054732,            0.068493,                   0,           0.0008129,           0.0008129,           0.0008129
                  60,            0.052717,            0.063637,                   0,             0.58646,             0.53603,              0.5315,             0.21488,            0.054658,             0.06859,                   0,          0.00080795,          0.00080795,          0.00080795
                  61,            0.054937,            0.058991,                   0,             0.62779,             0.52065,             0.53464,              0.2196,            0.054646,            0.068902,                   0,            0.000803,            0.000803,            0.000803
                  62,            0.054019,            0.065776,                   0,             0.60546,             0.53929,             0.52668,             0.21808,            0.054416,             0.06894,                   0,          0.00079805,          0.00079805,          0.00079805
                  63,            0.052717,            0.063966,                   0,              0.6127,             0.51174,             0.52302,             0.21475,            0.054298,            0.068966,                   0,           0.0007931,           0.0007931,           0.0007931
                  64,            0.053006,            0.064203,                   0,              0.6052,             0.52308,             0.53306,             0.21568,            0.054541,            0.068791,                   0,          0.00078815,          0.00078815,          0.00078815
                  65,            0.052564,            0.061488,                   0,             0.61346,             0.50889,             0.52886,             0.21499,            0.054766,            0.068894,                   0,           0.0007832,           0.0007832,           0.0007832
                  66,            0.051338,            0.060986,                   0,             0.60076,             0.51255,             0.52491,             0.20946,            0.055154,            0.068593,                   0,          0.00077825,          0.00077825,          0.00077825
                  67,            0.051429,            0.060138,                   0,             0.62382,             0.49548,             0.52954,             0.21662,            0.054589,            0.069427,                   0,           0.0007733,           0.0007733,           0.0007733
                  68,            0.052978,            0.071476,                   0,             0.60056,             0.52146,             0.53859,             0.21403,            0.054905,            0.069074,                   0,          0.00076835,          0.00076835,          0.00076835
                  69,            0.052645,            0.066668,                   0,             0.61442,             0.50364,             0.53716,             0.21484,            0.054513,             0.06886,                   0,           0.0007634,           0.0007634,           0.0007634
                  70,            0.053063,            0.066507,                   0,             0.61417,             0.51822,             0.53867,             0.21219,            0.054849,              0.0685,                   0,          0.00075845,          0.00075845,          0.00075845
                  71,            0.052053,            0.061849,                   0,             0.63977,             0.49901,             0.53079,             0.21702,            0.054301,            0.069508,                   0,           0.0007535,           0.0007535,           0.0007535
                  72,            0.052062,            0.057228,                   0,              0.5909,             0.52146,             0.52847,             0.21686,             0.05451,            0.069173,                   0,          0.00074855,          0.00074855,          0.00074855
                  73,              0.0527,            0.067368,                   0,             0.62309,             0.49662,             0.53149,             0.21226,            0.054566,            0.069539,                   0,           0.0007436,           0.0007436,           0.0007436
                  74,            0.051909,            0.063808,                   0,             0.63204,             0.50526,             0.52816,             0.21943,            0.054386,            0.069107,                   0,          0.00073865,          0.00073865,          0.00073865
                  75,            0.052565,            0.068726,                   0,              0.6233,             0.51447,             0.53394,             0.22019,            0.053986,            0.068983,                   0,           0.0007337,           0.0007337,           0.0007337
                  76,            0.053024,             0.06214,                   0,             0.60052,             0.53314,              0.5338,             0.21963,            0.054159,            0.068841,                   0,          0.00072875,          0.00072875,          0.00072875
                  77,            0.052846,            0.056826,                   0,             0.62194,             0.51951,             0.52958,             0.21915,            0.054189,            0.069699,                   0,           0.0007238,           0.0007238,           0.0007238
                  78,            0.052134,            0.064057,                   0,             0.62192,             0.52227,             0.53284,             0.21941,            0.054393,            0.069876,                   0,          0.00071885,          0.00071885,          0.00071885
                  79,            0.051669,             0.06767,                   0,             0.64707,             0.51417,             0.53734,             0.22168,            0.054272,            0.069612,                   0,           0.0007139,           0.0007139,           0.0007139
                  80,            0.051501,            0.060325,                   0,             0.62624,             0.51984,             0.53409,             0.21999,            0.054113,             0.06984,                   0,          0.00070895,          0.00070895,          0.00070895
                  81,            0.050705,            0.057047,                   0,              0.6039,             0.52714,             0.53409,             0.21123,            0.054679,            0.069616,                   0,            0.000704,            0.000704,            0.000704
                  82,            0.051778,             0.06265,                   0,             0.62069,             0.50614,             0.53413,             0.21638,            0.054201,             0.06977,                   0,          0.00069905,          0.00069905,          0.00069905
                  83,            0.050683,            0.062531,                   0,              0.6219,             0.50076,             0.52299,               0.217,            0.054403,            0.070135,                   0,           0.0006941,           0.0006941,           0.0006941
                  84,            0.052106,            0.060629,                   0,              0.6064,             0.53927,             0.54172,             0.22467,            0.054204,            0.069429,                   0,          0.00068915,          0.00068915,          0.00068915
                  85,            0.049825,            0.058863,                   0,             0.62414,             0.52389,             0.53725,              0.2248,            0.054293,            0.069369,                   0,           0.0006842,           0.0006842,           0.0006842
                  86,            0.050941,            0.066609,                   0,             0.63345,             0.52054,             0.53977,             0.22098,            0.054591,            0.069561,                   0,          0.00067925,          0.00067925,          0.00067925
                  87,            0.051809,            0.061661,                   0,             0.62477,             0.52874,             0.53643,             0.22154,            0.054505,            0.069574,                   0,           0.0006743,           0.0006743,           0.0006743
                  88,            0.049891,            0.055596,                   0,             0.61555,             0.52551,             0.53135,             0.21839,            0.054428,            0.069522,                   0,          0.00066935,          0.00066935,          0.00066935
                  89,            0.049739,            0.054307,                   0,             0.62344,             0.51822,              0.5319,             0.21591,            0.054458,            0.069802,                   0,           0.0006644,           0.0006644,           0.0006644
                  90,            0.050781,            0.059919,                   0,             0.60164,             0.53036,             0.52702,             0.21491,            0.054498,            0.070234,                   0,          0.00065945,          0.00065945,          0.00065945
                  91,            0.050667,             0.06022,                   0,             0.61211,             0.51984,             0.52928,             0.21581,            0.054629,            0.070372,                   0,           0.0006545,           0.0006545,           0.0006545
                  92,             0.05087,             0.06048,                   0,             0.59139,             0.53927,             0.52744,             0.21431,            0.054708,            0.069951,                   0,          0.00064955,          0.00064955,          0.00064955
                  93,            0.049528,            0.061949,                   0,              0.5947,             0.52752,             0.53096,             0.21489,            0.054477,            0.069761,                   0,           0.0006446,           0.0006446,           0.0006446
                  94,            0.049379,            0.062097,                   0,             0.62753,              0.5166,             0.53308,             0.21709,             0.05462,            0.070005,                   0,          0.00063965,          0.00063965,          0.00063965
                  95,            0.049965,            0.065005,                   0,              0.6236,              0.5166,             0.53031,             0.21652,            0.054763,            0.070645,                   0,           0.0006347,           0.0006347,           0.0006347
                  96,            0.051085,            0.057475,                   0,             0.61342,             0.52794,             0.53473,             0.21316,            0.054619,            0.069787,                   0,          0.00062975,          0.00062975,          0.00062975
                  97,            0.050746,            0.062664,                   0,             0.61797,             0.51607,             0.53342,             0.21653,            0.054108,            0.070328,                   0,           0.0006248,           0.0006248,           0.0006248
                  98,            0.049711,             0.05582,                   0,             0.62674,             0.51984,             0.53795,             0.22058,            0.053781,            0.069883,                   0,          0.00061985,          0.00061985,          0.00061985
                  99,             0.04933,            0.052371,                   0,             0.59869,             0.54656,             0.54163,             0.21569,            0.054378,            0.069837,                   0,           0.0006149,           0.0006149,           0.0006149
                 100,            0.048362,            0.061599,                   0,             0.62442,             0.51829,             0.54417,             0.21449,             0.05448,            0.070287,                   0,          0.00060995,          0.00060995,          0.00060995
                 101,            0.049916,            0.057165,                   0,             0.61425,              0.5325,             0.54234,             0.21622,            0.054523,             0.07048,                   0,            0.000605,            0.000605,            0.000605
                 102,            0.049698,            0.059188,                   0,             0.58836,             0.54251,             0.53202,             0.21329,            0.054583,            0.070581,                   0,          0.00060005,          0.00060005,          0.00060005
                 103,             0.04888,            0.056147,                   0,              0.6115,             0.52764,             0.53577,             0.21646,            0.054437,            0.071263,                   0,           0.0005951,           0.0005951,           0.0005951
                 104,            0.048952,            0.064352,                   0,             0.65321,             0.52161,             0.54392,             0.21744,            0.054158,            0.070698,                   0,          0.00059015,          0.00059015,          0.00059015
                 105,            0.049695,            0.058896,                   0,             0.62411,             0.53642,             0.53409,             0.21169,            0.054362,            0.070241,                   0,           0.0005852,           0.0005852,           0.0005852
                 106,            0.048753,            0.058226,                   0,              0.6218,             0.53441,             0.53966,             0.21515,            0.054251,            0.070163,                   0,          0.00058025,          0.00058025,          0.00058025
                 107,            0.049659,            0.065527,                   0,             0.61565,             0.54332,             0.54195,              0.2161,            0.054131,            0.070541,                   0,           0.0005753,           0.0005753,           0.0005753
                 108,            0.049357,            0.062181,                   0,             0.65164,             0.50438,             0.53624,             0.21685,            0.054558,            0.070482,                   0,          0.00057035,          0.00057035,          0.00057035
                 109,            0.048082,            0.057561,                   0,             0.62185,             0.51663,             0.52732,             0.20925,            0.054833,            0.070186,                   0,           0.0005654,           0.0005654,           0.0005654
                 110,            0.048245,            0.058178,                   0,             0.62769,             0.51417,             0.52677,             0.21113,            0.054705,            0.070611,                   0,          0.00056045,          0.00056045,          0.00056045
                 111,            0.049525,            0.057563,                   0,             0.58459,             0.54011,             0.52189,             0.20867,            0.054907,            0.071415,                   0,           0.0005555,           0.0005555,           0.0005555
                 112,            0.049602,            0.057242,                   0,              0.6069,              0.5336,             0.52573,              0.2115,            0.054966,            0.071367,                   0,          0.00055055,          0.00055055,          0.00055055
                 113,            0.049001,            0.056538,                   0,             0.60119,             0.53441,             0.51904,             0.21051,            0.054847,            0.071394,                   0,           0.0005456,           0.0005456,           0.0005456
                 114,            0.049314,            0.062736,                   0,             0.60205,             0.52955,             0.51924,             0.21197,            0.054922,            0.071683,                   0,          0.00054065,          0.00054065,          0.00054065
                 115,            0.049052,            0.062275,                   0,             0.60468,             0.53009,             0.52611,             0.21492,            0.054806,            0.071176,                   0,           0.0005357,           0.0005357,           0.0005357
                 116,             0.04784,            0.062446,                   0,             0.61975,             0.54372,             0.53961,             0.21791,            0.054576,            0.071464,                   0,          0.00053075,          0.00053075,          0.00053075
                 117,            0.048937,            0.059883,                   0,             0.62567,             0.52065,             0.52946,             0.21412,            0.054766,             0.07194,                   0,           0.0005258,           0.0005258,           0.0005258
                 118,            0.050797,            0.069817,                   0,             0.60968,             0.54575,             0.53421,             0.21557,             0.05476,            0.071658,                   0,          0.00052085,          0.00052085,          0.00052085
                 119,            0.048977,            0.056818,                   0,              0.6177,             0.52985,             0.52977,             0.21457,            0.054731,            0.071572,                   0,           0.0005159,           0.0005159,           0.0005159
                 120,            0.047811,            0.058444,                   0,             0.63332,             0.52874,             0.53675,             0.21655,            0.054717,            0.071969,                   0,          0.00051095,          0.00051095,          0.00051095
                 121,            0.049169,            0.059849,                   0,             0.61308,             0.53374,             0.53364,             0.21173,            0.054858,            0.071725,                   0,            0.000506,            0.000506,            0.000506
                 122,             0.04781,            0.053494,                   0,             0.58983,             0.54818,             0.53576,              0.2163,            0.054836,            0.072354,                   0,          0.00050105,          0.00050105,          0.00050105
                 123,            0.047751,             0.05836,                   0,             0.58382,             0.55142,             0.53122,             0.21396,            0.054801,            0.072665,                   0,           0.0004961,           0.0004961,           0.0004961
                 124,            0.047762,            0.057938,                   0,             0.62524,             0.51174,             0.52392,             0.21079,            0.055057,            0.072646,                   0,          0.00049115,          0.00049115,          0.00049115
                 125,            0.046526,            0.054479,                   0,             0.62572,             0.51903,              0.5243,             0.21109,            0.054935,            0.071972,                   0,           0.0004862,           0.0004862,           0.0004862
                 126,            0.046745,            0.058504,                   0,             0.61744,             0.52713,             0.52669,             0.21152,            0.055103,            0.072231,                   0,          0.00048125,          0.00048125,          0.00048125
                 127,             0.04828,            0.055625,                   0,             0.60852,             0.54818,             0.53629,             0.21444,            0.054919,            0.071956,                   0,           0.0004763,           0.0004763,           0.0004763
                 128,            0.046903,            0.058249,                   0,             0.61108,             0.53522,             0.52929,             0.21259,            0.054845,            0.072206,                   0,          0.00047135,          0.00047135,          0.00047135
                 129,            0.049407,            0.063561,                   0,             0.61545,             0.52955,             0.52842,             0.21292,            0.054856,            0.072324,                   0,           0.0004664,           0.0004664,           0.0004664
                 130,            0.048401,            0.059734,                   0,             0.63774,             0.52955,             0.53594,               0.212,            0.055027,            0.071731,                   0,          0.00046145,          0.00046145,          0.00046145
                 131,            0.046875,            0.059014,                   0,             0.61201,             0.52794,             0.52575,             0.20804,            0.055019,            0.072002,                   0,           0.0004565,           0.0004565,           0.0004565
                 132,            0.048753,            0.056268,                   0,             0.61635,             0.53684,             0.53401,             0.21257,             0.05468,            0.071414,                   0,          0.00045155,          0.00045155,          0.00045155
                 133,            0.047504,            0.058451,                   0,             0.60234,             0.53684,             0.53143,             0.21586,            0.054739,            0.071522,                   0,           0.0004466,           0.0004466,           0.0004466
                 134,            0.046622,            0.053541,                   0,             0.61582,             0.53993,             0.52983,             0.21474,            0.054887,            0.072371,                   0,          0.00044165,          0.00044165,          0.00044165
                 135,            0.045191,            0.049192,                   0,             0.61704,             0.53684,             0.52657,             0.21605,            0.054716,            0.072364,                   0,           0.0004367,           0.0004367,           0.0004367
                 136,            0.046635,            0.057324,                   0,             0.61529,             0.52146,             0.53019,             0.21677,            0.054852,            0.071484,                   0,          0.00043175,          0.00043175,          0.00043175
                 137,            0.046742,            0.059741,                   0,             0.64171,              0.5085,             0.53054,             0.21461,            0.054619,            0.072103,                   0,           0.0004268,           0.0004268,           0.0004268
                 138,            0.046426,            0.060047,                   0,             0.64209,              0.5085,              0.5303,             0.21439,            0.054744,            0.072352,                   0,          0.00042185,          0.00042185,          0.00042185
                 139,            0.044926,            0.055544,                   0,             0.59013,             0.54818,             0.53151,             0.21192,            0.054992,            0.071837,                   0,           0.0004169,           0.0004169,           0.0004169
                 140,            0.047228,              0.0618,                   0,             0.63001,             0.52632,             0.53176,             0.21523,            0.054678,            0.073283,                   0,          0.00041195,          0.00041195,          0.00041195
                 141,            0.046158,            0.061396,                   0,             0.62819,             0.53684,             0.54261,             0.21429,            0.054841,            0.072257,                   0,            0.000407,            0.000407,            0.000407
                 142,            0.047741,            0.060532,                   0,             0.61882,              0.5417,             0.54085,             0.21712,            0.054723,            0.072922,                   0,          0.00040205,          0.00040205,          0.00040205
                 143,            0.045701,            0.055011,                   0,              0.6227,             0.53846,             0.53317,             0.21406,            0.054887,            0.073642,                   0,           0.0003971,           0.0003971,           0.0003971
                 144,            0.047381,            0.056462,                   0,             0.63299,             0.51984,             0.53196,             0.21555,            0.054845,            0.073034,                   0,          0.00039215,          0.00039215,          0.00039215
