                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                      0,               0.098691,               0.076893,               0.044997,               0.073716,                0.44051,               0.072577,                0.04232,               0.016991,                0.44525,                0.07716,               0.047561,               0.026443,               0.066914,               0.035358,               0.039878,               0.066623,                0.07011,              0.0033211,              0.0033211
                      1,               0.071097,                0.04173,               0.041164,               0.059834,                0.34065,                0.12445,               0.041594,                0.01486,                0.42089,                0.11894,               0.051195,               0.023802,               0.065244,               0.029617,               0.031573,               0.061911,               0.040088,              0.0066325,              0.0066325
                      2,               0.067248,               0.039237,               0.039605,               0.057365,                0.39556,                0.11007,               0.058449,               0.020772,                 0.4086,                0.11875,               0.065487,               0.032977,               0.061613,               0.034583,               0.035377,               0.059724,               0.010044,              0.0099218,              0.0099218
                      3,               0.062537,               0.039915,               0.040327,                0.05473,                0.46386,                0.16598,                0.10219,               0.047089,                0.54129,                0.16061,                0.10101,               0.054621,               0.048231,               0.031027,               0.036625,               0.056306,               0.009901,               0.009901,               0.009901
                      4,                0.05749,               0.036559,                0.03999,               0.051315,                0.39003,                0.18335,                0.13108,               0.053356,                0.39841,                0.18366,                0.13225,               0.069127,               0.053798,               0.030005,               0.035167,               0.052968,               0.009901,               0.009901,               0.009901
                      5,               0.054501,               0.034848,               0.038695,               0.048731,                0.55198,                0.19191,                0.15257,               0.067078,                0.61646,                0.17786,                0.14976,               0.075753,               0.047757,               0.027971,               0.032837,               0.050319,               0.009868,               0.009868,               0.009868
                      6,               0.052468,               0.034611,               0.039051,               0.045776,                0.31102,                0.24909,                0.17735,               0.075445,                 0.7164,                0.17993,                0.18995,                0.10869,               0.048105,               0.027007,                0.03252,               0.047632,               0.009835,               0.009835,               0.009835
                      7,               0.051649,               0.033635,               0.038633,               0.043306,                0.61932,                0.17897,                0.20051,               0.091346,                0.61849,                0.18389,                0.20235,                0.11961,               0.047047,               0.028269,               0.033512,               0.045143,               0.009802,               0.009802,               0.009802
                      8,                0.04983,               0.033264,               0.039211,                0.04121,                0.66957,                0.18791,                0.21198,               0.091521,                0.67541,                 0.1913,                0.22265,                 0.1137,               0.046345,               0.025203,               0.031854,               0.043226,               0.009769,               0.009769,               0.009769
                      9,               0.049117,               0.032547,               0.036376,               0.039353,                0.35886,                0.27538,                 0.2298,                0.11145,                0.35729,                0.27269,                0.22847,                0.12443,               0.042522,               0.026411,               0.031753,               0.042142,               0.009736,               0.009736,               0.009736
                     10,               0.048312,               0.032373,               0.037209,                0.03739,                0.55085,                0.22526,                0.25345,                0.12777,                0.37587,                0.27727,                0.25142,                0.14035,               0.040826,               0.024773,               0.031684,               0.039625,               0.009703,               0.009703,               0.009703
                     11,                0.04722,               0.032225,               0.036909,               0.036198,                0.31066,                0.29313,                0.22573,                0.11852,                0.31168,                0.29534,                0.22849,                0.13287,               0.043636,               0.027702,               0.034328,               0.041901,                0.00967,                0.00967,                0.00967
                     12,               0.047133,               0.032165,               0.036758,               0.036545,                0.39262,                0.34492,                0.30249,                0.15885,                0.40438,                0.34339,                0.30298,                0.18323,               0.041248,               0.024909,               0.031807,               0.037387,               0.009637,               0.009637,               0.009637
                     13,               0.046814,               0.031513,               0.037021,               0.033969,                0.34461,                0.35782,                0.31203,                0.17046,                0.34719,                0.36098,                0.31492,                0.18832,               0.039577,               0.024429,               0.031448,               0.037412,               0.009604,               0.009604,               0.009604
                     14,               0.045532,                0.03088,               0.036391,               0.033178,                0.48647,                0.37256,                0.34206,                0.17846,                 0.4828,                0.37033,                0.34282,                0.20543,               0.041025,               0.024664,               0.031273,               0.034696,               0.009571,               0.009571,               0.009571
                     15,               0.044483,               0.031215,               0.035897,               0.031823,                0.33022,                 0.4074,                0.33289,                0.18217,                0.32592,                0.39579,                0.32984,                0.19088,               0.039624,               0.024417,               0.031261,               0.034198,               0.009538,               0.009538,               0.009538
                     16,               0.044896,                0.03091,               0.036019,               0.031094,                 0.4462,                 0.4142,                0.37918,                0.19867,                0.43854,                 0.4017,                0.37038,                0.21417,               0.039823,               0.024309,               0.032023,               0.033963,               0.009505,               0.009505,               0.009505
                     17,               0.044734,               0.030294,               0.035863,               0.030084,                0.46791,                0.40498,                0.36618,                0.19824,                0.49334,                0.40657,                0.37372,                0.21534,               0.039487,               0.023805,               0.030711,               0.032492,               0.009472,               0.009472,               0.009472
                     18,               0.043773,               0.029182,               0.034473,               0.030469,                0.54662,                  0.395,                0.39663,                0.21553,                0.53886,                0.38701,                0.38706,                0.22187,               0.038213,               0.023921,               0.030771,               0.030078,               0.009439,               0.009439,               0.009439
                     19,               0.044176,               0.030204,               0.034867,               0.028884,                0.45172,                0.44276,                0.40804,                0.22031,                0.45936,                0.43956,                0.40827,                0.23467,               0.038787,               0.022798,               0.030236,               0.028908,               0.009406,               0.009406,               0.009406
                     20,                0.04346,               0.029501,               0.034802,               0.027859,                0.44818,                0.43637,                0.41441,                0.22008,                0.44255,                0.42487,                0.40111,                0.23596,               0.037655,               0.023584,                0.03022,               0.029445,               0.009373,               0.009373,               0.009373
                     21,               0.043135,               0.029663,               0.035645,                 0.0277,                0.53041,                0.42517,                0.42832,                 0.2394,                0.53201,                0.42165,                  0.431,                0.27051,               0.037668,               0.023191,               0.029897,               0.028213,                0.00934,                0.00934,                0.00934
                     22,               0.043286,               0.029532,                0.03459,               0.025937,                0.59865,                0.44232,                0.45144,                0.25559,                0.58742,                0.44251,                 0.4512,                0.28638,               0.039317,               0.023938,               0.030632,               0.027916,               0.009307,               0.009307,               0.009307
                     23,               0.042416,               0.029703,               0.035381,               0.026257,                0.53317,                0.43604,                0.44624,                0.25851,                0.52538,                0.43698,                0.44518,                0.26941,               0.036878,               0.025108,               0.030908,               0.026674,               0.009274,               0.009274,               0.009274
                     24,               0.042116,               0.028853,               0.034225,               0.025416,                0.53173,                 0.4832,                0.46776,                0.26354,                0.53142,                0.47725,                0.46458,                0.29109,               0.037447,               0.022899,               0.029602,               0.027232,               0.009241,               0.009241,               0.009241
                     25,               0.041929,               0.029372,               0.035031,               0.025064,                0.53671,                0.47087,                0.46108,                0.25884,                0.53292,                0.47428,                0.46096,                0.28739,               0.037232,                0.02354,                0.02975,               0.026599,               0.009208,               0.009208,               0.009208
                     26,               0.041971,               0.028679,                 0.0343,                0.02369,                0.56316,                0.47399,                0.49293,                0.28311,                0.56748,                0.46953,                0.48983,                0.29591,               0.036113,                0.02294,               0.029977,               0.025739,               0.009175,               0.009175,               0.009175
                     27,               0.042453,                  0.029,               0.035171,               0.023304,                0.59037,                0.44884,                0.49015,                0.27514,                0.55241,                 0.4746,                0.49141,                0.30421,               0.036902,               0.022843,               0.030358,               0.026428,               0.009142,               0.009142,               0.009142
