                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                      0,                0.12142,               0.093763,               0.029428,               0.048477,              0.0011791,                0.11046,             0.00077036,             0.00019114,              0.0018599,                0.14953,              0.0018511,             0.00062528,                0.11264,               0.062344,               0.036843,               0.046623,               0.067212,              0.0003312,              0.0003312
                      1,                 0.1003,               0.048451,               0.031659,               0.042569,                0.36918,               0.074816,               0.039736,               0.011175,                0.37459,               0.085306,                0.05191,               0.024662,               0.084923,               0.038204,               0.045383,               0.041726,               0.034209,             0.00066234,             0.00066234
                      2,               0.080172,               0.034596,               0.034295,               0.037841,                0.32739,               0.085839,               0.072084,               0.025975,                0.33292,               0.096911,               0.087145,               0.043486,               0.069001,               0.030795,               0.044239,               0.038845,               0.001205,             0.00099128,             0.00099128
                      3,               0.066966,               0.030352,               0.032616,               0.034685,                 0.3639,                0.24822,                0.10504,               0.044298,                0.37047,                0.25366,                0.11468,               0.058923,               0.057899,               0.026682,               0.041345,               0.037407,              0.0009901,              0.0009901,              0.0009901
                      4,               0.059145,               0.028052,               0.031263,               0.032996,                  0.405,                 0.2591,                 0.1396,               0.061792,                0.40756,                0.26147,                0.14433,               0.086906,               0.052502,               0.025581,               0.039083,               0.035919,              0.0009901,              0.0009901,              0.0009901
                      5,               0.053509,               0.026017,               0.028528,               0.031996,                0.45249,                0.28622,                0.18771,               0.086508,                 0.4541,                 0.2894,                0.19537,                0.11786,               0.046012,               0.025211,               0.037541,                0.03469,              0.0009868,              0.0009868,              0.0009868
                      6,               0.050204,               0.025552,               0.027324,                0.03078,                0.47374,                0.29741,                 0.2156,                0.10111,                0.47841,                0.30167,                0.22273,                0.12765,               0.042475,               0.023488,                 0.0361,               0.033163,              0.0009835,              0.0009835,              0.0009835
                      7,               0.046657,               0.023787,               0.026633,               0.029015,                0.52012,                0.29525,                0.24432,                0.12067,                 0.5226,                0.29676,                0.24773,                0.14346,               0.041001,               0.022541,               0.035067,                0.03171,              0.0009802,              0.0009802,              0.0009802
                      8,               0.044771,               0.023408,               0.025496,               0.028258,                0.54032,                0.32042,                0.25884,                0.12261,                0.55854,                0.30764,                0.26799,                0.14408,               0.039272,               0.022678,               0.033792,               0.030139,              0.0009769,              0.0009769,              0.0009769
                      9,               0.043908,               0.023024,                 0.0247,               0.026267,                0.57398,                 0.3302,                0.29535,                0.14319,                0.57293,                0.32404,                0.29318,                0.17507,               0.039061,                0.02225,                0.03324,               0.028624,              0.0009736,              0.0009736,              0.0009736
                     10,               0.043255,               0.022803,               0.024427,               0.024809,                0.60276,                 0.3575,                0.34323,                0.17936,                0.59344,                0.36062,                0.34231,                0.20712,                0.03695,               0.021461,               0.031598,               0.026569,              0.0009703,              0.0009703,              0.0009703
                     11,               0.041868,               0.021918,               0.023303,               0.022543,                0.60223,                0.40505,                0.37145,                0.19511,                0.60461,                 0.3949,                0.37124,                0.21273,               0.037351,               0.021693,               0.031448,               0.024517,               0.000967,               0.000967,               0.000967
                     12,                0.04183,               0.022431,               0.022746,               0.021599,                0.70588,                0.38059,                0.40313,                0.22038,                0.71221,                0.37585,                0.40332,                 0.2443,               0.035913,                0.02142,               0.031031,               0.022735,              0.0009637,              0.0009637,              0.0009637
                     13,               0.041069,               0.021514,               0.022227,               0.018935,                0.72905,                0.40924,                0.44308,                0.25164,                0.74572,                0.40042,                0.44638,                0.26563,               0.036395,               0.021821,               0.030697,               0.020358,              0.0009604,              0.0009604,              0.0009604
                     14,               0.039889,               0.021692,               0.022182,               0.017896,                0.74208,                0.43865,                 0.4703,                0.27221,                0.74056,                0.43982,                0.47093,                0.30045,               0.034903,               0.020704,               0.029561,                0.01826,              0.0009571,              0.0009571,              0.0009571
                     15,               0.038886,               0.020925,               0.021239,               0.015747,                0.72997,                 0.4241,                0.46016,                0.25244,                0.73746,                0.42742,                0.46418,                0.26951,               0.035702,               0.021734,               0.030204,               0.018799,              0.0009538,              0.0009538,              0.0009538
                     16,               0.039162,               0.021533,               0.021388,               0.015401,                0.73339,                0.45004,                 0.4828,                0.27703,                 0.7309,                0.44869,                0.48029,                0.29916,               0.033732,               0.021279,                0.03042,               0.016585,              0.0009505,              0.0009505,              0.0009505
                     17,               0.037755,               0.020293,               0.020311,               0.014526,                0.71715,                0.46705,                0.48601,                0.28965,                0.71997,                0.47086,                0.48879,                0.29957,               0.033442,               0.021287,               0.029468,               0.016286,              0.0009472,              0.0009472,              0.0009472
                     18,                0.03744,               0.020367,               0.020837,               0.014298,                0.76766,                0.47156,                0.51643,                0.31445,                0.76517,                 0.4709,                0.51226,                0.32209,               0.032631,               0.020646,               0.028626,               0.014034,              0.0009439,              0.0009439,              0.0009439
                     19,               0.037339,               0.020547,               0.020088,               0.012846,                0.73826,                 0.4579,                0.49834,                0.29611,                0.73235,                0.45634,                0.49442,                 0.3059,               0.032584,               0.020933,               0.029374,               0.014539,              0.0009406,              0.0009406,              0.0009406
                     20,               0.036783,               0.020609,               0.020127,               0.012775,                0.72515,                0.47383,                0.50062,                  0.286,                0.72764,                0.47101,                0.50123,                0.31867,               0.033333,               0.020402,               0.028384,                0.01275,              0.0009373,              0.0009373,              0.0009373
                     21,                0.03646,                0.02021,               0.019616,               0.012271,                  0.771,                 0.4646,                0.53429,                0.32215,                 0.7768,                0.46535,                0.53478,                0.34652,               0.032272,               0.020361,               0.028663,               0.012697,               0.000934,               0.000934,               0.000934
                     22,               0.036085,               0.020237,               0.020026,               0.011961,                 0.7647,                0.47829,                0.55369,                0.34042,                0.77768,                0.46864,                0.54945,                0.36283,               0.031608,               0.019674,               0.027807,               0.011973,              0.0009307,              0.0009307,              0.0009307
