                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                      0,               0.099078,               0.077094,               0.044711,                 0.0737,                0.35732,               0.081512,               0.041766,               0.015609,                0.35913,                0.08859,               0.045626,               0.025556,               0.070106,               0.034726,               0.039078,               0.066698,                0.07011,              0.0033211,              0.0033211
                      1,               0.070998,               0.041368,                0.04065,               0.060512,                0.41071,               0.089871,               0.037247,               0.011355,                0.42276,               0.098347,                0.04865,               0.022798,               0.067714,               0.036174,               0.039454,                0.06208,               0.040088,              0.0066325,              0.0066325
                      2,               0.067527,               0.039176,               0.040012,               0.057775,                0.24365,                0.13227,               0.067841,               0.023144,                 0.3057,                0.13168,               0.074814,               0.034268,               0.062476,               0.031998,                0.03537,               0.058361,               0.010044,              0.0099218,              0.0099218
                      3,               0.061874,               0.038551,               0.038791,               0.054851,                0.71597,                0.12681,                0.10041,               0.039601,                0.72345,                0.12809,                0.10394,               0.048629,               0.052119,               0.031629,               0.038348,               0.055983,               0.009901,               0.009901,               0.009901
                      4,               0.056911,               0.037042,               0.039571,               0.050904,                0.33692,                0.18146,                0.12702,               0.049514,                0.33621,                0.18436,                0.13493,                0.07033,               0.052822,               0.029173,               0.036826,               0.052759,               0.009901,               0.009901,               0.009901
                      5,               0.054506,               0.035683,               0.038849,               0.048536,                0.78015,                0.16022,                0.17359,               0.082558,                0.78913,                 0.1563,                0.17651,               0.094583,               0.045283,               0.028785,               0.037053,               0.049344,               0.009868,               0.009868,               0.009868
                      6,               0.052309,               0.034568,               0.038948,               0.045293,                0.71031,                0.16814,                 0.1698,               0.073313,                0.64912,                0.17332,                0.17629,                0.09962,               0.048411,               0.028666,               0.035252,               0.046802,               0.009835,               0.009835,               0.009835
                      7,               0.051668,               0.034192,               0.038128,               0.043525,                0.75327,                0.18035,                0.19755,               0.099102,                0.75377,                0.18002,                0.19594,                0.10595,               0.045083,               0.032383,               0.037408,               0.044718,               0.009802,               0.009802,               0.009802
                      8,               0.049824,               0.033447,               0.038197,               0.041059,                 0.7804,                0.16061,                0.20546,                0.10261,                0.78155,                0.15763,                0.20311,                0.11489,                0.04407,               0.030252,               0.038404,               0.044255,               0.009769,               0.009769,               0.009769
                      9,               0.048465,               0.032124,               0.036396,               0.039317,                0.57486,                 0.2655,                0.24572,                0.12229,                0.71075,                0.20949,                0.24642,                0.14361,               0.041783,                0.02702,               0.035884,                0.04154,               0.009736,               0.009736,               0.009736
                     10,               0.048317,               0.032408,               0.036077,               0.037455,                0.31764,                0.32895,                0.28076,                0.15027,                0.31756,                0.32874,                0.28216,                0.17274,                0.04095,               0.026058,               0.034217,               0.039089,               0.009703,               0.009703,               0.009703
                     11,               0.046776,               0.031279,                0.03641,               0.035915,                0.47559,                0.31383,                0.30156,                0.15363,                0.47519,                0.31015,                0.30024,                0.18124,               0.040569,               0.025291,               0.033743,               0.037425,                0.00967,                0.00967,                0.00967
