                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                      0,               0.071913,               0.043709,               0.057956,               0.069533,                0.32847,                0.17724,                0.05939,               0.026341,                0.33383,                0.18213,               0.065388,               0.041223,                0.04467,               0.017813,               0.026323,               0.059094,               0.070063,              0.0033263,              0.0033263
                      1,               0.053207,               0.025872,               0.039251,               0.058648,                 0.4377,                 0.1486,               0.090153,               0.039886,                0.43888,                0.15148,               0.094733,               0.054391,               0.043447,               0.022394,               0.030732,               0.053784,               0.040041,              0.0066377,              0.0066377
                      2,               0.048626,               0.024999,               0.035132,               0.050839,                0.76739,                0.17255,                 0.1858,               0.084812,                0.77083,                0.17203,                0.18844,                0.11087,               0.036991,               0.018508,               0.026898,               0.046494,              0.0099969,              0.0099271,              0.0099271
                      3,               0.044839,               0.026078,               0.036627,               0.043565,                0.84396,                0.20873,                0.27128,                0.15156,                 0.8457,                0.20985,                0.27323,                0.18063,               0.031768,               0.019233,               0.029103,               0.040037,               0.009901,               0.009901,               0.009901
                      4,               0.041604,               0.025764,               0.035862,               0.038015,                0.51815,                0.32547,                0.30363,                0.17314,                0.51892,                0.32485,                0.30526,                0.19991,               0.031107,               0.019419,               0.030631,                0.03646,               0.009901,               0.009901,               0.009901
                      5,               0.039261,               0.023872,               0.034291,               0.033605,                0.59503,                0.32096,                0.34632,                0.18559,                0.60445,                0.32974,                0.35934,                0.22354,               0.034787,                0.02309,               0.031128,               0.032757,               0.009868,               0.009868,               0.009868
                      6,               0.037782,               0.023168,               0.033268,               0.029999,                0.65123,                0.45594,                0.49574,                0.30136,                0.65425,                 0.4572,                0.50063,                0.34902,               0.029595,               0.015319,               0.025226,                0.02633,               0.009835,               0.009835,               0.009835
                      7,               0.036648,               0.022779,               0.032518,               0.028587,                0.71852,                0.43213,                0.50904,                0.30192,                0.72116,                0.43581,                 0.5147,                0.34001,                0.02849,               0.016439,               0.026352,               0.025126,               0.009802,               0.009802,               0.009802
                      8,               0.036103,               0.022099,                0.03274,               0.026408,                0.71375,                0.47159,                0.53844,                 0.3211,                0.68914,                0.50981,                0.54734,                0.37275,               0.028547,               0.014809,               0.025059,               0.022978,               0.009769,               0.009769,               0.009769
                      9,               0.034123,               0.021784,               0.031712,               0.024363,                0.69891,                0.49498,                0.58038,                0.36769,                 0.7022,                0.49841,                0.58578,                0.40286,                0.02683,               0.014486,               0.025046,               0.021388,               0.009736,               0.009736,               0.009736
