                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                      0,                0.12193,               0.094102,               0.029564,               0.048585,              0.0015384,                0.12257,              0.0010413,             0.00023044,              0.0022886,                0.19088,              0.0020326,             0.00072407,                0.11162,               0.063407,               0.037463,               0.046506,               0.067212,              0.0003312,              0.0003312
                      1,                0.10057,               0.048306,               0.031955,               0.043239,                0.33824,               0.093729,               0.040967,               0.013562,                0.36349,                0.10223,               0.052496,               0.025381,               0.084959,               0.041064,               0.045964,               0.039979,               0.034209,             0.00066234,             0.00066234
                      2,               0.080132,               0.035952,               0.034543,               0.038293,                0.32913,                0.13203,               0.056654,               0.017074,                0.36406,                0.14082,                0.08628,               0.033668,               0.069725,                0.03157,               0.044927,               0.035866,               0.001205,             0.00099128,             0.00099128
                      3,               0.067546,               0.030264,               0.032459,                0.03596,                0.38934,                0.29453,                0.12673,               0.051942,                0.39173,                0.30516,                0.13308,               0.084752,               0.056609,               0.029514,               0.041881,               0.034186,              0.0009901,              0.0009901,              0.0009901
                      4,                 0.0587,                0.02791,               0.030405,               0.034249,                0.43392,                0.24588,                  0.156,               0.062972,                0.43541,                0.25033,                0.16417,               0.096387,               0.051482,               0.026289,               0.039434,               0.032427,              0.0009901,              0.0009901,              0.0009901
                      5,               0.053511,               0.026382,               0.028056,               0.032467,                0.47141,                0.26235,                0.19371,               0.084646,                0.48536,                0.26175,                0.20451,                0.12072,               0.046813,                0.02503,               0.037376,               0.031117,              0.0009868,              0.0009868,              0.0009868
                      6,               0.049195,               0.024331,               0.026461,                0.03161,                0.50235,                0.29446,                 0.2349,                0.11027,                0.50283,                0.29299,                0.23608,                0.13595,               0.044114,               0.024409,               0.037361,                0.02979,              0.0009835,              0.0009835,              0.0009835
                      7,               0.046732,               0.024728,               0.026447,               0.030299,                0.54278,                0.30482,                0.26828,                0.12697,                0.54256,                0.30267,                0.26919,                 0.1631,               0.042904,               0.024278,               0.035294,               0.028398,              0.0009802,              0.0009802,              0.0009802
                      8,               0.045375,               0.024108,               0.026177,               0.028135,                0.57049,                0.31959,                0.29509,                0.14653,                0.57042,                0.31635,                0.29478,                0.16829,               0.040314,               0.024246,               0.034462,               0.026459,              0.0009769,              0.0009769,              0.0009769
                      9,               0.044226,               0.023327,               0.024462,                0.02702,                0.59961,                0.34283,                0.30844,                0.15534,                0.59491,                0.33831,                0.30718,                0.18319,               0.041091,               0.023709,               0.033895,               0.024741,              0.0009736,              0.0009736,              0.0009736
                     10,               0.043419,               0.022435,               0.024668,               0.024095,                 0.6369,                0.38546,                0.36568,                0.20324,                0.63463,                0.37313,                0.36132,                0.22894,                0.03853,               0.023233,               0.032742,               0.022205,              0.0009703,              0.0009703,              0.0009703
                     11,               0.042308,               0.021998,               0.023328,               0.022118,                0.67128,                0.39222,                0.38414,                0.18626,                 0.6659,                0.38199,                0.37689,                0.21047,               0.040795,               0.023069,               0.032339,               0.019917,               0.000967,               0.000967,               0.000967
                     12,               0.041071,               0.021951,               0.022998,               0.020334,                0.72714,                0.40319,                0.43991,                0.24657,                0.74586,                0.38282,                0.43691,                0.27738,               0.037989,               0.023215,               0.031459,               0.018296,              0.0009637,              0.0009637,              0.0009637
                     13,               0.041336,               0.021944,               0.021825,               0.018887,                0.72615,                0.41217,                0.44144,                0.24714,                0.71396,                0.40647,                0.43421,                0.26621,               0.036893,               0.022821,               0.031124,               0.017074,              0.0009604,              0.0009604,              0.0009604
