                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                      0,                0.07183,               0.043665,               0.057302,               0.069688,                0.33793,                0.10377,               0.052846,               0.025288,                0.37144,                0.10798,               0.056597,               0.036071,               0.043467,               0.024909,               0.039926,               0.058254,               0.070063,              0.0033263,              0.0033263
                      1,               0.052804,               0.026001,               0.036581,                0.06027,                0.57057,                0.14698,                0.10471,               0.047626,                0.57265,                0.15047,                0.10988,               0.064652,               0.043017,               0.022566,               0.035302,                0.05233,               0.040041,              0.0066377,              0.0066377
                      2,               0.048769,               0.025314,               0.034198,               0.052345,                0.61179,                0.20816,                0.18852,                0.10021,                0.61337,                0.20998,                0.19046,                0.12486,               0.033678,               0.021134,               0.034116,               0.045312,              0.0099969,              0.0099271,              0.0099271
                      3,               0.044945,               0.026465,               0.034577,               0.045149,                0.43795,                0.25299,                0.23017,                0.12076,                0.43926,                0.25632,                 0.2339,                0.14202,               0.037379,               0.027878,               0.040783,               0.039881,               0.009901,               0.009901,               0.009901
                      4,                0.04132,               0.025113,               0.034349,               0.039908,                 0.5961,                0.34187,                0.35224,                0.18811,                0.59465,                0.34537,                0.35716,                0.22823,               0.031665,               0.018953,               0.033936,               0.032615,               0.009901,               0.009901,               0.009901
                      5,               0.039508,               0.023754,               0.032908,                0.03464,                0.62126,                0.44094,                0.43339,                0.24346,                0.62199,                0.44214,                0.43988,                0.29136,               0.030865,               0.017749,               0.032948,                0.02838,               0.009868,               0.009868,               0.009868
                      6,               0.037889,               0.022958,               0.032053,               0.030943,                0.62768,                0.34408,                0.34593,                0.19415,                0.64694,                0.34563,                0.35474,                0.22065,                0.03914,               0.027019,               0.045155,               0.031739,               0.009835,               0.009835,               0.009835
                      7,               0.036609,               0.022759,               0.031464,               0.028367,                0.75607,                0.44846,                0.54354,                0.30254,                0.76571,                0.45124,                0.54729,                0.37407,               0.030062,               0.017515,               0.031883,               0.024074,               0.009802,               0.009802,               0.009802
                      8,               0.035376,               0.022571,               0.031829,               0.026933,                0.65788,                0.52351,                0.56706,                0.35222,                0.66233,                0.51938,                0.57399,                0.39679,               0.027244,               0.017598,                0.03149,               0.022953,               0.009769,               0.009769,               0.009769
                      9,               0.034219,               0.021858,               0.031284,               0.024355,                0.67676,                0.59277,                0.62627,                0.37421,                0.67706,                 0.5996,                 0.6364,                0.42581,               0.026323,               0.015713,               0.029589,               0.019688,               0.009736,               0.009736,               0.009736
                     10,               0.034013,               0.021167,               0.030953,               0.022816,                0.61149,                0.53335,                0.56838,                0.34533,                0.61951,                0.53576,                0.57107,                 0.3852,               0.029295,               0.020534,               0.035577,               0.022167,               0.009703,               0.009703,               0.009703
                     11,               0.033378,               0.020954,               0.029833,               0.021997,                0.75754,                0.54484,                0.65128,                 0.4094,                0.77813,                0.53214,                0.65932,                0.45545,               0.025318,               0.015481,               0.029469,               0.017336,                0.00967,                0.00967,                0.00967
                     12,               0.032471,               0.020526,               0.028883,               0.021334,                0.67637,                0.60803,                0.68232,                0.44112,                0.63309,                0.62625,                0.68715,                0.47813,               0.024556,               0.015216,               0.028708,               0.017798,               0.009637,               0.009637,               0.009637
                     13,               0.032282,               0.020282,               0.029561,               0.020663,                0.64064,                0.65609,                0.69302,                0.44198,                0.63738,                0.65265,                 0.6906,                0.49071,                 0.0252,               0.016068,               0.030004,                0.01807,               0.009604,               0.009604,               0.009604
                     14,               0.031077,               0.020311,               0.029547,               0.018652,                0.67241,                0.66581,                0.68737,                0.44023,                 0.6699,                0.67336,                0.69371,                0.48246,               0.024369,               0.015426,               0.029073,               0.017521,               0.009571,               0.009571,               0.009571
                     15,               0.031123,               0.019934,               0.029291,               0.018707,                 0.7166,                  0.676,                0.72094,                0.46667,                0.73045,                0.66285,                  0.722,                0.51293,               0.023766,               0.014661,                0.02844,                0.01608,               0.009538,               0.009538,               0.009538
