               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  19,            0.059669,            0.067867,                   0,             0.56963,             0.50769,             0.49499,             0.20239,            0.055763,            0.068302,                   0,           0.0030327,           0.0030327,           0.0030327
                  20,            0.058148,            0.066933,                   0,             0.54598,             0.49076,             0.48266,             0.19084,            0.056586,            0.068428,                   0,           0.0030178,           0.0030178,           0.0030178
                  21,             0.05919,             0.06109,                   0,             0.60876,             0.48583,             0.50732,             0.20711,             0.05499,            0.068999,                   0,            0.003003,            0.003003,            0.003003
                  22,            0.058214,            0.066919,                   0,              0.6066,             0.51417,              0.5157,             0.21057,            0.054735,            0.068026,                   0,           0.0029881,           0.0029881,           0.0029881
                  23,            0.055746,            0.067918,                   0,             0.59816,             0.52874,             0.52312,             0.20092,            0.056509,            0.068186,                   0,           0.0029733,           0.0029733,           0.0029733
                  24,            0.058449,            0.068962,                   0,             0.62523,              0.4915,             0.51525,             0.20092,            0.055222,            0.069731,                   0,           0.0029585,           0.0029585,           0.0029585
                  25,            0.056411,            0.065085,                   0,             0.61645,             0.50283,             0.51362,             0.20192,            0.055817,            0.068826,                   0,           0.0029436,           0.0029436,           0.0029436
                  26,            0.056491,            0.065859,                   0,               0.554,             0.49231,             0.48402,             0.17418,            0.058208,            0.068331,                   0,           0.0029287,           0.0029287,           0.0029287
                  27,            0.054676,            0.065368,                   0,              0.5844,             0.50931,             0.52167,             0.20077,            0.056196,            0.068509,                   0,           0.0029139,           0.0029139,           0.0029139
                  28,            0.054918,            0.062381,                   0,             0.58481,             0.52308,             0.52772,             0.20287,            0.055975,            0.068868,                   0,            0.002899,            0.002899,            0.002899
                  29,            0.055629,            0.064243,                   0,             0.58506,             0.52713,             0.52429,             0.21016,            0.055261,            0.069384,                   0,           0.0028842,           0.0028842,           0.0028842
                  30,            0.054899,            0.062405,                   0,             0.60694,             0.51012,             0.51828,              0.1917,            0.056064,            0.068508,                   0,           0.0028693,           0.0028693,           0.0028693
                  31,            0.053427,            0.055299,                   0,             0.59454,             0.51411,             0.52407,             0.20086,            0.055765,            0.068921,                   0,           0.0028545,           0.0028545,           0.0028545
                  32,            0.052985,            0.061994,                   0,             0.63112,             0.51012,             0.53012,             0.20821,            0.054747,            0.069784,                   0,           0.0028396,           0.0028396,           0.0028396
                  33,            0.053864,            0.072195,                   0,             0.62113,              0.5247,              0.5331,             0.21125,            0.055114,             0.06935,                   0,           0.0028248,           0.0028248,           0.0028248
                  34,            0.053913,            0.071772,                   0,             0.66061,             0.48988,             0.52897,             0.22132,            0.053815,            0.069892,                   0,           0.0028099,           0.0028099,           0.0028099
                  35,            0.053084,            0.059805,                   0,             0.59199,              0.5275,             0.52148,             0.21693,            0.054831,            0.070293,                   0,           0.0027951,           0.0027951,           0.0027951
                  36,              0.0525,            0.065826,                   0,             0.65891,             0.52065,             0.54872,             0.22027,            0.054365,            0.069187,                   0,           0.0027802,           0.0027802,           0.0027802
                  37,            0.051823,            0.058867,                   0,             0.63401,             0.50917,             0.53631,             0.20976,            0.054985,            0.070427,                   0,           0.0027654,           0.0027654,           0.0027654
                  38,             0.05287,            0.073883,                   0,             0.63354,             0.51579,             0.53891,             0.21429,            0.055083,            0.068974,                   0,           0.0027505,           0.0027505,           0.0027505
                  39,            0.052558,            0.067729,                   0,             0.61628,             0.52713,             0.53385,             0.21582,            0.054668,              0.0702,                   0,           0.0027357,           0.0027357,           0.0027357
                  40,            0.053308,             0.06008,                   0,             0.61974,             0.53279,             0.53847,             0.21669,            0.054596,            0.070301,                   0,           0.0027208,           0.0027208,           0.0027208
                  41,            0.051805,            0.050834,                   0,              0.6454,             0.49312,             0.50448,             0.19145,            0.056547,            0.073173,                   0,            0.002706,            0.002706,            0.002706
                  42,            0.052345,            0.066616,                   0,             0.63585,             0.53162,             0.54168,             0.21485,            0.054652,             0.07082,                   0,           0.0026911,           0.0026911,           0.0026911
                  43,             0.05147,             0.06236,                   0,              0.6352,             0.51174,              0.5318,             0.21639,            0.054613,            0.070812,                   0,           0.0026763,           0.0026763,           0.0026763
                  44,            0.050814,            0.058656,                   0,             0.62596,              0.5085,             0.51913,              0.2042,            0.055879,            0.071195,                   0,           0.0026615,           0.0026615,           0.0026615
                  45,            0.051199,            0.055366,                   0,             0.62724,             0.51579,             0.51853,             0.21221,            0.054942,            0.071043,                   0,           0.0026466,           0.0026466,           0.0026466
                  46,            0.050959,            0.056461,                   0,             0.65097,             0.51093,             0.52893,             0.21316,            0.054711,            0.071233,                   0,           0.0026317,           0.0026317,           0.0026317
                  47,             0.05225,            0.063931,                   0,             0.60977,             0.52551,             0.52296,             0.21065,            0.055155,            0.070846,                   0,           0.0026169,           0.0026169,           0.0026169
                  48,            0.049707,             0.06108,                   0,             0.65229,              0.5166,             0.53981,             0.21593,             0.05506,            0.071268,                   0,            0.002602,            0.002602,            0.002602
                  49,            0.050102,            0.055095,                   0,             0.64557,             0.50145,             0.53115,             0.20501,            0.055337,             0.07063,                   0,           0.0025872,           0.0025872,           0.0025872
                  50,            0.051149,            0.056034,                   0,             0.65797,             0.51579,              0.5336,             0.21442,            0.054762,            0.070334,                   0,           0.0025723,           0.0025723,           0.0025723
                  51,            0.049526,            0.056756,                   0,             0.64456,             0.51984,              0.5348,              0.2145,            0.054672,            0.071211,                   0,           0.0025575,           0.0025575,           0.0025575
                  52,            0.049847,            0.064455,                   0,             0.63385,             0.52146,             0.53424,             0.21121,            0.055165,            0.071071,                   0,           0.0025427,           0.0025427,           0.0025427
                  53,            0.048341,            0.056324,                   0,             0.62449,             0.52065,             0.53272,             0.21308,            0.054815,            0.072261,                   0,           0.0025278,           0.0025278,           0.0025278
                  54,            0.050268,            0.060469,                   0,             0.63289,             0.55466,             0.54583,             0.22228,            0.054454,            0.071571,                   0,           0.0025129,           0.0025129,           0.0025129
                  55,            0.048633,            0.057378,                   0,             0.60455,             0.54332,             0.53376,             0.21676,            0.055361,            0.071416,                   0,           0.0024981,           0.0024981,           0.0024981
                  56,            0.048083,            0.060896,                   0,              0.6142,             0.51692,             0.52144,             0.21516,            0.055524,            0.073466,                   0,           0.0024832,           0.0024832,           0.0024832
                  57,            0.049489,            0.058403,                   0,             0.63849,             0.53603,             0.53508,             0.21303,            0.055591,            0.071548,                   0,           0.0024684,           0.0024684,           0.0024684
                  58,             0.04814,             0.06025,                   0,             0.61301,              0.5247,             0.52875,             0.21353,            0.055911,            0.071623,                   0,           0.0024536,           0.0024536,           0.0024536
                  59,             0.04809,            0.060702,                   0,             0.64152,             0.50688,             0.52695,             0.22065,            0.054824,            0.073328,                   0,           0.0024387,           0.0024387,           0.0024387
                  60,            0.047237,            0.058113,                   0,             0.66237,             0.52551,             0.54603,             0.22555,            0.054889,            0.070986,                   0,           0.0024238,           0.0024238,           0.0024238
                  61,            0.049772,            0.053686,                   0,             0.65047,             0.51417,             0.52383,             0.21257,            0.055966,            0.072449,                   0,            0.002409,            0.002409,            0.002409
                  62,              0.0484,             0.05976,                   0,             0.62803,             0.53318,             0.53078,             0.21407,            0.055623,            0.071653,                   0,           0.0023942,           0.0023942,           0.0023942
                  63,             0.04721,            0.057507,                   0,             0.65541,             0.54413,             0.53843,              0.2153,            0.055709,            0.072617,                   0,           0.0023793,           0.0023793,           0.0023793
                  64,            0.047353,             0.05772,                   0,             0.60902,             0.55142,             0.52791,             0.21692,            0.055177,            0.072641,                   0,           0.0023645,           0.0023645,           0.0023645
                  65,             0.04755,            0.055497,                   0,             0.62784,              0.5259,             0.51143,             0.21143,            0.055537,            0.072388,                   0,           0.0023496,           0.0023496,           0.0023496
                  66,            0.045716,            0.054528,                   0,             0.62705,             0.50769,              0.5092,             0.20873,            0.055971,            0.074753,                   0,           0.0023348,           0.0023348,           0.0023348
                  67,            0.046217,            0.054004,                   0,             0.67466,             0.50202,              0.5336,             0.21909,            0.055231,            0.074668,                   0,           0.0023199,           0.0023199,           0.0023199
                  68,            0.046748,            0.063994,                   0,             0.62567,             0.51579,             0.52144,             0.21049,            0.055897,            0.073989,                   0,            0.002305,            0.002305,            0.002305
                  69,            0.046503,            0.059713,                   0,             0.62488,             0.50987,             0.51676,             0.20984,            0.055371,            0.072572,                   0,           0.0022902,           0.0022902,           0.0022902
                  70,            0.046896,            0.059179,                   0,             0.60368,             0.52874,             0.51974,              0.2093,            0.055731,            0.073432,                   0,           0.0022754,           0.0022754,           0.0022754
                  71,            0.045955,            0.054548,                   0,             0.61791,             0.53846,             0.53083,             0.21349,            0.055415,             0.07335,                   0,           0.0022605,           0.0022605,           0.0022605
                  72,            0.045454,            0.050226,                   0,             0.59418,             0.53705,             0.53033,             0.21146,            0.055531,            0.073954,                   0,           0.0022457,           0.0022457,           0.0022457
                  73,            0.046689,            0.059898,                   0,              0.6134,             0.52551,             0.52722,             0.20847,            0.055697,            0.074114,                   0,           0.0022308,           0.0022308,           0.0022308
                  74,            0.045951,            0.056799,                   0,             0.61513,              0.5293,             0.52909,             0.21483,            0.055541,            0.073749,                   0,           0.0022159,           0.0022159,           0.0022159
                  75,            0.046749,            0.061246,                   0,             0.62623,             0.51417,             0.52986,             0.21456,            0.055374,            0.073265,                   0,           0.0022011,           0.0022011,           0.0022011
                  76,            0.047026,            0.055292,                   0,             0.59222,             0.52955,             0.52528,             0.21627,            0.055296,            0.074368,                   0,           0.0021862,           0.0021862,           0.0021862
                  77,            0.046181,            0.050284,                   0,             0.62866,             0.51336,             0.51007,             0.21257,            0.055354,            0.075995,                   0,           0.0021714,           0.0021714,           0.0021714
                  78,            0.046307,            0.056941,                   0,             0.66023,             0.50821,             0.53176,             0.21581,             0.05525,            0.075176,                   0,           0.0021565,           0.0021565,           0.0021565
                  79,             0.04595,            0.060385,                   0,             0.63413,             0.51012,              0.5284,             0.21649,            0.054968,            0.074382,                   0,           0.0021417,           0.0021417,           0.0021417
                  80,            0.045664,            0.053292,                   0,             0.66524,              0.4988,             0.53477,              0.2184,            0.055145,             0.07668,                   0,           0.0021269,           0.0021269,           0.0021269
