                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                      0,               0.081783,               0.046244,               0.045931,                      0,                0.39608,                0.56384,                0.43294,                0.16946,                0.43833,                0.55766,                0.48029,                0.24948,                0.06238,                0.02231,                0.03663,                      0,                0.07011,              0.0033211,              0.0033211
                      1,               0.059882,               0.026337,                0.03828,                      0,                0.65656,                0.65806,                0.65537,                0.33499,                0.65511,                 0.6566,                 0.6529,                0.43362,               0.046182,               0.021124,                0.03401,                      0,               0.040088,              0.0066325,              0.0066325
                      2,               0.054275,               0.026184,               0.036054,                      0,                0.50842,                0.56893,                0.52514,                  0.262,                0.52061,                0.55693,                0.52429,                0.31838,               0.051525,                0.02792,               0.039999,                      0,               0.010044,              0.0099218,              0.0099218
                      3,                0.04884,               0.026836,               0.036208,                      0,                0.78691,                0.72826,                0.79506,                0.45062,                0.78662,                0.72684,                0.79072,                0.46934,               0.039091,               0.023065,               0.034049,                      0,               0.009901,               0.009901,               0.009901
                      4,               0.043456,               0.026545,               0.036002,                      0,                0.78943,                0.70644,                0.77972,                0.45828,                0.80746,                0.69565,                0.77053,                0.46401,               0.037417,               0.023829,               0.035313,                      0,               0.009901,               0.009901,               0.009901
                      5,               0.041724,               0.026415,               0.036815,                      0,                 0.7528,                0.69043,                0.75294,                0.41701,                0.75237,                0.68316,                 0.7476,                0.48499,               0.044203,               0.024789,               0.036751,                      0,               0.009868,               0.009868,               0.009868
                      6,               0.040506,               0.025533,               0.035999,                      0,                0.82668,                0.76973,                0.84561,                0.48967,                0.83955,                0.74973,                0.83912,                 0.5076,               0.035186,               0.020675,               0.032202,                      0,               0.009835,               0.009835,               0.009835
                      7,               0.038266,               0.024933,               0.034953,                      0,                0.82802,                0.75664,                0.82207,                0.50955,                0.82417,                0.75191,                0.81611,                0.51266,               0.034127,               0.022782,               0.033271,                      0,               0.009802,               0.009802,               0.009802
                      8,               0.037446,               0.025097,               0.034939,                      0,                  0.846,                0.77138,                0.85489,                0.52576,                0.84701,                0.75773,                0.83871,                 0.5352,               0.034103,               0.021119,               0.031875,                      0,               0.009769,               0.009769,               0.009769
                      9,               0.036039,               0.024399,               0.033571,                      0,                0.82375,                0.76464,                0.83273,                0.54946,                0.82882,                0.76173,                0.82825,                0.53413,               0.030813,               0.021976,               0.033325,                      0,               0.009736,               0.009736,               0.009736
                     10,               0.035983,               0.023933,               0.032948,                      0,                0.82734,                0.78612,                0.85329,                0.53717,                 0.8393,                0.77155,                0.84923,                0.52483,                0.03216,               0.020692,               0.031593,                      0,               0.009703,               0.009703,               0.009703
                     11,               0.035154,               0.023804,               0.033243,                      0,                0.81209,                0.74987,                0.81638,                0.53239,                0.82598,                0.73663,                0.81301,                0.53918,               0.032974,               0.023304,               0.033601,                      0,                0.00967,                0.00967,                0.00967
                     12,               0.034655,               0.023507,               0.032239,                      0,                0.83529,                0.75737,                0.82921,                0.55965,                0.83617,                0.75751,                0.82708,                0.54149,               0.030721,               0.022167,               0.033181,                      0,               0.009637,               0.009637,               0.009637
                     13,               0.033673,               0.023227,               0.032601,                      0,                0.83531,                0.73081,                 0.8084,                0.52418,                0.82891,                0.72681,                0.80185,                0.54279,               0.033548,                 0.0232,               0.035124,                      0,               0.009604,               0.009604,               0.009604
                     14,               0.033206,               0.022923,               0.032599,                      0,                0.83848,                0.79411,                0.86111,                0.58954,                0.83963,                 0.7952,                0.85877,                0.57926,               0.028456,               0.020041,               0.030796,                      0,               0.009571,               0.009571,               0.009571
                     15,               0.031935,               0.022349,               0.031751,                      0,                0.85368,                0.76829,                  0.848,                0.56765,                0.85529,                0.76973,                0.84588,                 0.5761,               0.029669,               0.020844,               0.031934,                      0,               0.009538,               0.009538,               0.009538
                     16,               0.032375,               0.021776,               0.031089,                      0,                 0.8473,                0.78318,                0.85347,                0.58336,                0.84806,                0.78169,                0.85335,                0.58315,               0.029487,               0.019889,               0.031202,                      0,               0.009505,               0.009505,               0.009505
                     17,               0.031763,                0.02186,               0.031531,                      0,                0.85606,                0.80263,                0.87523,                 0.5924,                 0.8616,                0.79738,                 0.8729,                0.59331,                0.02887,               0.019014,               0.030032,                      0,               0.009472,               0.009472,               0.009472
                     18,               0.031529,                0.02169,               0.030548,                      0,                0.84267,                0.83584,                0.88662,                0.61271,                0.84475,                0.83728,                0.88536,                0.61043,               0.027157,               0.018526,               0.030075,                      0,               0.009439,               0.009439,               0.009439
                     19,               0.030471,               0.021098,               0.030119,                      0,                0.87452,                0.80116,                0.88504,                0.59372,                0.87361,                0.79265,                0.87623,                  0.608,               0.029109,               0.018738,                0.02994,                      0,               0.009406,               0.009406,               0.009406
                     20,               0.030028,               0.021042,               0.030254,                      0,                0.84791,                 0.8234,                0.87985,                0.60481,                0.85857,                0.80538,                0.87387,                0.58911,               0.027634,               0.019221,               0.029584,                      0,               0.009373,               0.009373,               0.009373
                     21,               0.030145,               0.021452,               0.031029,                      0,                0.85496,                0.81697,                0.88344,                0.60974,                 0.8591,                0.80684,                0.87136,                0.58059,               0.027873,               0.018782,               0.029967,                      0,                0.00934,                0.00934,                0.00934
                     22,                0.03041,               0.020963,               0.029761,                      0,                0.83435,                0.82612,                0.88339,                0.62505,                0.84396,                0.81521,                0.87715,                0.58898,               0.026548,               0.018312,               0.029214,                      0,               0.009307,               0.009307,               0.009307
                     23,               0.028912,               0.020348,               0.029304,                      0,                0.85474,                0.82721,                0.88777,                0.63113,                 0.8513,                0.82139,                0.87881,                0.59273,               0.026174,               0.018756,               0.029199,                      0,               0.009274,               0.009274,               0.009274
