               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  45,            0.052294,            0.064774,                   0,             0.62886,             0.58099,             0.57687,             0.23418,            0.050061,            0.049479,                   0,           0.0026466,           0.0026466,           0.0026466
                  46,             0.05157,            0.065825,                   0,             0.60658,             0.58662,             0.58401,             0.24313,            0.049698,            0.050072,                   0,           0.0026317,           0.0026317,           0.0026317
                  47,            0.051822,            0.063814,                   0,             0.61904,             0.58047,             0.59178,             0.24232,            0.049951,            0.049891,                   0,           0.0026169,           0.0026169,           0.0026169
                  48,            0.050862,             0.06691,                   0,             0.61963,              0.5914,             0.59704,             0.24271,            0.049815,            0.049838,                   0,            0.002602,            0.002602,            0.002602
                  49,            0.051624,            0.057419,                   0,             0.62123,             0.58982,             0.59168,             0.24545,            0.049626,            0.050448,                   0,           0.0025872,           0.0025872,           0.0025872
                  50,            0.050192,            0.059403,                   0,             0.62994,             0.56272,             0.58567,             0.23661,             0.05125,             0.04996,                   0,           0.0025723,           0.0025723,           0.0025723
                  51,            0.050153,            0.057031,                   0,             0.60052,             0.60335,             0.59564,             0.24724,            0.050027,            0.050065,                   0,           0.0025575,           0.0025575,           0.0025575
                  52,            0.049792,            0.059632,                   0,             0.64636,             0.56989,             0.59098,             0.23122,             0.05141,            0.050961,                   0,           0.0025427,           0.0025427,           0.0025427
                  53,             0.05066,            0.058263,                   0,             0.64721,             0.56989,             0.59275,             0.23951,            0.050024,            0.050367,                   0,           0.0025278,           0.0025278,           0.0025278
                  54,            0.051486,            0.063292,                   0,               0.612,             0.62246,             0.60962,              0.2491,            0.049322,            0.049314,                   0,           0.0025129,           0.0025129,           0.0025129
                  55,            0.050542,            0.066504,                   0,             0.63506,             0.57109,             0.59541,             0.24664,             0.04957,            0.049735,                   0,           0.0024981,           0.0024981,           0.0024981
                  56,            0.049568,             0.06841,                   0,             0.62708,             0.61171,             0.61397,             0.25016,            0.049011,            0.049939,                   0,           0.0024832,           0.0024832,           0.0024832
                  57,            0.049076,            0.061878,                   0,             0.65543,             0.56989,             0.61791,             0.25302,            0.049677,            0.049497,                   0,           0.0024684,           0.0024684,           0.0024684
                  58,            0.049339,            0.063092,                   0,             0.61809,             0.59379,             0.60306,             0.24793,            0.050724,            0.049349,                   0,           0.0024536,           0.0024536,           0.0024536
                  59,            0.048028,            0.066032,                   0,             0.71053,              0.5675,             0.61953,             0.25262,            0.049596,            0.049685,                   0,           0.0024387,           0.0024387,           0.0024387
                  60,             0.04981,            0.058796,                   0,             0.65306,             0.56672,             0.59101,              0.2436,            0.050864,            0.050243,                   0,           0.0024238,           0.0024238,           0.0024238
                  61,            0.049598,            0.064231,                   0,             0.64417,             0.57964,             0.59269,               0.249,            0.049588,            0.050424,                   0,            0.002409,            0.002409,            0.002409
                  62,            0.048211,            0.062117,                   0,              0.6567,             0.58303,             0.58928,             0.25077,            0.049153,            0.050939,                   0,           0.0023942,           0.0023942,           0.0023942
                  63,            0.049185,            0.064335,                   0,             0.66131,             0.55914,             0.58922,             0.24961,            0.049563,            0.050533,                   0,           0.0023793,           0.0023793,           0.0023793
                  64,            0.047194,            0.059878,                   0,             0.69135,             0.57001,             0.59896,             0.24835,            0.049009,             0.05132,                   0,           0.0023645,           0.0023645,           0.0023645
                  65,            0.048305,            0.060963,                   0,             0.66282,              0.5687,              0.6047,             0.25633,            0.049249,            0.049476,                   0,           0.0023496,           0.0023496,           0.0023496
                  66,            0.048774,            0.057775,                   0,             0.64233,             0.59618,              0.6019,             0.24409,            0.050663,            0.050512,                   0,           0.0023348,           0.0023348,           0.0023348
                  67,            0.047531,            0.058563,                   0,             0.61888,             0.62605,             0.61199,             0.25399,            0.049516,            0.049587,                   0,           0.0023199,           0.0023199,           0.0023199
                  68,            0.047451,            0.065477,                   0,              0.6743,             0.58184,             0.61052,             0.25203,            0.049979,            0.050187,                   0,            0.002305,            0.002305,            0.002305
                  69,            0.046795,             0.06496,                   0,             0.66159,             0.57945,             0.60393,             0.24218,            0.050801,            0.050421,                   0,           0.0022902,           0.0022902,           0.0022902
                  70,            0.046738,             0.05541,                   0,             0.60539,             0.60215,             0.59644,             0.24349,            0.050911,            0.049967,                   0,           0.0022754,           0.0022754,           0.0022754
                  71,            0.046955,            0.056676,                   0,              0.6296,             0.57877,              0.5998,             0.23887,            0.051598,            0.050032,                   0,           0.0022605,           0.0022605,           0.0022605
                  72,            0.048645,            0.062579,                   0,             0.59847,             0.60335,              0.6008,             0.24041,            0.051268,             0.04915,                   0,           0.0022457,           0.0022457,           0.0022457
                  73,            0.047534,            0.061724,                   0,             0.63956,             0.59498,             0.60193,             0.25312,            0.050331,            0.050498,                   0,           0.0022308,           0.0022308,           0.0022308
                  74,            0.046468,            0.063298,                   0,             0.59674,             0.62843,             0.60879,             0.25601,            0.049494,            0.050594,                   0,           0.0022159,           0.0022159,           0.0022159
                  75,            0.046474,            0.062667,                   0,             0.65665,             0.59259,             0.61498,             0.25295,            0.049673,            0.050446,                   0,           0.0022011,           0.0022011,           0.0022011
                  76,            0.047103,             0.05833,                   0,             0.62142,             0.62168,             0.60281,             0.24887,            0.049861,            0.050541,                   0,           0.0021862,           0.0021862,           0.0021862
                  77,             0.04782,            0.057384,                   0,             0.64986,             0.61051,             0.60949,             0.25255,            0.049591,             0.05087,                   0,           0.0021714,           0.0021714,           0.0021714
                  78,            0.047093,            0.058513,                   0,             0.63403,             0.60335,             0.60483,             0.24981,            0.050293,            0.050621,                   0,           0.0021565,           0.0021565,           0.0021565
                  79,            0.045539,            0.062504,                   0,             0.66024,             0.58901,             0.59325,              0.2434,            0.048842,            0.052322,                   0,           0.0021417,           0.0021417,           0.0021417
                  80,            0.045556,            0.057388,                   0,             0.67801,             0.57706,             0.60619,             0.25461,            0.049062,            0.051339,                   0,           0.0021269,           0.0021269,           0.0021269
                  81,            0.046235,            0.055472,                   0,             0.61269,             0.64826,             0.61178,             0.25277,            0.049199,            0.051576,                   0,            0.002112,            0.002112,            0.002112
                  82,            0.045201,            0.060268,                   0,             0.66491,             0.60454,             0.60411,             0.25259,            0.049156,            0.050864,                   0,           0.0020971,           0.0020971,           0.0020971
                  83,            0.045117,            0.056681,                   0,             0.63877,             0.58423,              0.6015,             0.25354,             0.04979,             0.05061,                   0,           0.0020823,           0.0020823,           0.0020823
                  84,            0.045545,            0.062909,                   0,             0.63315,             0.59379,             0.59079,             0.24056,            0.050762,            0.052207,                   0,           0.0020674,           0.0020674,           0.0020674
                  85,            0.045063,            0.065401,                   0,             0.59649,             0.61888,             0.58852,             0.24539,            0.050981,            0.051211,                   0,           0.0020526,           0.0020526,           0.0020526
                  86,            0.046586,            0.055364,                   0,             0.61886,             0.61171,             0.59373,             0.24337,            0.050713,            0.051613,                   0,           0.0020377,           0.0020377,           0.0020377
                  87,            0.044857,               0.056,                   0,             0.61665,             0.59379,             0.58656,             0.25283,             0.04952,            0.052152,                   0,           0.0020229,           0.0020229,           0.0020229
                  88,            0.045267,            0.057499,                   0,             0.61481,             0.60693,             0.58892,             0.24706,             0.05053,            0.052573,                   0,            0.002008,            0.002008,            0.002008
                  89,            0.044685,            0.050224,                   0,             0.64307,             0.57706,             0.59925,             0.24115,            0.050835,            0.053197,                   0,           0.0019932,           0.0019932,           0.0019932
                  90,            0.045669,            0.055296,                   0,             0.63789,             0.57228,             0.56877,             0.24201,            0.049731,            0.053704,                   0,           0.0019783,           0.0019783,           0.0019783
                  91,            0.044421,            0.057217,                   0,             0.62483,             0.60573,             0.57852,             0.24636,             0.05049,            0.053467,                   0,           0.0019635,           0.0019635,           0.0019635
                  92,             0.04569,            0.056966,                   0,             0.60054,              0.5902,             0.57138,             0.23841,            0.050481,            0.054269,                   0,           0.0019486,           0.0019486,           0.0019486
                  93,            0.043482,            0.056131,                   0,              0.6244,             0.59584,             0.58176,             0.23318,            0.051606,            0.052177,                   0,           0.0019338,           0.0019338,           0.0019338
                  94,            0.044099,            0.056227,                   0,             0.64179,             0.61171,             0.58845,             0.23971,            0.050687,            0.052976,                   0,           0.0019189,           0.0019189,           0.0019189
