                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                      0,               0.095833,               0.067772,               0.047112,                      0,                0.41212,                 0.4085,                0.34717,                0.12556,                0.44094,                0.41939,                0.37358,                0.18687,               0.067664,               0.031208,               0.042154,                      0,                0.07011,              0.0033211,              0.0033211
                      1,               0.066998,               0.034956,               0.042625,                      0,                0.39149,                0.40885,                0.32959,                0.12314,                0.42333,                0.39515,                0.35649,                0.19527,               0.062309,                0.03735,               0.044009,                      0,               0.040088,              0.0066325,              0.0066325
                      2,               0.061234,               0.035713,               0.042831,                      0,                0.49148,                0.50369,                0.43238,                0.18254,                0.52021,                 0.5008,                0.45823,                 0.2437,               0.056605,               0.031989,               0.041879,                      0,               0.010044,              0.0099218,              0.0099218
                      3,               0.055647,               0.034925,               0.041027,                      0,                0.66619,                0.48367,                0.53612,                 0.2608,                0.67267,                 0.4959,                0.54411,                0.29733,                0.04967,               0.036259,               0.047197,                      0,               0.009901,               0.009901,               0.009901
                      4,                0.05022,               0.033861,                0.04228,                      0,                 0.7385,                0.51878,                0.59816,                0.31638,                0.74713,                0.51267,                0.59572,                0.34349,               0.047022,               0.032476,                0.04757,                      0,               0.009901,               0.009901,               0.009901
                      5,               0.048427,               0.032777,               0.041064,                      0,                0.76012,                0.66893,                0.74466,                  0.397,                0.75653,                0.66577,                 0.7371,                0.40721,               0.039057,               0.027129,               0.038676,                      0,               0.009868,               0.009868,               0.009868
                      6,               0.045716,               0.031633,               0.040684,                      0,                0.71552,                0.58026,                0.63629,                0.29404,                0.71898,                0.57605,                 0.6407,                 0.3386,               0.045985,                0.02988,               0.042114,                      0,               0.009835,               0.009835,               0.009835
                      7,               0.044093,               0.030679,               0.039749,                      0,                 0.7636,                0.66031,                0.73325,                0.41258,                0.76029,                0.65718,                0.72402,                0.40918,               0.037893,               0.027842,               0.038513,                      0,               0.009802,               0.009802,               0.009802
                      8,               0.043478,               0.029585,               0.038752,                      0,                0.80481,                0.68937,                0.78049,                0.43553,                0.78771,                0.68212,                0.76666,                 0.4425,               0.037414,                0.02488,               0.035788,                      0,               0.009769,               0.009769,               0.009769
                      9,                0.04153,               0.029218,               0.037174,                      0,                 0.7871,                0.68599,                0.75839,                0.43461,                0.78428,                0.68353,                0.75238,                 0.4574,               0.036583,               0.026202,               0.038215,                      0,               0.009736,               0.009736,               0.009736
