                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                      0,               0.071203,               0.042098,               0.056427,                0.06748,                0.54741,                0.12264,               0.069758,               0.028113,                0.51826,                0.13214,               0.072439,                0.04175,               0.045741,                0.02058,               0.027937,               0.058267,               0.070063,              0.0033263,              0.0033263
                      1,                0.05208,               0.024245,                0.03726,               0.055234,                0.59968,                0.19843,                0.15248,               0.067273,                0.60261,                0.20323,                0.16869,               0.095107,               0.041985,               0.017956,                0.02535,               0.049138,               0.040041,              0.0066377,              0.0066377
                      2,               0.048367,                0.02384,               0.033887,               0.045527,                0.54578,                0.24456,                0.20695,                  0.108,                0.54692,                0.24595,                0.20882,                0.13452,               0.035874,               0.020115,               0.028528,               0.043506,              0.0099969,              0.0099271,              0.0099271
                      3,               0.045043,                0.02514,               0.035384,               0.038407,                0.72328,                0.28032,                0.33772,                0.20243,                0.72591,                 0.2833,                 0.3414,                0.22924,               0.030927,               0.017339,               0.027106,               0.035147,               0.009901,               0.009901,               0.009901
                      4,               0.040518,               0.025095,               0.034855,               0.033633,                0.61112,                0.40994,                0.40603,                0.20829,                0.62103,                0.41609,                0.42064,                0.28244,               0.032963,               0.017647,               0.025741,                0.03001,               0.009901,               0.009901,               0.009901
                      5,               0.039182,               0.023299,               0.033384,               0.029807,                 0.6548,                0.45486,                0.48974,                 0.2984,                0.65802,                 0.4578,                0.49657,                0.33553,               0.028237,               0.016376,               0.025149,               0.026604,               0.009868,               0.009868,               0.009868
                      6,               0.036715,               0.022367,               0.032056,               0.026685,                0.70746,                0.46832,                0.51731,                0.30785,                0.70973,                0.47142,                0.52342,                0.34488,               0.030364,               0.016501,               0.025377,               0.024702,               0.009835,               0.009835,               0.009835
                      7,               0.035846,               0.021948,                0.03139,                 0.0251,                0.74371,                0.49235,                 0.5746,                0.36143,                0.74487,                0.49314,                 0.5755,                0.41081,               0.026895,               0.014776,               0.024498,               0.022017,               0.009802,               0.009802,               0.009802
                      8,               0.034832,               0.021534,               0.031988,               0.022999,                0.70344,                0.48046,                0.55215,                0.32431,                0.71754,                0.48513,                0.55742,                0.36733,               0.031539,               0.018962,               0.028711,               0.023047,               0.009769,               0.009769,               0.009769
                      9,               0.033591,               0.021493,               0.030876,               0.021876,                 0.7784,                0.49981,                0.62015,                0.39778,                0.78673,                0.50284,                0.62728,                0.44368,                0.02771,               0.016692,               0.026339,               0.020547,               0.009736,               0.009736,               0.009736
                     10,               0.032641,               0.020784,               0.031523,               0.019538,                0.71976,                0.62044,                0.68774,                0.43678,                0.71483,                0.62474,                0.68931,                0.48585,               0.026397,               0.014098,                 0.0231,               0.017798,               0.009703,               0.009703,               0.009703
                     11,               0.032448,                 0.0205,               0.030222,               0.018714,                0.72724,                0.59527,                0.66888,                0.43829,                0.72975,                0.59816,                0.67001,                0.48215,               0.025552,               0.014867,               0.023597,               0.016842,                0.00967,                0.00967,                0.00967
                     12,               0.031328,               0.020236,               0.029979,               0.018182,                0.71359,                0.62377,                0.70725,                0.46998,                0.73849,                0.62857,                0.71563,                0.52193,               0.024175,               0.014049,               0.022809,               0.017478,               0.009637,               0.009637,               0.009637
                     13,               0.030823,                0.01998,               0.029118,               0.017536,                0.76732,                0.59776,                0.70224,                0.45448,                0.76984,                0.60112,                 0.7079,                0.50665,                 0.0241,               0.014027,                0.02303,                0.01744,               0.009604,               0.009604,               0.009604
                     14,               0.030131,               0.019389,               0.028192,                0.01717,                0.70323,                0.66271,                0.73327,                0.49085,                0.71234,                0.67078,                0.73935,                0.54121,               0.024441,                0.01395,               0.022636,               0.016189,               0.009571,               0.009571,               0.009571
                     15,               0.030196,               0.019826,               0.029007,               0.016212,                0.71276,                0.70464,                0.74473,                0.49579,                0.69241,                0.73386,                0.75208,                0.54075,               0.023773,               0.013561,                0.02273,               0.015604,               0.009538,               0.009538,               0.009538
                     16,               0.029975,               0.019716,               0.029032,               0.015512,                0.73765,                0.64004,                0.72938,                0.47995,                0.73305,                0.65766,                0.73692,                0.52921,               0.024738,                0.01346,               0.023204,               0.015168,               0.009505,               0.009505,               0.009505
