               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  45,              0.0507,            0.059714,                   0,             0.69008,             0.59173,             0.63878,                0.26,             0.05157,             0.05968,                   0,           0.0026466,           0.0026466,           0.0026466
                  46,            0.050159,            0.063346,                   0,             0.66079,             0.60587,             0.63703,             0.25788,            0.051797,             0.05898,                   0,           0.0026317,           0.0026317,           0.0026317
                  47,            0.052423,            0.063221,                   0,              0.6614,             0.60039,             0.64614,             0.25887,            0.051646,            0.058506,                   0,           0.0026169,           0.0026169,           0.0026169
                  48,             0.05051,            0.066648,                   0,             0.63264,             0.58661,             0.61289,             0.23497,            0.054926,             0.05864,                   0,            0.002602,            0.002602,            0.002602
                  49,            0.051631,            0.060921,                   0,             0.63718,             0.58465,             0.60756,             0.24007,            0.054092,            0.060419,                   0,           0.0025872,           0.0025872,           0.0025872
                  50,            0.049906,            0.064107,                   0,              0.6743,              0.5876,             0.63379,             0.25144,            0.053485,            0.059068,                   0,           0.0025723,           0.0025723,           0.0025723
                  51,            0.050472,            0.060573,                   0,             0.64928,             0.60335,             0.62615,             0.24791,            0.052879,            0.058538,                   0,           0.0025575,           0.0025575,           0.0025575
                  52,            0.051814,            0.061921,                   0,             0.65496,             0.59974,             0.62828,             0.24445,            0.053234,            0.059511,                   0,           0.0025427,           0.0025427,           0.0025427
                  53,            0.049671,             0.05891,                   0,             0.66297,             0.62924,             0.65789,              0.2701,            0.051227,            0.059056,                   0,           0.0025278,           0.0025278,           0.0025278
                  54,            0.051186,            0.058651,                   0,             0.65833,             0.60039,             0.63722,             0.26097,             0.05206,            0.059337,                   0,           0.0025129,           0.0025129,           0.0025129
                  55,            0.050159,            0.056343,                   0,             0.64376,             0.60039,             0.63379,             0.25579,            0.052476,            0.059284,                   0,           0.0024981,           0.0024981,           0.0024981
                  56,            0.049489,            0.063007,                   0,             0.64759,             0.59843,             0.62827,             0.25752,            0.052829,            0.060475,                   0,           0.0024832,           0.0024832,           0.0024832
                  57,            0.049244,            0.061857,                   0,             0.62317,             0.57776,             0.60439,             0.24342,            0.053563,             0.06078,                   0,           0.0024684,           0.0024684,           0.0024684
                  58,            0.047916,            0.062864,                   0,             0.65439,             0.58518,             0.61915,             0.24718,            0.053734,            0.061687,                   0,           0.0024536,           0.0024536,           0.0024536
                  59,            0.049909,            0.064665,                   0,             0.67511,             0.58698,               0.629,             0.25197,            0.052154,            0.060237,                   0,           0.0024387,           0.0024387,           0.0024387
                  60,            0.048685,            0.058154,                   0,             0.66078,             0.56791,             0.62521,             0.24995,            0.052723,             0.06089,                   0,           0.0024238,           0.0024238,           0.0024238
