                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                      0,                0.09398,               0.065475,               0.044005,                 0.0691,                0.16137,                0.11464,               0.044929,               0.016958,                0.16871,                0.11709,               0.052372,                0.02798,               0.070414,               0.027767,               0.033741,                0.06279,                0.07011,              0.0033211,              0.0033211
                      1,               0.067747,               0.035243,               0.040389,               0.056976,                0.49606,                0.11257,               0.068488,               0.025068,                0.49846,                0.12879,               0.079525,               0.047886,               0.062788,               0.027676,               0.034056,               0.058183,               0.040088,              0.0066325,              0.0066325
                      2,               0.062792,               0.033608,                0.03801,               0.053717,                0.38659,                0.15301,               0.077497,               0.031081,                0.38609,                0.15157,               0.074822,               0.038949,               0.061361,               0.035019,               0.039014,               0.056754,               0.010044,              0.0099218,              0.0099218
                      3,               0.057211,               0.034047,               0.038233,               0.051059,                0.64775,                0.16001,                0.14865,               0.061391,                 0.6589,                0.16555,                0.16257,               0.092246,               0.052964,               0.027893,               0.033241,               0.053103,               0.009901,               0.009901,               0.009901
                      4,               0.053344,               0.033395,                0.03847,               0.046221,                0.73117,                0.15213,                0.17281,               0.075453,                0.73352,                0.15335,                0.17678,               0.093434,               0.049655,               0.027942,               0.034374,               0.046037,               0.009901,               0.009901,               0.009901
                      5,                0.05072,               0.031794,               0.037701,               0.041731,                0.74179,                0.18969,                0.22009,                0.10802,                0.76096,                0.17873,                 0.2214,                0.12199,               0.044231,               0.026468,               0.032557,               0.042492,               0.009868,               0.009868,               0.009868
                      6,               0.048135,               0.030394,               0.037143,               0.038818,                0.32538,                0.35333,                0.26525,                  0.122,                 0.3221,                0.34943,                0.26775,                0.14764,               0.044636,               0.023141,               0.032293,               0.039569,               0.009835,               0.009835,               0.009835
                      7,               0.046188,               0.029867,               0.036166,               0.036278,                0.57162,                0.31174,                0.32105,                0.16643,                0.56844,                0.30793,                0.31788,                0.17525,               0.041202,               0.023902,               0.030409,               0.036429,               0.009802,               0.009802,               0.009802
                      8,               0.045739,                0.02924,               0.036532,               0.034573,                0.61389,                0.31359,                0.32264,                0.15572,                  0.613,                 0.3107,                 0.3208,                0.17017,               0.045203,               0.025649,               0.033177,                0.03546,               0.009769,               0.009769,               0.009769
                      9,                0.04432,               0.028652,                 0.0348,               0.032558,                0.69025,                0.30799,                0.34815,                0.18684,                0.68884,                0.30415,                  0.343,                 0.1985,               0.039249,               0.023478,                0.03191,               0.033145,               0.009736,               0.009736,               0.009736
