               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  56,            0.060175,            0.084668,                   0,             0.64703,             0.60969,              0.6379,             0.25041,            0.052176,            0.059767,                   0,          0.00027842,          0.00027842,          0.00027842
                  57,            0.060948,            0.081136,                   0,             0.65388,              0.6082,             0.64222,             0.25114,             0.05248,            0.060384,                   0,          0.00027676,          0.00027676,          0.00027676
                  58,            0.058845,            0.077112,                   0,             0.66288,             0.61254,             0.64738,             0.25596,            0.051876,            0.059825,                   0,          0.00027509,          0.00027509,          0.00027509
                  59,            0.060604,            0.079179,                   0,              0.6732,              0.6045,             0.64465,             0.25478,            0.051744,            0.059262,                   0,          0.00027343,          0.00027343,          0.00027343
                  60,            0.059512,            0.067605,                   0,             0.65994,             0.61372,             0.64277,             0.25529,            0.051642,            0.059567,                   0,          0.00027177,          0.00027177,          0.00027177
                  61,            0.058738,            0.073757,                   0,             0.67115,             0.59259,             0.64183,             0.25327,            0.051823,            0.059459,                   0,           0.0002701,           0.0002701,           0.0002701
                  62,            0.058656,            0.076942,                   0,             0.68404,             0.58689,              0.6475,             0.25971,            0.051514,            0.059386,                   0,          0.00026844,          0.00026844,          0.00026844
                  63,            0.060647,            0.082628,                   0,             0.68491,             0.60114,             0.65168,             0.26085,            0.051524,            0.060061,                   0,          0.00026677,          0.00026677,          0.00026677
                  64,            0.058057,            0.074037,                   0,             0.69409,             0.60114,              0.6419,             0.25759,            0.051509,            0.059615,                   0,          0.00026511,          0.00026511,          0.00026511
                  65,            0.060614,            0.074993,                   0,             0.67411,             0.60111,             0.63793,             0.25985,            0.051345,            0.059233,                   0,          0.00026344,          0.00026344,          0.00026344
                  66,            0.059043,            0.077797,                   0,             0.68662,             0.59544,             0.64437,             0.26056,            0.051236,            0.059033,                   0,          0.00026178,          0.00026178,          0.00026178
                  67,            0.059639,            0.078772,                   0,             0.69329,             0.58405,             0.64569,             0.25752,            0.051344,            0.059145,                   0,          0.00026011,          0.00026011,          0.00026011
                  68,            0.060001,            0.077734,                   0,             0.68667,             0.58067,             0.64528,             0.25805,            0.051203,            0.059563,                   0,          0.00025844,          0.00025844,          0.00025844
                  69,            0.058065,            0.080852,                   0,             0.68127,             0.60287,             0.64443,             0.25827,            0.051382,            0.060201,                   0,          0.00025678,          0.00025678,          0.00025678
                  70,            0.057481,            0.076962,                   0,             0.67266,             0.59717,             0.64869,             0.26276,            0.051167,            0.059832,                   0,          0.00025511,          0.00025511,          0.00025511
