                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                      0,               0.072037,               0.044315,               0.056625,                0.06996,                0.33919,                0.10077,               0.040935,               0.019547,                0.40314,               0.099317,               0.046823,               0.026425,               0.049499,               0.023614,               0.035713,               0.061099,               0.070063,              0.0033264,              0.0033264
                      1,               0.052514,               0.025675,               0.037553,               0.059902,                0.43176,                0.16409,                0.11582,               0.057125,                0.43675,                0.16615,                0.11959,               0.079904,               0.036976,               0.019994,               0.031871,                0.05497,               0.040041,              0.0066377,              0.0066377
                      2,               0.049108,               0.025489,               0.034492,               0.052597,                0.51686,                0.21004,                0.18626,               0.093004,                0.51554,                0.21453,                0.19123,                0.11474,                 0.0403,               0.023022,                0.03608,               0.047468,              0.0099968,              0.0099271,              0.0099271
                      3,               0.045095,               0.025968,               0.035395,               0.043578,                0.79969,                0.23312,                0.29757,                0.17273,                0.80136,                0.23165,                0.29663,                0.19212,               0.031038,               0.018088,               0.031637,               0.040943,               0.009901,               0.009901,               0.009901
                      4,               0.041195,               0.025119,               0.034758,               0.038005,                0.63583,                0.35675,                0.34759,                0.18442,                0.63644,                0.35934,                0.35555,                0.23104,               0.034074,               0.018119,                0.03055,               0.035234,               0.009901,               0.009901,               0.009901
                      5,               0.039819,               0.023614,               0.033182,               0.033427,                0.63481,                0.38173,                0.41029,                0.23629,                0.63742,                0.38541,                0.41724,                0.26844,               0.032707,               0.017919,                0.03128,                0.03235,               0.009868,               0.009868,               0.009868
                      6,               0.037418,               0.023048,               0.031896,               0.030562,                0.68405,                0.42028,                0.45988,                0.25417,                0.68795,                 0.4234,                0.46463,                0.32227,               0.032493,               0.016614,               0.029058,               0.028398,               0.009835,               0.009835,               0.009835
                      7,               0.036362,               0.022926,               0.031893,               0.028289,                0.71003,                0.44579,                0.50833,                 0.3162,                0.71232,                0.44492,                0.50572,                0.35286,                0.02911,               0.016496,               0.028536,               0.026166,               0.009802,               0.009802,               0.009802
                      8,               0.035528,               0.022842,               0.032666,                0.02568,                0.71617,                0.49609,                0.55307,                0.34491,                0.71841,                0.49861,                0.56329,                0.38925,               0.028528,               0.014918,               0.027922,               0.024973,               0.009769,               0.009769,               0.009769
                      9,               0.035104,               0.021738,               0.030608,               0.024073,                0.63131,                0.55375,                0.60414,                0.37988,                0.63218,                0.56512,                0.61371,                0.42677,               0.026806,               0.014749,               0.027934,               0.022204,               0.009736,               0.009736,               0.009736
                     10,               0.033738,               0.021535,               0.031103,               0.022357,                0.74119,                0.54315,                0.61038,                0.37992,                0.74382,                0.54496,                0.61249,                0.43851,               0.027289,               0.014896,               0.027742,               0.021784,               0.009703,               0.009703,               0.009703
