                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                      0,               0.070919,               0.041627,               0.055383,               0.067813,                0.41777,                0.15777,               0.068816,               0.031312,                0.42011,                0.15787,               0.073546,                0.04253,               0.045548,               0.023047,               0.034705,               0.056728,               0.070063,              0.0033263,              0.0033263
                      1,               0.051555,               0.024429,                0.03519,               0.057772,                0.54476,                0.20768,                0.15935,               0.080453,                0.54541,                0.20932,                0.16209,                0.10504,               0.038665,               0.018443,               0.031152,               0.048003,               0.040041,              0.0066377,              0.0066377
                      2,               0.048518,               0.023896,               0.032518,               0.047583,                0.57808,                0.26486,                0.25261,                0.13097,                0.50552,                0.27501,                0.25805,                0.17307,               0.035659,               0.019243,                0.03438,                0.03903,              0.0099969,              0.0099271,              0.0099271
                      3,               0.043316,               0.024751,               0.032892,               0.040199,                0.64563,                0.31394,                0.33287,                0.18367,                0.64954,                0.31352,                0.33613,                0.22328,               0.032282,               0.019301,               0.033442,               0.032792,               0.009901,               0.009901,               0.009901
                      4,               0.040498,               0.023928,               0.033107,               0.035036,                0.57139,                0.44819,                0.44472,                0.24862,                0.57475,                0.45267,                0.45195,                0.29854,                 0.0302,               0.017708,               0.032654,               0.027854,               0.009901,               0.009901,               0.009901
                      5,               0.037704,               0.023201,               0.032322,               0.031122,                0.67616,                0.42067,                0.44305,                0.25805,                 0.6823,                0.42606,                0.44838,                0.30282,               0.031238,               0.019606,               0.035848,               0.027965,               0.009868,               0.009868,               0.009868
                      6,               0.037309,               0.022692,                0.03109,               0.028261,                0.75014,                0.48007,                0.53667,                0.30872,                0.75298,                0.48155,                  0.542,                0.35307,               0.029002,               0.016963,               0.030577,               0.022845,               0.009835,               0.009835,               0.009835
                      7,               0.035475,               0.021978,               0.030581,               0.025604,                0.69581,                0.51576,                0.57274,                0.34142,                0.69804,                0.51353,                0.57375,                0.39534,               0.029225,               0.018194,               0.031201,                0.02121,               0.009802,               0.009802,               0.009802
                      8,               0.034596,               0.021566,               0.030715,               0.024514,                0.70995,                0.53444,                0.59331,                0.36715,                0.71399,                0.53607,                0.59944,                0.41451,               0.026759,               0.015385,               0.029336,               0.020111,               0.009769,               0.009769,               0.009769
                      9,               0.033728,               0.021368,               0.030418,               0.022576,                0.74195,                 0.5377,                0.64127,                 0.4056,                0.74682,                0.54179,                0.64636,                0.44997,               0.025354,               0.015721,               0.029563,               0.019662,               0.009736,               0.009736,               0.009736
                     10,               0.033452,               0.020644,               0.029922,               0.021177,                0.67474,                0.61314,                0.68417,                0.42491,                0.67829,                0.61643,                0.68525,                0.49394,               0.025486,               0.014764,               0.028319,                0.01663,               0.009703,               0.009703,               0.009703
                     11,               0.032142,               0.020151,               0.028801,               0.020488,                0.61449,                0.66576,                 0.6807,                0.44714,                0.64344,                0.64432,                0.68526,                0.48556,               0.023883,               0.015336,               0.029129,               0.016992,                0.00967,                0.00967,                0.00967
                     12,               0.031277,               0.019936,               0.028012,                0.01983,                0.66967,                0.64451,                0.70741,                0.45364,                 0.6794,                0.65225,                0.71776,                0.49989,               0.023939,               0.014881,               0.028159,               0.016287,               0.009637,               0.009637,               0.009637
                     13,               0.031357,               0.019508,               0.028327,               0.018488,                 0.7045,                0.61242,                0.70742,                0.45863,                0.70174,                0.60975,                0.70391,                0.51271,                0.02471,               0.015295,                0.02861,               0.017223,               0.009604,               0.009604,               0.009604
                     14,               0.030211,               0.019378,               0.028524,               0.017184,                 0.7406,                 0.6418,                0.73742,                0.48059,                0.74455,                0.64388,                0.73896,                0.52175,               0.023956,               0.015031,               0.028333,               0.014066,               0.009571,               0.009571,               0.009571
                     15,               0.030468,               0.019309,               0.028244,               0.016968,                 0.7081,                0.72071,                0.76238,                0.48924,                0.71439,                0.72303,                0.76618,                0.55364,               0.023479,               0.014205,               0.027114,               0.013955,               0.009538,               0.009538,               0.009538
                     16,               0.029935,               0.019152,               0.027789,               0.015829,                0.71582,                0.74224,                0.78035,                0.53616,                0.71977,                0.74737,                0.78674,                0.57411,               0.021911,               0.014304,               0.027306,               0.013798,               0.009505,               0.009505,               0.009505
                     17,               0.029486,               0.018961,               0.027072,               0.016004,                0.76401,                0.72253,                0.79012,                 0.5363,                0.76438,                0.72429,                0.79209,                0.58574,               0.022152,               0.013767,               0.026843,               0.013768,               0.009472,               0.009472,               0.009472
                     18,               0.028328,               0.018712,               0.026693,               0.015454,                0.74721,                0.71968,                0.78539,                0.52505,                0.75011,                0.72082,                0.79026,                 0.5673,               0.021772,               0.013857,               0.027309,                0.01401,               0.009439,               0.009439,               0.009439
                     19,               0.028962,               0.018509,               0.026184,               0.015017,                0.74635,                0.72757,                 0.7874,                0.54448,                0.74585,                 0.7343,                0.78928,                0.58747,                0.02147,               0.013912,               0.027022,               0.012272,               0.009406,               0.009406,               0.009406
                     20,               0.028172,               0.018193,               0.026353,               0.014213,                0.77765,                0.68688,                0.78465,                0.54146,                0.77652,                0.68634,                0.78238,                0.59396,                0.02181,               0.013871,               0.026905,               0.012998,               0.009373,               0.009373,               0.009373
                     21,               0.028023,               0.017874,               0.025892,               0.013245,                0.74178,                0.74737,                0.80025,                0.52675,                0.74534,                0.75244,                0.80147,                0.59331,               0.022455,               0.013897,               0.027092,               0.011898,                0.00934,                0.00934,                0.00934
                     22,               0.027361,               0.017653,               0.025487,               0.012772,                0.75035,                0.76511,                0.81103,                0.56214,                0.74815,                0.76274,                0.80723,                 0.5955,               0.020809,               0.014374,               0.027211,               0.012597,               0.009307,               0.009307,               0.009307
                     23,               0.026782,               0.017564,               0.024549,               0.013093,                 0.7114,                0.76356,                0.79704,                0.55503,                0.71572,                0.76639,                0.80077,                0.58939,               0.021122,               0.013881,               0.027495,               0.012502,               0.009274,               0.009274,               0.009274
                     24,               0.026724,               0.017906,               0.025273,               0.012417,                0.79018,                0.72234,                0.81443,                0.54907,                0.79833,                0.72067,                0.81237,                0.60292,               0.022102,               0.014392,               0.027402,               0.012557,               0.009241,               0.009241,               0.009241
                     25,               0.026807,               0.017498,               0.025452,                0.01271,                0.73017,                0.76296,                0.80068,                0.56468,                0.73798,                0.77365,                0.80767,                0.60614,               0.020625,               0.013844,               0.026868,               0.012175,               0.009208,               0.009208,               0.009208
                     26,               0.026279,               0.017668,               0.024938,               0.012242,                 0.7652,                0.78227,                0.82649,                0.57007,                0.76834,                0.78289,                0.82691,                0.61613,               0.021575,               0.013706,               0.026696,               0.011298,               0.009175,               0.009175,               0.009175
                     27,               0.026285,                0.01733,               0.024515,               0.011666,                0.79263,                0.72053,                0.80374,                0.56818,                0.75959,                0.74969,                0.80864,                0.60601,               0.020811,               0.013761,               0.027213,               0.011542,               0.009142,               0.009142,               0.009142
                     28,               0.026106,               0.017271,               0.024205,               0.011815,                 0.7877,                0.74044,                0.81391,                0.57519,                0.78612,                0.73967,                0.81341,                0.61754,               0.020665,               0.013546,               0.026961,               0.011084,               0.009109,               0.009109,               0.009109
                     29,               0.026051,               0.017499,               0.024797,               0.011244,                0.78939,                0.77507,                0.82893,                0.59223,                0.78966,                0.77459,                0.82822,                  0.629,               0.020157,               0.013277,               0.027371,               0.010443,               0.009076,               0.009076,               0.009076
                     30,               0.025747,               0.016746,               0.023835,               0.010668,                0.82026,                0.69866,                0.82892,                0.58692,                 0.8282,                0.70127,                 0.8305,                0.63157,               0.020525,               0.013398,               0.027161,              0.0099431,               0.009043,               0.009043,               0.009043
                     31,               0.025461,               0.017236,               0.024814,               0.010659,                0.82488,                0.71843,                 0.8323,                0.60403,                0.82651,                0.71882,                0.83445,                0.64118,               0.020087,               0.013251,               0.026766,              0.0099071,                0.00901,                0.00901,                0.00901
                     32,               0.025128,               0.017146,               0.023538,               0.010823,                 0.8031,                0.77886,                0.83894,                0.60428,                0.80563,                0.78226,                0.84193,                0.63351,               0.019847,                0.01335,               0.026797,               0.010356,               0.008977,               0.008977,               0.008977
                     33,                0.02534,               0.017112,                0.02372,               0.010109,                0.78375,                0.79436,                0.83025,                0.60182,                0.78437,                0.79253,                0.82964,                0.63525,               0.019801,               0.013413,               0.026492,               0.009913,               0.008944,               0.008944,               0.008944
                     34,               0.024842,               0.016768,               0.023312,              0.0098758,                0.80157,                0.77721,                0.83327,                0.60052,                 0.8079,                0.77157,                0.83138,                0.63877,               0.019963,               0.013453,               0.026923,               0.010219,               0.008911,               0.008911,               0.008911
                     35,               0.024524,               0.016424,               0.022379,               0.010701,                0.82166,                0.75837,                0.83156,                0.60458,                0.80401,                0.77247,                0.83177,                0.63327,               0.019645,                0.01365,               0.027179,              0.0097205,               0.008878,               0.008878,               0.008878
