                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                      0,                0.08386,               0.049795,               0.047644,                      0,                0.33555,                0.48263,                0.33183,                0.12304,                0.48917,                0.46035,                0.43641,                0.26217,                0.06582,               0.026696,               0.036341,                      0,                0.07011,              0.0033211,              0.0033211
                      1,                0.06025,               0.028798,               0.040543,                      0,                0.57065,                0.56193,                0.54194,                0.22886,                0.58867,                0.57968,                0.55786,                 0.3493,               0.058923,               0.022601,               0.032158,                      0,               0.040088,              0.0066325,              0.0066325
                      2,                0.05422,               0.027151,               0.037646,                      0,                0.75223,                 0.6216,                0.70404,                0.37828,                0.75843,                0.62462,                0.70811,                0.43864,               0.045032,               0.026999,                0.03459,                      0,               0.010044,              0.0099218,              0.0099218
                      3,               0.048527,               0.028147,                0.03766,                      0,                0.72195,                0.58912,                0.62369,                0.30659,                0.72909,                0.59743,                0.63499,                0.33259,                0.04637,               0.029584,               0.041238,                      0,               0.009901,               0.009901,               0.009901
                      4,               0.044636,               0.027901,               0.037906,                      0,                0.79087,                0.69549,                0.76232,                0.40922,                0.80818,                0.68505,                0.75999,                0.42892,               0.042038,               0.025313,               0.034203,                      0,               0.009901,               0.009901,               0.009901
                      5,               0.042151,               0.027728,               0.037702,                      0,                0.78371,                0.69524,                0.76126,                0.41785,                0.78596,                0.68542,                0.75401,                0.42618,               0.039811,               0.024016,               0.034302,                      0,               0.009868,               0.009868,               0.009868
                      6,               0.039574,               0.026958,                0.03736,                      0,                0.83035,                0.75599,                0.83018,                0.46086,                0.84254,                0.73754,                 0.8234,                0.47333,               0.037493,               0.022408,               0.030895,                      0,               0.009835,               0.009835,               0.009835
                      7,               0.038919,               0.026146,               0.035794,                      0,                0.81955,                0.74435,                0.81767,                0.50358,                0.82347,                0.74166,                0.81597,                0.52452,               0.034439,               0.022397,                0.03157,                      0,               0.009802,               0.009802,               0.009802
                      8,               0.037758,               0.025365,               0.036032,                      0,                0.82454,                0.77606,                0.84621,                0.52723,                0.82454,                0.77606,                0.84215,                0.55051,               0.032526,               0.020727,               0.030407,                      0,               0.009769,               0.009769,               0.009769
                      9,               0.036468,               0.024945,               0.034251,                      0,                0.82326,                 0.7787,                0.83607,                0.52882,                0.82579,                0.77983,                0.83749,                0.53429,               0.031771,               0.021081,               0.031106,                      0,               0.009736,               0.009736,               0.009736
                     10,               0.035607,               0.024788,               0.033898,                      0,                0.81783,                0.74547,                0.81539,                0.51999,                0.81744,                0.74018,                0.81237,                0.51751,               0.032082,               0.023001,               0.031508,                      0,               0.009703,               0.009703,               0.009703
                     11,               0.035416,               0.024225,                0.03406,                      0,                0.81984,                 0.7871,                0.85035,                0.55527,                0.82288,                 0.7825,                 0.8458,                 0.5451,               0.030531,               0.020279,               0.029904,                      0,                0.00967,                0.00967,                0.00967
                     12,               0.034752,               0.024035,               0.033433,                      0,                0.83703,                0.76624,                0.83979,                0.53942,                0.83838,                  0.764,                0.83955,                0.54808,               0.030759,               0.020777,                 0.0301,                      0,               0.009637,               0.009637,               0.009637
                     13,               0.033722,               0.024184,               0.033576,                      0,                0.83067,                 0.7889,                0.85989,                0.56938,                0.83449,                0.78828,                0.85829,                0.57216,               0.029743,               0.020075,               0.028912,                      0,               0.009604,               0.009604,               0.009604
                     14,               0.033111,               0.023707,               0.033641,                      0,                0.86624,                0.76699,                0.85495,                0.56483,                0.85984,                0.76133,                0.84608,                0.53673,               0.029208,               0.020846,               0.028938,                      0,               0.009571,               0.009571,               0.009571
                     15,               0.033119,               0.023296,               0.033238,                      0,                0.83255,                0.77358,                0.84061,                0.55775,                0.83566,                0.77341,                0.83818,                0.55652,               0.030106,               0.020205,               0.029823,                      0,               0.009538,               0.009538,               0.009538
                     16,               0.032169,               0.022868,               0.031808,                      0,                0.85898,                0.78701,                0.86388,                 0.5741,                0.85491,                0.78588,                0.86274,                 0.5764,               0.028662,               0.019289,               0.028653,                      0,               0.009505,               0.009505,               0.009505
                     17,               0.032056,               0.022816,               0.032626,                      0,                0.83761,                0.80643,                0.86632,                 0.5857,                0.83704,                0.80211,                 0.8577,                0.55484,               0.028296,               0.019017,               0.028182,                      0,               0.009472,               0.009472,               0.009472
                     18,               0.031541,               0.021848,               0.032089,                      0,                0.83678,                0.79378,                0.85374,                0.57545,                0.83572,                 0.7896,                0.84811,                0.54384,               0.028046,               0.019861,               0.028878,                      0,               0.009439,               0.009439,               0.009439
                     19,               0.031309,               0.022377,               0.032139,                      0,                0.84715,                0.80165,                0.87746,                0.59211,                0.84396,                0.79863,                0.87038,                0.58572,               0.027458,               0.019628,               0.027943,                      0,               0.009406,               0.009406,               0.009406
                     20,               0.030564,               0.022048,               0.031687,                      0,                0.83674,                0.80816,                0.87208,                0.59093,                0.83517,                0.80665,                0.86422,                0.55169,               0.028077,               0.019254,                0.02825,                      0,               0.009373,               0.009373,               0.009373
                     21,               0.030801,               0.022111,               0.031419,                      0,                0.83763,                0.80363,                0.86509,                0.57651,                0.82966,                0.79091,                0.84627,                0.53705,               0.028456,               0.019758,               0.028667,                      0,                0.00934,                0.00934,                0.00934
                     22,               0.030104,               0.021491,               0.030395,                      0,                 0.8242,                0.80589,                0.86276,                0.58148,                0.83757,                0.79343,                0.85502,                0.54695,               0.027504,               0.019558,               0.028906,                      0,               0.009307,               0.009307,               0.009307
                     23,                 0.0299,               0.021228,               0.030345,                      0,                0.84797,                0.80551,                0.86511,                0.58023,                 0.8485,                0.79737,                0.85657,                0.55116,               0.028204,               0.018973,               0.028439,                      0,               0.009274,               0.009274,               0.009274
                     24,                0.02972,               0.020816,               0.029856,                      0,                0.83659,                0.81591,                0.87196,                 0.5926,                0.83576,                0.81287,                0.86601,                0.58115,                0.02746,               0.019265,               0.028133,                      0,               0.009241,               0.009241,               0.009241
                     25,               0.029302,               0.020486,               0.029143,                      0,                0.85739,                0.80602,                0.87435,                 0.6122,                0.85468,                0.80136,                0.86529,                0.56338,               0.025964,               0.018656,               0.027909,                      0,               0.009208,               0.009208,               0.009208
                     26,               0.028905,               0.020897,               0.029564,                      0,                0.86162,                0.81647,                0.88563,                0.61905,                0.85923,                 0.8142,                0.87986,                0.59814,               0.025157,               0.018097,               0.027228,                      0,               0.009175,               0.009175,               0.009175
                     27,               0.028954,               0.020773,                0.03051,                      0,                0.84767,                0.81116,                0.87448,                0.61784,                0.84469,                0.80438,                0.86698,                0.58689,               0.025975,               0.018337,               0.027731,                      0,               0.009142,               0.009142,               0.009142
                     28,                0.02854,               0.020785,                0.03005,                      0,                  0.838,                0.82364,                0.88476,                0.62253,                0.83663,                 0.8142,                0.87361,                0.58037,               0.025767,               0.018594,               0.027255,                      0,               0.009109,               0.009109,               0.009109
                     29,               0.028058,               0.020086,                0.02894,                      0,                0.85993,                0.80916,                0.88311,                0.61862,                0.85747,                0.80476,                0.87622,                0.59966,               0.025783,               0.017896,               0.027307,                      0,               0.009076,               0.009076,               0.009076
                     30,               0.027779,               0.020741,               0.029473,                      0,                0.83771,                0.82457,                 0.8802,                0.61444,                 0.8477,                0.80297,                0.87047,                0.58197,               0.025452,               0.018681,               0.027664,                      0,               0.009043,               0.009043,               0.009043
                     31,               0.027316,               0.020724,               0.029318,                      0,                0.85135,                0.82619,                0.88118,                0.62792,                0.85038,                0.81835,                0.87499,                0.59169,                0.02471,               0.018621,               0.027365,                      0,                0.00901,                0.00901,                0.00901
                     32,               0.027078,               0.019784,               0.027326,                      0,                0.86329,                0.81873,                0.88982,                0.61651,                0.86812,                  0.821,                0.88892,                0.60544,               0.025313,               0.018023,               0.026997,                      0,               0.008977,               0.008977,               0.008977
                     33,               0.027414,               0.019906,               0.028681,                      0,                0.84451,                0.82591,                0.88932,                0.63085,                0.85065,                0.81738,                0.88349,                0.59156,               0.025347,               0.018575,               0.027495,                      0,               0.008944,               0.008944,               0.008944
                     34,               0.026835,               0.019973,               0.027324,                      0,                0.85483,                0.81382,                0.88729,                0.62809,                0.85213,                0.80085,                0.87575,                0.58352,               0.024757,               0.017766,               0.026884,                      0,               0.008911,               0.008911,               0.008911
