                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                      0,                0.12181,               0.095231,               0.029934,               0.048356,              0.0011969,               0.085942,             0.00086341,             0.00019999,              0.0022274,                0.15759,              0.0021647,             0.00075361,                0.11233,               0.056499,               0.031547,               0.046149,               0.067212,              0.0003312,              0.0003312
                      1,                0.10042,               0.050221,               0.033213,               0.043167,                0.31107,               0.062881,               0.036761,               0.011282,                0.34711,               0.074351,               0.045985,               0.020004,               0.084667,               0.034529,               0.037782,               0.040289,               0.034209,             0.00066234,             0.00066234
                      2,               0.079912,               0.036311,               0.035192,               0.038616,                0.35007,                0.11749,               0.072278,               0.026101,                0.35225,                0.12849,               0.086546,               0.052652,               0.066514,               0.026397,               0.037128,               0.037798,               0.001205,             0.00099128,             0.00099128
                      3,               0.066737,                0.03062,               0.033444,               0.035902,                0.37225,                0.25128,                0.11602,               0.047708,                0.37263,                0.25521,                 0.1224,               0.063815,               0.058335,               0.024775,               0.033859,               0.036405,              0.0009901,              0.0009901,              0.0009901
                      4,               0.059927,               0.028926,               0.031542,                0.03435,                0.39798,                0.26302,                0.14523,               0.063002,                0.40303,                0.27045,                 0.1533,               0.091243,               0.049562,               0.023194,               0.032351,               0.035856,              0.0009901,              0.0009901,              0.0009901
                      5,               0.053793,               0.026422,               0.029473,               0.032302,                0.45582,                0.26997,                0.20457,               0.091539,                0.46107,                0.27618,                0.21265,                0.11961,               0.046944,               0.021922,               0.030249,               0.035119,              0.0009868,              0.0009868,              0.0009868
                      6,                0.05011,               0.024912,               0.027461,               0.031342,                0.48935,                0.31936,                0.23588,                0.11149,                0.49616,                0.31914,                 0.2443,                0.13814,               0.043771,               0.021344,               0.029321,               0.033607,              0.0009835,              0.0009835,              0.0009835
                      7,               0.048248,                0.02547,               0.027891,               0.029361,                0.53514,                0.33642,                0.28949,                0.14446,                0.53951,                 0.3388,                0.29483,                0.17655,               0.041562,               0.021172,               0.027753,               0.032381,              0.0009802,              0.0009802,              0.0009802
                      8,               0.045749,               0.023654,               0.026512,               0.028687,                0.57901,                0.35817,                  0.311,                0.15233,                0.57701,                0.35237,                0.31775,                0.17666,               0.041688,               0.021751,               0.027052,               0.030615,              0.0009769,              0.0009769,              0.0009769
                      9,               0.044307,               0.023569,               0.024953,               0.027614,                0.59632,                0.37714,                0.36027,                0.16944,                0.59157,                0.37407,                0.36398,                0.20813,               0.040847,               0.021355,               0.026259,               0.029072,              0.0009736,              0.0009736,              0.0009736
                     10,               0.043596,               0.023053,               0.025225,               0.025083,                0.67734,                0.39661,                0.41451,                0.21223,                0.68171,                0.39371,                0.41331,                0.25312,               0.038964,               0.020697,               0.025684,               0.027191,              0.0009703,              0.0009703,              0.0009703
                     11,               0.042816,               0.023177,               0.024267,               0.022823,                0.71303,                0.39722,                0.42075,                0.22561,                0.70977,                0.39311,                0.41797,                0.25802,               0.038426,               0.020706,                0.02485,               0.025005,               0.000967,               0.000967,               0.000967
                     12,               0.041547,               0.022139,               0.024243,               0.020657,                0.75217,                0.42246,                0.46063,                 0.2621,                0.75348,                0.41383,                0.45929,                 0.2794,               0.036996,               0.019798,               0.024695,               0.021956,              0.0009637,              0.0009637,              0.0009637
                     13,               0.041688,               0.021357,               0.023207,               0.018936,                0.74771,                0.44159,                0.47836,                0.27393,                0.75232,                0.44019,                0.47487,                0.29759,               0.035753,               0.019848,               0.024254,               0.021153,              0.0009604,              0.0009604,              0.0009604
                     14,               0.040432,               0.022121,               0.023343,               0.017787,                0.74173,                0.45468,                0.48881,                0.27262,                0.73844,                0.45045,                0.48576,                0.30084,               0.036801,               0.020089,               0.023923,               0.018902,              0.0009571,              0.0009571,              0.0009571
                     15,               0.040174,               0.021909,               0.022783,               0.016728,                0.76034,                 0.4407,                0.49462,                0.28095,                0.77855,                0.42728,                0.49537,                0.30593,               0.035596,               0.019852,               0.023758,               0.017879,              0.0009538,              0.0009538,              0.0009538
                     16,               0.038952,               0.021752,               0.023022,               0.015215,                0.75234,                0.44795,                0.51275,                0.29247,                 0.7586,                0.44119,                0.50678,                0.31638,               0.035764,               0.020125,                0.02328,               0.017229,              0.0009505,              0.0009505,              0.0009505
                     17,               0.038111,               0.020497,               0.020748,               0.014506,                0.78383,                0.46366,                0.53562,                0.31269,                0.78077,                0.45748,                0.52857,                0.33049,               0.034835,                0.01961,               0.023576,               0.016173,              0.0009472,              0.0009472,              0.0009472
                     18,               0.038132,               0.021041,               0.021268,               0.013578,                0.77699,                0.46035,                0.53017,                0.30777,                0.77991,                0.45554,                0.52403,                 0.3245,               0.034738,               0.019707,               0.023378,               0.015533,              0.0009439,              0.0009439,              0.0009439
                     19,               0.037061,                0.02092,               0.021133,               0.013377,                0.76024,                0.46632,                0.53001,                0.30476,                 0.7639,                0.45925,                0.52413,                0.31719,               0.034542,               0.020122,               0.023463,               0.014927,              0.0009406,              0.0009406,              0.0009406
                     20,               0.037079,               0.021117,               0.021115,               0.012428,                0.77634,                0.47057,                0.53008,                0.31235,                0.76649,                0.47597,                0.52633,                0.33449,               0.033771,               0.019493,               0.023147,                0.01411,              0.0009373,              0.0009373,              0.0009373
                     21,               0.036918,                0.02043,               0.021031,               0.012059,                0.79396,                0.47361,                0.55295,                0.33763,                0.81068,                0.46342,                0.55151,                0.34007,               0.033217,               0.019428,               0.023183,               0.012775,               0.000934,               0.000934,               0.000934
                     22,               0.036513,               0.020142,               0.020657,               0.011663,                0.79866,                0.47635,                0.57396,                0.34486,                0.79961,                0.47777,                0.57247,                0.35211,               0.033491,                0.01937,               0.022473,               0.012567,              0.0009307,              0.0009307,              0.0009307
                     23,               0.035853,               0.019863,               0.020687,               0.010958,                0.78213,                0.47867,                0.57957,                0.35142,                0.78948,                 0.4789,                0.57697,                0.36784,               0.033177,               0.018895,               0.022533,               0.013291,              0.0009274,              0.0009274,              0.0009274
                     24,               0.034786,               0.019518,               0.020572,               0.010373,                0.65479,                0.58523,                0.58431,                0.36189,                0.65355,                0.58419,                0.57986,                0.37883,               0.031996,               0.018887,               0.022343,               0.012249,              0.0009241,              0.0009241,              0.0009241
                     25,               0.035219,               0.020476,               0.020149,               0.010398,                0.67076,                0.58033,                0.58406,                0.36262,                 0.6712,                0.58155,                0.58465,                  0.358,               0.031886,               0.019255,               0.022239,               0.012299,              0.0009208,              0.0009208,              0.0009208
                     26,               0.034833,               0.019358,               0.019436,              0.0096713,                0.66398,                0.61677,                0.60954,                0.38507,                 0.6543,                0.60426,                 0.5999,                0.37318,               0.031333,               0.019073,               0.022348,                0.01108,              0.0009175,              0.0009175,              0.0009175
                     27,               0.034304,               0.019986,               0.019613,               0.009502,                 0.7152,                0.57532,                0.62392,                0.38401,                0.71295,                0.57222,                0.61848,                0.38252,               0.032408,               0.018793,               0.021955,               0.011556,              0.0009142,              0.0009142,              0.0009142
                     28,               0.034085,               0.019478,               0.019305,              0.0092194,                0.61772,                0.60828,                 0.6455,                0.39742,                0.73868,                0.53988,                0.63798,                0.38779,               0.031154,               0.019036,                0.02206,               0.010416,              0.0009109,              0.0009109,              0.0009109
                     29,               0.033434,               0.019348,               0.019666,              0.0088524,                0.70575,                0.59773,                0.64525,                0.40769,                0.70284,                0.58737,                 0.6354,                0.39677,               0.031254,               0.019222,               0.021798,                0.01012,              0.0009076,              0.0009076,              0.0009076
                     30,               0.033746,               0.019269,                0.01936,               0.008895,                0.68649,                0.61622,                0.65446,                0.40729,                0.67488,                0.60472,                0.64606,                0.41479,                0.03089,               0.018589,               0.021825,               0.010149,              0.0009043,              0.0009043,              0.0009043
                     31,               0.033304,               0.019167,               0.019606,              0.0084809,                0.65013,                0.65974,                0.66015,                0.40731,                0.67225,                0.62143,                  0.651,                0.40262,                0.03147,               0.018762,               0.021828,              0.0099398,               0.000901,               0.000901,               0.000901
                     32,               0.032776,               0.019403,               0.018872,              0.0083371,                0.69792,                 0.6278,                0.65511,                0.39378,                0.70573,                0.62979,                0.65628,                0.39963,               0.031636,               0.018707,               0.021876,              0.0097684,              0.0008977,              0.0008977,              0.0008977
                     33,               0.032589,               0.018777,               0.018886,              0.0078299,                0.67674,                0.67995,                0.68275,                0.43173,                0.66455,                0.65833,                0.66844,                0.42059,               0.030254,                0.01853,               0.022029,              0.0091882,              0.0008944,              0.0008944,              0.0008944
                     34,               0.032527,               0.018564,               0.019071,              0.0078632,                0.69233,                0.65279,                0.68097,                0.42568,                0.69983,                0.62861,                0.67282,                0.41058,                 0.0304,               0.018797,               0.021532,              0.0091728,              0.0008911,              0.0008911,              0.0008911
                     35,               0.032299,               0.018689,               0.018057,              0.0077373,                0.71254,                0.63759,                0.68365,                0.42716,                0.70057,                0.62561,                0.67176,                0.42133,               0.030011,               0.018258,               0.021516,              0.0089994,              0.0008878,              0.0008878,              0.0008878
                     36,               0.032115,               0.018348,               0.017775,              0.0071247,                0.70236,                0.66161,                0.70541,                0.43909,                0.69836,                0.64971,                 0.6902,                0.42488,               0.029721,               0.018392,                0.02133,                0.00913,              0.0008845,              0.0008845,              0.0008845
                     37,               0.031954,                0.01859,               0.018912,              0.0069996,                0.70826,                0.64729,                0.68922,                0.43963,                0.69878,                 0.6323,                0.68156,                 0.4337,               0.029906,               0.018667,               0.021227,              0.0092465,              0.0008812,              0.0008812,              0.0008812
