               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  25,            0.050292,            0.054155,                   0,             0.58414,             0.48138,             0.49694,             0.19287,            0.048669,            0.084115,                   0,           0.0008812,           0.0008812,           0.0008812
                  26,            0.050124,            0.052773,                   0,             0.56705,             0.48435,             0.49637,             0.19008,            0.048346,            0.083756,                   0,          0.00087625,          0.00087625,          0.00087625
                  27,            0.049911,            0.052538,                   0,             0.57432,             0.48384,             0.49731,             0.19177,            0.048453,            0.084379,                   0,           0.0008713,           0.0008713,           0.0008713
                  28,            0.049874,            0.054205,                   0,             0.56638,             0.48859,             0.50189,             0.19075,            0.048826,            0.083785,                   0,          0.00086635,          0.00086635,          0.00086635
                  29,            0.048827,            0.052442,                   0,             0.56669,             0.48329,             0.49205,             0.18708,            0.048931,            0.084648,                   0,           0.0008614,           0.0008614,           0.0008614
                  30,            0.048961,            0.051707,                   0,             0.56844,             0.48064,             0.49352,             0.19188,            0.048336,            0.084906,                   0,          0.00085645,          0.00085645,          0.00085645
                  31,             0.04754,            0.050856,                   0,             0.52748,              0.5008,             0.48814,             0.19289,            0.048758,             0.08523,                   0,           0.0008515,           0.0008515,           0.0008515
                  32,             0.04817,            0.050861,                   0,             0.54302,             0.50292,              0.4868,             0.19044,             0.04869,            0.085224,                   0,          0.00084655,          0.00084655,          0.00084655
                  33,            0.047514,            0.050101,                   0,             0.57426,             0.48086,             0.49106,             0.19139,            0.049007,            0.084835,                   0,           0.0008416,           0.0008416,           0.0008416
                  34,            0.048038,             0.05017,                   0,              0.5619,             0.48966,             0.48974,             0.19198,            0.048653,            0.086001,                   0,          0.00083665,          0.00083665,          0.00083665
                  35,            0.047161,            0.049848,                   0,             0.55663,             0.49708,             0.49473,             0.19105,            0.049033,            0.085648,                   0,           0.0008317,           0.0008317,           0.0008317
                  36,            0.047071,            0.048951,                   0,             0.58712,             0.48205,             0.49678,             0.19326,            0.048636,             0.08591,                   0,          0.00082675,          0.00082675,          0.00082675
                  37,             0.04676,            0.049423,                   0,             0.56964,             0.49708,             0.48984,              0.1888,             0.04927,            0.085962,                   0,           0.0008218,           0.0008218,           0.0008218
