               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  41,            0.055684,            0.058418,                   0,             0.58382,             0.49743,             0.50778,             0.19336,            0.055899,            0.069065,                   0,            0.000902,            0.000902,            0.000902
                  42,            0.055898,            0.068674,                   0,             0.59774,             0.49611,             0.51614,              0.1933,            0.056325,            0.068746,                   0,          0.00089705,          0.00089705,          0.00089705
                  43,            0.055496,            0.063292,                   0,             0.59376,             0.50233,             0.51684,             0.19548,            0.055717,            0.068826,                   0,           0.0008921,           0.0008921,           0.0008921
                  44,            0.055809,            0.065035,                   0,             0.60285,             0.51011,             0.52186,             0.19604,             0.05563,            0.068708,                   0,          0.00088715,          0.00088715,          0.00088715
                  45,            0.054067,            0.062972,                   0,             0.57698,              0.5038,             0.50256,             0.19721,            0.055435,             0.06878,                   0,           0.0008822,           0.0008822,           0.0008822
                  46,            0.052849,            0.061489,                   0,             0.58625,             0.49767,             0.50535,             0.19655,             0.05563,             0.06913,                   0,          0.00087725,          0.00087725,          0.00087725
                  47,            0.054949,            0.065811,                   0,              0.5984,             0.50233,             0.51713,             0.19072,            0.055713,            0.069022,                   0,           0.0008723,           0.0008723,           0.0008723
                  48,            0.054395,            0.069021,                   0,             0.61004,             0.51011,              0.5258,              0.1978,            0.055448,            0.068917,                   0,          0.00086735,          0.00086735,          0.00086735
                  49,            0.055087,             0.06232,                   0,             0.61683,             0.49922,             0.51621,              0.2015,            0.055189,            0.068868,                   0,           0.0008624,           0.0008624,           0.0008624
                  50,            0.054236,            0.060866,                   0,             0.59506,             0.50621,             0.51391,             0.19816,            0.055347,            0.068722,                   0,          0.00085745,          0.00085745,          0.00085745
                  51,            0.055186,            0.063844,                   0,             0.58779,             0.52177,             0.51623,             0.20034,            0.055066,            0.068664,                   0,           0.0008525,           0.0008525,           0.0008525
                  52,            0.054414,             0.06418,                   0,             0.59896,             0.49844,             0.50482,             0.19405,            0.055548,            0.068655,                   0,          0.00084755,          0.00084755,          0.00084755
                  53,              0.0535,            0.061867,                   0,             0.59085,             0.51866,              0.5161,             0.19752,            0.055249,            0.068904,                   0,           0.0008426,           0.0008426,           0.0008426
                  54,            0.055958,            0.063338,                   0,              0.5992,             0.49767,             0.50035,             0.19823,            0.055084,            0.068904,                   0,          0.00083765,          0.00083765,          0.00083765
                  55,            0.053173,            0.063565,                   0,             0.60089,             0.51711,             0.50894,             0.19948,            0.055175,            0.069181,                   0,           0.0008327,           0.0008327,           0.0008327
                  56,            0.053307,            0.062233,                   0,             0.59883,             0.51011,             0.50724,             0.19535,            0.055356,            0.069322,                   0,          0.00082775,          0.00082775,          0.00082775
                  57,            0.053052,            0.062447,                   0,             0.58234,             0.52333,             0.50672,             0.19613,            0.055528,            0.069416,                   0,           0.0008228,           0.0008228,           0.0008228
                  58,            0.051951,            0.062838,                   0,             0.58518,             0.51666,             0.51923,             0.19845,             0.05559,            0.069333,                   0,          0.00081785,          0.00081785,          0.00081785
                  59,            0.053398,            0.063698,                   0,             0.60656,             0.49922,             0.50275,              0.1959,            0.055473,            0.069535,                   0,           0.0008129,           0.0008129,           0.0008129
                  60,              0.0527,             0.05989,                   0,             0.58864,             0.51011,             0.49629,             0.19648,             0.05546,            0.069512,                   0,          0.00080795,          0.00080795,          0.00080795
                  61,            0.053656,            0.060265,                   0,             0.58807,             0.51555,              0.5088,             0.19929,            0.055285,            0.069368,                   0,            0.000803,            0.000803,            0.000803
                  62,            0.052782,             0.06436,                   0,             0.57267,             0.50853,             0.50358,             0.19321,            0.056047,            0.069103,                   0,          0.00079805,          0.00079805,          0.00079805
                  63,            0.052809,            0.061562,                   0,             0.58245,             0.52022,             0.50833,              0.2005,            0.055298,            0.069051,                   0,           0.0007931,           0.0007931,           0.0007931
                  64,            0.052253,            0.063781,                   0,             0.60402,               0.521,             0.50993,             0.20061,            0.055498,            0.069225,                   0,          0.00078815,          0.00078815,          0.00078815
                  65,            0.052903,             0.05618,                   0,             0.59199,             0.52177,             0.51082,             0.19605,            0.055973,            0.069244,                   0,           0.0007832,           0.0007832,           0.0007832
                  66,            0.052204,            0.058688,                   0,              0.6112,             0.51463,             0.50646,             0.19598,            0.055251,            0.069068,                   0,          0.00077825,          0.00077825,          0.00077825
                  67,            0.051957,            0.064849,                   0,             0.59876,             0.51866,             0.50924,             0.19986,            0.055163,            0.069074,                   0,           0.0007733,           0.0007733,           0.0007733
                  68,            0.052039,            0.064362,                   0,             0.61129,             0.50627,              0.5071,             0.19857,            0.055352,            0.069344,                   0,          0.00076835,          0.00076835,          0.00076835
                  69,            0.050974,            0.061051,                   0,             0.61805,                 0.5,             0.51002,             0.20209,            0.055346,            0.069237,                   0,           0.0007634,           0.0007634,           0.0007634
                  70,            0.052512,            0.060455,                   0,             0.59632,             0.52488,              0.5144,             0.20295,            0.055324,            0.069563,                   0,          0.00075845,          0.00075845,          0.00075845
                  71,            0.050382,            0.055716,                   0,             0.58877,             0.51547,             0.50053,             0.19535,            0.056057,            0.069847,                   0,           0.0007535,           0.0007535,           0.0007535
                  72,            0.051569,            0.057688,                   0,              0.5916,             0.51322,             0.50317,             0.20111,            0.055285,            0.070161,                   0,          0.00074855,          0.00074855,          0.00074855
                  73,            0.051357,            0.064844,                   0,             0.58632,             0.51711,             0.50283,             0.19852,            0.055202,                0.07,                   0,           0.0007436,           0.0007436,           0.0007436
                  74,            0.052233,            0.065051,                   0,              0.6208,             0.49456,             0.49627,             0.19457,            0.055393,            0.070444,                   0,          0.00073865,          0.00073865,          0.00073865
                  75,            0.050811,            0.063226,                   0,             0.59036,             0.51944,             0.50426,             0.19958,             0.05527,            0.070479,                   0,           0.0007337,           0.0007337,           0.0007337
                  76,            0.050372,            0.064348,                   0,             0.58515,             0.52411,             0.50032,             0.19619,            0.055548,            0.070345,                   0,          0.00072875,          0.00072875,          0.00072875
                  77,            0.051729,            0.062171,                   0,             0.59818,             0.51788,             0.50085,             0.19826,            0.055604,            0.070451,                   0,           0.0007238,           0.0007238,           0.0007238
                  78,            0.052081,             0.05995,                   0,             0.58344,             0.53149,             0.50537,             0.20199,            0.055496,            0.070074,                   0,          0.00071885,          0.00071885,          0.00071885
                  79,            0.050892,             0.06095,                   0,             0.58136,             0.52799,             0.50763,             0.19751,            0.055789,            0.070495,                   0,           0.0007139,           0.0007139,           0.0007139
                  80,            0.050692,            0.055432,                   0,             0.59267,             0.52177,             0.50565,             0.20205,            0.055421,            0.070979,                   0,          0.00070895,          0.00070895,          0.00070895
                  81,            0.049368,            0.052699,                   0,             0.58196,              0.5311,             0.51369,             0.19577,            0.056135,            0.070197,                   0,            0.000704,            0.000704,            0.000704
                  82,            0.049363,            0.056901,                   0,             0.60501,             0.52408,              0.5213,             0.20586,            0.055043,            0.070288,                   0,          0.00069905,          0.00069905,          0.00069905
                  83,             0.05124,            0.063293,                   0,             0.61416,             0.53188,             0.51657,             0.20509,            0.055014,             0.07018,                   0,           0.0006941,           0.0006941,           0.0006941
                  84,             0.05125,            0.065167,                   0,             0.62398,             0.52488,             0.51321,              0.2053,            0.055089,            0.070127,                   0,          0.00068915,          0.00068915,          0.00068915
                  85,            0.049371,            0.058828,                   0,             0.61597,             0.52635,             0.51413,             0.20159,             0.05521,            0.070517,                   0,           0.0006842,           0.0006842,           0.0006842
                  86,            0.051135,            0.062862,                   0,             0.59968,             0.52768,             0.51163,             0.19888,            0.055311,            0.070156,                   0,          0.00067925,          0.00067925,          0.00067925
                  87,            0.050288,            0.059085,                   0,             0.58349,             0.53344,             0.50923,             0.19893,            0.055335,            0.070488,                   0,           0.0006743,           0.0006743,           0.0006743
                  88,            0.049827,            0.062761,                   0,             0.57683,             0.52722,             0.49533,             0.19571,            0.055637,             0.07079,                   0,          0.00066935,          0.00066935,          0.00066935
                  89,             0.04908,            0.060177,                   0,              0.5837,             0.53499,              0.5049,             0.19935,            0.055703,            0.070421,                   0,           0.0006644,           0.0006644,           0.0006644
                  90,            0.050476,            0.061886,                   0,             0.57612,             0.53584,             0.50572,             0.19833,            0.055969,            0.070659,                   0,          0.00065945,          0.00065945,          0.00065945
                  91,            0.049809,            0.062723,                   0,             0.58517,             0.52177,             0.50293,             0.19889,            0.055845,            0.071024,                   0,           0.0006545,           0.0006545,           0.0006545
                  92,            0.049556,            0.058343,                   0,             0.60455,             0.51713,             0.50643,             0.19949,            0.055647,            0.071027,                   0,          0.00064955,          0.00064955,          0.00064955
                  93,            0.049681,            0.063195,                   0,             0.61399,             0.51477,             0.51653,             0.20597,            0.055415,            0.071016,                   0,           0.0006446,           0.0006446,           0.0006446
                  94,            0.048735,            0.059774,                   0,             0.61961,             0.51679,             0.51518,             0.20268,            0.055822,            0.070859,                   0,          0.00063965,          0.00063965,          0.00063965
                  95,            0.049574,            0.063294,                   0,             0.60137,             0.52437,             0.51827,             0.20324,            0.055495,            0.071263,                   0,           0.0006347,           0.0006347,           0.0006347
                  96,            0.049513,            0.055737,                   0,             0.58239,             0.51555,             0.50311,              0.1968,            0.056042,            0.070659,                   0,          0.00062975,          0.00062975,          0.00062975
                  97,            0.048679,            0.053814,                   0,             0.60475,             0.49767,             0.49958,             0.19836,            0.055887,            0.070681,                   0,           0.0006248,           0.0006248,           0.0006248
                  98,            0.049452,             0.05762,                   0,             0.57358,             0.52508,             0.50894,             0.20112,             0.05577,            0.070704,                   0,          0.00061985,          0.00061985,          0.00061985
                  99,            0.048959,            0.056769,                   0,              0.5774,             0.52877,             0.51036,             0.20031,             0.05556,            0.070681,                   0,           0.0006149,           0.0006149,           0.0006149
                 100,            0.047583,            0.058788,                   0,             0.58731,             0.50778,             0.50247,             0.19574,            0.056177,            0.070827,                   0,          0.00060995,          0.00060995,          0.00060995
                 101,             0.04844,            0.058129,                   0,              0.6177,             0.50622,             0.50871,             0.20072,            0.055853,            0.071256,                   0,            0.000605,            0.000605,            0.000605
                 102,            0.047221,            0.055395,                   0,             0.60125,             0.50653,             0.49965,             0.19781,            0.055731,            0.070931,                   0,          0.00060005,          0.00060005,          0.00060005
                 103,            0.049487,            0.057709,                   0,             0.57739,             0.50622,             0.49231,             0.19461,            0.056335,            0.071684,                   0,           0.0005951,           0.0005951,           0.0005951
                 104,            0.047187,            0.064021,                   0,              0.5718,             0.51711,             0.50325,             0.19578,            0.056391,            0.071481,                   0,          0.00059015,          0.00059015,          0.00059015
                 105,            0.047717,            0.056131,                   0,             0.58478,               0.521,             0.49946,             0.19488,             0.05644,            0.071658,                   0,           0.0005852,           0.0005852,           0.0005852
                 106,            0.048519,             0.06016,                   0,             0.57033,             0.52877,             0.50613,             0.19826,            0.056136,            0.071072,                   0,          0.00058025,          0.00058025,          0.00058025
                 107,            0.049635,            0.064362,                   0,             0.56657,             0.55365,             0.51137,             0.20099,            0.055412,            0.071587,                   0,           0.0005753,           0.0005753,           0.0005753
                 108,            0.049503,            0.054394,                   0,             0.61355,             0.49753,             0.50209,             0.20014,            0.055556,            0.071641,                   0,          0.00057035,          0.00057035,          0.00057035
                 109,            0.047588,            0.057298,                   0,             0.59928,             0.50778,             0.49593,             0.19491,            0.056148,             0.07187,                   0,           0.0005654,           0.0005654,           0.0005654
                 110,            0.047504,            0.057643,                   0,             0.58148,              0.5337,             0.49932,             0.19481,             0.05618,            0.072682,                   0,          0.00056045,          0.00056045,          0.00056045
                 111,            0.049128,            0.058929,                   0,             0.60925,             0.51477,             0.49754,             0.19448,            0.056192,            0.072576,                   0,           0.0005555,           0.0005555,           0.0005555
                 112,            0.047446,            0.059538,                   0,             0.60517,             0.50778,             0.49509,             0.19443,            0.056137,            0.072543,                   0,          0.00055055,          0.00055055,          0.00055055
                 113,            0.047067,            0.057788,                   0,             0.62429,             0.49611,             0.50219,             0.19763,            0.056124,            0.072453,                   0,           0.0005456,           0.0005456,           0.0005456
                 114,            0.047704,            0.059454,                   0,             0.63119,             0.49506,             0.50444,             0.19793,            0.056239,            0.072483,                   0,          0.00054065,          0.00054065,          0.00054065
                 115,            0.047945,            0.055629,                   0,              0.5767,               0.521,             0.50259,             0.19875,            0.055948,            0.072669,                   0,           0.0005357,           0.0005357,           0.0005357
                 116,             0.04714,            0.061826,                   0,             0.59806,             0.51834,             0.50059,             0.19771,            0.055986,            0.072239,                   0,          0.00053075,          0.00053075,          0.00053075
                 117,            0.047657,            0.058378,                   0,             0.60338,             0.51633,             0.49162,             0.19679,            0.056173,            0.072767,                   0,           0.0005258,           0.0005258,           0.0005258
                 118,            0.048551,            0.065079,                   0,             0.61007,             0.50933,             0.49482,             0.19864,            0.055811,            0.072907,                   0,          0.00052085,          0.00052085,          0.00052085
                 119,            0.048313,            0.057757,                   0,             0.59384,             0.53033,             0.49912,             0.19596,            0.056083,            0.072466,                   0,           0.0005159,           0.0005159,           0.0005159
                 120,            0.047788,            0.057011,                   0,             0.59911,             0.51247,             0.49513,              0.1973,            0.055995,            0.072708,                   0,          0.00051095,          0.00051095,          0.00051095
                 121,            0.047892,            0.053639,                   0,              0.6224,             0.49378,             0.49755,             0.19672,             0.05594,            0.072707,                   0,            0.000506,            0.000506,            0.000506
                 122,            0.046694,            0.052099,                   0,             0.62191,             0.49378,             0.49908,             0.19938,            0.055871,            0.072845,                   0,          0.00050105,          0.00050105,          0.00050105
                 123,            0.047173,            0.057554,                   0,             0.62294,             0.50233,             0.49518,             0.19471,            0.056049,            0.073388,                   0,           0.0004961,           0.0004961,           0.0004961
                 124,             0.04572,            0.056628,                   0,             0.62629,             0.49611,             0.49021,             0.19071,            0.056505,            0.072786,                   0,          0.00049115,          0.00049115,          0.00049115
                 125,            0.046798,            0.058167,                   0,             0.59103,             0.51469,             0.49714,             0.19275,            0.056609,            0.073429,                   0,           0.0004862,           0.0004862,           0.0004862
                 126,            0.045548,            0.057731,                   0,              0.6021,             0.50467,             0.49394,             0.19133,            0.056915,            0.073129,                   0,          0.00048125,          0.00048125,          0.00048125
                 127,            0.048372,            0.057844,                   0,             0.59053,               0.514,             0.49259,             0.19091,            0.057272,            0.073154,                   0,           0.0004763,           0.0004763,           0.0004763
                 128,             0.04594,            0.057862,                   0,             0.58971,             0.51477,             0.49446,             0.19399,            0.056894,            0.072879,                   0,          0.00047135,          0.00047135,          0.00047135
                 129,            0.047685,            0.056413,                   0,             0.59422,             0.50778,             0.49631,             0.19507,            0.056394,            0.072387,                   0,           0.0004664,           0.0004664,           0.0004664
                 130,             0.04852,            0.058143,                   0,             0.59409,             0.50987,              0.4903,             0.19258,            0.056518,             0.07225,                   0,          0.00046145,          0.00046145,          0.00046145
                 131,            0.046094,            0.054454,                   0,             0.61974,             0.49222,             0.49314,             0.19154,             0.05666,            0.073165,                   0,           0.0004565,           0.0004565,           0.0004565
                 132,            0.048275,            0.057252,                   0,             0.59226,             0.50933,             0.48982,             0.19054,            0.056839,             0.07335,                   0,          0.00045155,          0.00045155,          0.00045155
                 133,            0.047033,            0.052647,                   0,             0.62854,             0.48989,             0.49418,              0.1906,            0.056769,            0.072937,                   0,           0.0004466,           0.0004466,           0.0004466
                 134,            0.046148,            0.054015,                   0,             0.61996,             0.49067,             0.49806,             0.19533,            0.056406,            0.072823,                   0,          0.00044165,          0.00044165,          0.00044165
                 135,            0.045403,            0.053353,                   0,              0.6037,             0.51477,             0.49809,             0.19461,            0.056354,            0.073284,                   0,           0.0004367,           0.0004367,           0.0004367
                 136,            0.045499,            0.055614,                   0,              0.6147,             0.50311,             0.49637,             0.19509,            0.056296,            0.073304,                   0,          0.00043175,          0.00043175,          0.00043175
                 137,            0.047398,            0.060567,                   0,             0.62152,             0.51555,             0.50141,             0.19329,            0.056274,            0.073218,                   0,           0.0004268,           0.0004268,           0.0004268
                 138,            0.046969,            0.060078,                   0,             0.62057,             0.50933,              0.4971,             0.19161,            0.056658,            0.073314,                   0,          0.00042185,          0.00042185,          0.00042185
                 139,            0.044548,            0.056409,                   0,             0.58658,             0.51555,             0.49095,             0.19198,            0.056505,            0.073552,                   0,           0.0004169,           0.0004169,           0.0004169
                 140,            0.045742,             0.05622,                   0,             0.59855,             0.50933,             0.49267,             0.19209,            0.056529,            0.073857,                   0,          0.00041195,          0.00041195,          0.00041195
                 141,             0.04507,            0.059434,                   0,             0.60141,             0.50451,             0.48584,             0.18938,            0.056863,            0.074185,                   0,            0.000407,            0.000407,            0.000407
                 142,            0.046582,             0.06048,                   0,             0.56563,              0.5397,             0.49247,             0.19334,            0.056562,            0.074703,                   0,          0.00040205,          0.00040205,          0.00040205
