                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                      0,               0.083399,               0.048689,               0.046163,               0.066953,                0.29309,               0.087224,                0.04712,               0.021163,                 0.2924,               0.088567,               0.048841,               0.030303,               0.070712,               0.038191,               0.039675,               0.064225,                0.07011,              0.0033211,              0.0033211
                      1,               0.062517,               0.027107,               0.036219,               0.056155,                0.50228,                 0.1922,                0.10241,               0.042769,                0.50763,                0.19683,                0.10898,               0.065494,               0.053851,               0.020519,               0.029695,               0.055429,               0.040088,              0.0066325,              0.0066325
                      2,               0.058317,               0.027124,               0.034637,                0.05042,                0.62704,                0.18066,                0.16566,               0.078682,                0.62283,                0.17933,                0.16951,               0.096242,               0.048172,               0.022305,               0.031247,               0.048046,               0.010044,              0.0099218,              0.0099218
                      3,               0.052439,               0.027396,                0.03308,               0.043387,                0.82743,                0.19662,                0.25244,                0.13184,                0.82653,                0.19539,                0.24927,                 0.1582,               0.042274,               0.022703,               0.032063,               0.042009,               0.009901,               0.009901,               0.009901
                      4,               0.047525,               0.027257,               0.034346,               0.037899,                0.43016,                0.28447,                0.23347,                 0.1163,                0.43549,                0.27949,                0.23539,                0.12799,               0.048795,               0.026973,               0.037384,               0.041582,               0.009901,               0.009901,               0.009901
                      5,               0.045288,               0.026768,               0.033586,               0.034907,                0.55649,                0.32028,                0.30786,                0.16955,                0.56533,                0.31983,                0.30872,                0.17426,               0.039771,               0.024989,               0.033888,               0.036792,               0.009868,               0.009868,               0.009868
                      6,               0.043307,               0.025233,               0.033509,               0.031482,                0.52136,                0.37682,                0.35755,                0.16457,                0.52513,                0.37662,                0.35609,                0.19393,               0.044905,               0.022752,               0.031694,               0.033044,               0.009835,               0.009835,               0.009835
                      7,               0.042387,               0.025113,               0.032519,               0.030013,                0.58279,                0.39769,                0.41236,                0.24428,                0.58827,                0.39797,                0.40999,                0.26088,               0.035812,                0.02309,               0.031671,               0.032321,               0.009802,               0.009802,               0.009802
                      8,               0.039644,               0.024975,               0.032326,               0.026978,                0.54052,                0.48214,                0.47052,                0.28378,                 0.5387,                0.47871,                0.46622,                0.30079,               0.034443,               0.022007,               0.030822,               0.027776,               0.009769,               0.009769,               0.009769
                      9,               0.039351,               0.023942,               0.030959,               0.025677,                0.68602,                0.45603,                0.50912,                0.29502,                0.68241,                0.45459,                0.50547,                0.32481,               0.035669,               0.021189,               0.030897,               0.026444,               0.009736,               0.009736,               0.009736
                     10,               0.039102,               0.024279,               0.030641,               0.023418,                0.58901,                0.49472,                0.51071,                0.31073,                0.48781,                0.52763,                0.50496,                0.32754,               0.033035,               0.020329,               0.030099,               0.024037,               0.009703,               0.009703,               0.009703
                     11,               0.037579,               0.022889,                0.03024,                0.02191,                0.62816,                0.50759,                0.56267,                0.35026,                 0.6326,                0.49891,                0.55598,                0.36606,                0.03235,                0.02008,               0.029413,               0.023027,                0.00967,                0.00967,                0.00967
                     12,                0.03773,               0.023007,               0.030066,               0.021936,                0.62678,                0.54459,                0.56361,                0.34221,                0.62914,                 0.5411,                0.56121,                0.37672,               0.032776,               0.019769,               0.029246,               0.022425,               0.009637,               0.009637,               0.009637
                     13,               0.036521,               0.023377,               0.030489,               0.020391,                0.59359,                0.58304,                0.57906,                0.35182,                0.58715,                0.57367,                0.56677,                 0.3693,               0.033644,               0.021234,               0.030574,               0.021747,               0.009604,               0.009604,               0.009604
