                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                      0,               0.084334,               0.050208,               0.047727,                      0,                0.55077,                0.55703,                0.55957,                0.22513,                 0.5804,                0.57221,                0.59383,                0.37343,               0.056096,               0.022541,               0.037727,                      0,                0.07011,              0.0033211,              0.0033211
                      1,               0.060221,                0.02807,               0.039272,                      0,                0.54393,                0.58567,                0.56869,                0.29394,                0.55244,                0.58999,                0.57666,                0.39729,               0.046998,               0.022205,               0.035173,                      0,               0.040088,              0.0066325,              0.0066325
                      2,               0.054801,                0.02775,               0.036984,                      0,                0.63866,                0.55984,                0.59982,                0.25118,                0.62401,                0.58458,                0.60918,                0.39066,               0.051923,                0.02685,               0.039595,                      0,               0.010044,              0.0099218,              0.0099218
                      3,               0.049588,               0.028836,               0.037226,                      0,                0.80197,                0.72645,                0.78779,                0.43674,                0.81906,                 0.7262,                0.79784,                0.46347,               0.038536,               0.023643,               0.035876,                      0,               0.009901,               0.009901,               0.009901
                      4,               0.044222,               0.028013,               0.037185,                      0,                  0.813,                0.76388,                0.82366,                0.47921,                0.81998,                 0.7589,                0.81933,                 0.4989,               0.036988,               0.022309,               0.032751,                      0,               0.009901,               0.009901,               0.009901
                      5,               0.042545,               0.027176,               0.037424,                      0,                0.79342,                0.72426,                0.78563,                0.44584,                0.79705,                0.72001,                0.77962,                0.46316,               0.036831,               0.023331,               0.035339,                      0,               0.009868,               0.009868,               0.009868
                      6,               0.040833,               0.026119,               0.036441,                      0,                0.77484,                 0.6988,                0.77479,                0.47017,                0.78002,                0.68881,                 0.7691,                0.47114,               0.037853,               0.024194,               0.034933,                      0,               0.009835,               0.009835,               0.009835
                      7,               0.038572,               0.025943,               0.035465,                      0,                0.83427,                0.71662,                 0.7981,                0.50958,                0.83086,                0.71481,                0.79589,                0.52917,               0.034633,               0.023495,                0.03471,                      0,               0.009802,               0.009802,               0.009802
                      8,               0.037967,               0.025646,               0.035353,                      0,                0.84562,                 0.7741,                0.85085,                0.53479,                 0.8471,                 0.7739,                0.84355,                0.56853,               0.032691,               0.020766,               0.032325,                      0,               0.009769,               0.009769,               0.009769
                      9,               0.036741,               0.025134,               0.033983,                      0,                0.84815,                0.79039,                0.85725,                0.56239,                0.84795,                0.78709,                0.85447,                0.57762,               0.032377,               0.020667,               0.031044,                      0,               0.009736,               0.009736,               0.009736
