                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                      0,               0.095057,               0.066839,                0.04444,               0.069546,                0.23549,               0.093743,               0.038926,               0.014599,                0.35859,               0.084898,               0.047908,               0.023777,               0.066083,               0.030473,               0.036273,               0.063998,                0.07011,              0.0033211,              0.0033211
                      1,               0.068144,               0.034655,               0.040096,               0.056258,                 0.3342,                0.15295,               0.074993,               0.028422,                0.35094,                0.16386,               0.089721,               0.056564,               0.063077,               0.028689,               0.031926,               0.057424,               0.040088,              0.0066325,              0.0066325
                      2,               0.062909,               0.033984,               0.037723,               0.053096,                0.40409,                0.17299,               0.095462,               0.036733,                0.40149,                0.17565,                 0.1029,               0.051313,               0.057259,               0.028625,               0.033588,               0.055418,               0.010044,              0.0099218,              0.0099218
                      3,                0.05822,               0.034302,               0.037952,                 0.0506,                0.40077,                0.13335,                0.10153,               0.046929,                0.42996,                 0.1381,                0.10703,               0.058267,               0.059827,                0.04329,               0.041334,               0.055802,               0.009901,               0.009901,               0.009901
                      4,               0.052743,               0.032582,                0.03774,               0.045458,                0.28767,                0.23578,                0.18611,               0.075043,                0.29385,                0.24212,                0.19991,                0.12339,               0.049591,               0.026906,               0.034582,               0.045734,               0.009901,               0.009901,               0.009901
                      5,               0.050923,                0.03098,               0.036651,               0.041461,                0.75516,                 0.1824,                0.22089,                0.10648,                0.75997,                0.19069,                0.23172,                0.14375,               0.045529,               0.026245,               0.032461,               0.042479,               0.009868,               0.009868,               0.009868
                      6,               0.048802,               0.030646,               0.036984,               0.037939,                0.37028,                0.28047,                0.24817,                0.12009,                0.37063,                0.28189,                 0.2508,                0.14848,                0.04428,               0.027353,               0.033487,               0.040056,               0.009835,               0.009835,               0.009835
                      7,               0.047108,               0.029367,               0.036361,               0.036159,                0.45342,                0.29791,                0.28227,                0.14748,                0.45047,                0.29649,                0.28088,                0.17319,               0.042963,               0.026052,               0.033095,               0.038026,               0.009802,               0.009802,               0.009802
                      8,               0.046075,               0.028636,               0.036461,               0.033995,                0.37479,                0.32725,                0.28896,                0.14086,                0.37493,                0.32666,                0.29538,                0.15793,               0.043554,                0.02533,               0.032959,               0.036539,               0.009769,               0.009769,               0.009769
                      9,               0.044328,               0.028257,               0.033796,                0.03191,                0.48379,                0.38496,                0.37082,                0.20354,                0.50583,                0.37264,                 0.3596,                0.21126,               0.037671,               0.023986,               0.030192,               0.032782,               0.009736,               0.009736,               0.009736
                     10,               0.044116,               0.028127,               0.034973,               0.030095,                0.48983,                  0.423,                0.40493,                0.21587,                0.49186,                0.41329,                0.39867,                0.23519,               0.039079,               0.023901,               0.030248,               0.031004,               0.009703,               0.009703,               0.009703
                     11,               0.043379,               0.028432,               0.034298,               0.028989,                0.45152,                0.42761,                0.39299,                0.21891,                0.45069,                0.41943,                0.38016,                 0.2291,               0.038732,               0.025805,                0.03193,               0.032297,                0.00967,                0.00967,                0.00967
