                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                      0,               0.096061,               0.067666,               0.046735,                      0,                0.45405,                0.49072,                 0.3996,                0.13832,                0.51579,                0.49072,                0.46428,                 0.2613,               0.062635,               0.029981,               0.042801,                      0,                0.07011,              0.0033211,              0.0033211
                      1,               0.067256,               0.036152,               0.042998,                      0,                0.43621,                0.44889,                 0.3956,                0.17086,                0.44357,                0.45325,                0.40115,                0.25286,               0.063324,               0.033996,               0.043647,                      0,               0.040088,              0.0066325,              0.0066325
                      2,               0.062047,                0.03635,               0.041476,                      0,                0.42057,                0.37723,                0.30213,                0.14315,                0.41524,                0.38341,                0.30727,                0.17737,               0.064472,               0.041433,               0.050705,                      0,               0.010044,              0.0099218,              0.0099218
                      3,               0.056433,                0.03513,               0.041824,                      0,                0.72058,                0.63514,                0.69076,                0.34471,                 0.7309,                0.64423,                0.70092,                0.40213,               0.045243,               0.028165,               0.039395,                      0,               0.009901,               0.009901,               0.009901
                      4,               0.050754,               0.033807,               0.041312,                      0,                0.75835,                 0.6838,                 0.7219,                0.36649,                0.76089,                0.68461,                0.72264,                0.44582,               0.042393,               0.026468,               0.038056,                      0,               0.009901,               0.009901,               0.009901
                      5,                0.04854,               0.032926,               0.041454,                      0,                   0.77,                0.63696,                0.70829,                0.34739,                 0.7788,                0.64423,                0.71357,                0.43586,               0.044315,               0.029758,               0.040131,                      0,               0.009868,               0.009868,               0.009868
                      6,               0.046227,                0.03119,               0.040428,                      0,                0.80245,                0.70025,                0.77638,                0.42408,                0.79505,                0.70062,                0.77202,                0.49768,                0.04054,               0.026251,               0.037322,                      0,               0.009835,               0.009835,               0.009835
                      7,               0.044627,               0.030307,               0.039241,                      0,                0.80163,                0.72499,                0.79123,                0.44487,                0.80461,                0.71905,                0.78859,                0.47413,               0.038583,               0.024566,               0.035045,                      0,               0.009802,               0.009802,               0.009802
                      8,               0.043662,               0.030222,               0.039339,                      0,                0.79717,                0.62023,                0.69852,                0.40016,                0.79331,                0.62277,                0.69204,                0.42213,               0.041107,               0.028456,               0.042733,                      0,               0.009769,               0.009769,               0.009769
                      9,                0.04114,               0.030224,               0.038501,                      0,                0.78916,                0.68485,                0.74824,                0.44411,                0.79265,                0.68697,                0.74625,                0.47595,               0.038797,               0.026842,               0.038126,                      0,               0.009736,               0.009736,               0.009736
