                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                      0,               0.083413,               0.049334,               0.045891,               0.066958,                0.29028,                0.12148,               0.056576,               0.023343,                0.29129,                0.12538,               0.059278,               0.031942,               0.065449,               0.026364,               0.032463,               0.062055,                0.07011,              0.0033211,              0.0033211
                      1,               0.061905,               0.027934,               0.037357,               0.056469,                0.45348,                0.17363,               0.087506,               0.037054,                0.45381,                0.17436,               0.092517,               0.056161,               0.057409,               0.024542,               0.030779,               0.056301,               0.040088,              0.0066325,              0.0066325
                      2,               0.057999,               0.026528,                0.03407,               0.050272,                0.57405,                0.17188,                0.16313,               0.075034,                0.57037,                0.16548,                0.16003,               0.089757,               0.054228,                0.02717,               0.033335,               0.049299,               0.010044,              0.0099218,              0.0099218
                      3,               0.052006,               0.028673,               0.034926,               0.044071,                0.74569,                0.18449,                0.20377,               0.098223,                0.74719,                0.18456,                0.20426,                0.12341,               0.048823,                 0.0273,               0.034094,               0.044869,               0.009901,               0.009901,               0.009901
                      4,               0.048184,                0.02747,               0.034677,               0.038494,                0.40474,                0.23565,                0.22503,                0.10428,                0.40622,                0.23778,                0.22901,                0.14738,               0.048217,               0.027355,               0.037799,               0.043897,               0.009901,               0.009901,               0.009901
                      5,               0.045436,               0.026849,               0.034285,                0.03453,                 0.3813,                0.42577,                0.37646,                0.21184,                0.37963,                0.42318,                0.37801,                 0.2449,               0.039526,               0.020106,               0.029192,               0.034133,               0.009868,               0.009868,               0.009868
                      6,               0.043048,               0.026072,                0.03392,               0.031671,                0.54474,                 0.4065,                0.41564,                0.22656,                0.53705,                0.40474,                0.41184,                 0.2669,                0.03966,               0.019872,               0.028495,               0.031672,               0.009835,               0.009835,               0.009835
                      7,               0.041053,               0.025354,               0.032847,                0.02945,                0.65352,                0.44302,                0.47551,                  0.281,                0.64945,                0.43639,                0.47029,                0.28114,               0.035699,               0.020445,               0.028748,               0.028158,               0.009802,               0.009802,               0.009802
                      8,               0.040668,               0.024378,               0.033038,               0.028013,                0.65487,                0.41353,                0.48771,                0.25413,                0.64547,                0.40166,                 0.4698,                0.26954,               0.040087,               0.021352,                0.03049,               0.028467,               0.009769,               0.009769,               0.009769
                      9,               0.039332,                0.02456,               0.031436,               0.025467,                  0.537,                0.52861,                0.55155,                 0.3215,                0.53182,                  0.522,                0.54279,                0.32701,               0.035007,               0.020695,               0.027966,               0.025111,               0.009736,               0.009736,               0.009736
                     10,                0.03869,               0.024099,               0.031328,               0.023298,                0.74138,                0.49981,                 0.5753,                0.33971,                0.73472,                0.49153,                0.56942,                0.34514,               0.035382,               0.020243,               0.027452,               0.023709,               0.009703,               0.009703,               0.009703
                     11,                 0.0386,               0.023431,               0.031009,               0.022301,                 0.5915,                0.57582,                0.58219,                0.33646,                0.59308,                0.57505,                0.58222,                0.36337,               0.035163,               0.020384,               0.028322,               0.022288,                0.00967,                0.00967,                0.00967
                     12,               0.037809,               0.023198,               0.030319,               0.020964,                0.67026,                 0.5781,                0.61286,                0.37019,                0.66745,                0.57394,                 0.6104,                0.38711,               0.034012,               0.019879,               0.027635,               0.022614,               0.009637,               0.009637,               0.009637
                     13,               0.036184,               0.023161,               0.030657,               0.020247,                 0.6782,                0.59134,                0.67481,                 0.3884,                0.67502,                0.58897,                0.67395,                0.44029,               0.034307,               0.018233,               0.026877,               0.019612,               0.009604,               0.009604,               0.009604
                     14,                 0.0363,               0.022913,               0.030732,               0.019038,                0.67156,                 0.6134,                0.63894,                0.38277,                0.66899,                0.60724,                0.64049,                0.41025,               0.032531,               0.018248,               0.027091,               0.019124,               0.009571,               0.009571,               0.009571
                     15,               0.035392,               0.022527,               0.030302,               0.017913,                 0.7138,                0.55266,                0.61955,                0.38155,                0.70661,                0.54883,                0.61251,                0.38329,               0.033187,               0.020598,               0.028625,                0.02282,               0.009538,               0.009538,               0.009538
                     16,               0.035082,               0.022197,                0.02909,               0.016818,                0.72045,                0.60907,                0.68441,                0.41596,                 0.7162,                0.60706,                0.67954,                0.45573,               0.032461,               0.018348,                0.02656,                0.01916,               0.009505,               0.009505,               0.009505
                     17,               0.035076,               0.022412,               0.029731,               0.016707,                0.72908,                0.63589,                0.68315,                0.42205,                0.74408,                0.62601,                0.68465,                0.42576,               0.031311,               0.018329,               0.026357,               0.017263,               0.009472,               0.009472,               0.009472
                     18,                0.03446,               0.021274,               0.029468,               0.016451,                0.78427,                0.62421,                0.71761,                0.45194,                 0.7881,                0.61307,                0.71171,                0.47503,               0.030779,               0.017883,               0.026197,               0.016723,               0.009439,               0.009439,               0.009439
                     19,               0.034834,               0.021163,               0.029348,               0.014542,                0.76068,                0.62072,                0.70935,                0.45196,                0.77248,                0.60963,                0.70459,                0.48175,               0.031131,               0.017676,               0.026185,               0.016223,               0.009406,               0.009406,               0.009406
                     20,               0.033485,               0.020852,               0.028853,               0.014807,                0.75819,                0.64581,                0.72431,                0.46063,                0.77254,                0.64039,                0.72344,                0.49751,               0.030362,               0.017381,               0.025683,               0.015667,               0.009373,               0.009373,               0.009373
                     21,               0.033089,               0.021171,               0.028602,               0.013831,                0.73705,                0.63624,                0.70261,                0.44202,                0.73673,                0.63837,                0.69651,                0.46227,               0.030888,               0.018159,               0.026305,               0.015862,                0.00934,                0.00934,                0.00934
                     22,               0.033215,               0.020592,               0.027844,               0.013694,                0.75207,                0.67452,                0.75243,                0.48906,                 0.7484,                0.66938,                0.74583,                0.51107,               0.029722,               0.017719,               0.026087,               0.015339,               0.009307,               0.009307,               0.009307
                     23,               0.032764,                0.02033,               0.027797,               0.013078,                0.78154,                0.66166,                0.74303,                0.48626,                0.76441,                0.66519,                0.73666,                0.48744,               0.029462,               0.017482,               0.025643,               0.014398,               0.009274,               0.009274,               0.009274
                     24,               0.032068,               0.020386,               0.027666,               0.013109,                0.74221,                0.64403,                0.71684,                0.46036,                0.76934,                0.62004,                0.71477,                0.46128,               0.031686,               0.018848,               0.026612,               0.015975,               0.009241,               0.009241,               0.009241
