                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                      0,               0.071474,               0.042251,               0.055425,                0.06798,                0.37161,                0.14644,               0.081529,               0.035972,                0.37194,                0.14725,               0.083365,               0.054897,               0.041718,               0.018011,                0.03062,               0.059357,               0.070063,              0.0033264,              0.0033264
                      1,               0.052233,               0.024113,               0.035773,               0.056516,                0.34676,                0.24702,                 0.1697,                0.08685,                0.34671,                0.24646,                0.17716,                0.11903,               0.038924,               0.015904,               0.027185,               0.050241,               0.040041,              0.0066377,              0.0066377
                      2,               0.048534,               0.024108,                0.03306,               0.047193,                0.45994,                0.29126,                 0.2644,                0.13971,                0.45983,                 0.2908,                 0.2659,                0.18018,               0.035143,               0.017837,               0.030547,               0.042013,              0.0099968,              0.0099271,              0.0099271
                      3,               0.044253,               0.025038,               0.034372,               0.038678,                0.63647,                0.33507,                0.35131,                0.18705,                0.63848,                0.33812,                0.35791,                0.24083,               0.033295,               0.018282,               0.030401,                0.03611,               0.009901,               0.009901,               0.009901
                      4,               0.041588,               0.024756,               0.033888,               0.033707,                 0.5889,                0.39032,                0.37167,                0.21006,                0.59352,                0.39293,                0.37807,                0.24026,               0.033604,               0.020008,               0.033657,                0.03322,               0.009901,               0.009901,               0.009901
                      5,               0.038726,               0.023132,               0.032098,               0.029578,                0.65711,                0.45726,                0.47408,                 0.2796,                0.65917,                0.45727,                0.47727,                0.32114,               0.029719,               0.016815,               0.028819,               0.028054,               0.009868,               0.009868,               0.009868
                      6,               0.035941,               0.022313,               0.031187,                0.02703,                0.67669,                0.41684,                0.45667,                0.27818,                0.67833,                0.41821,                0.45835,                0.30203,               0.030428,               0.017746,                 0.0305,               0.028683,               0.009835,               0.009835,               0.009835
                      7,               0.035945,               0.022815,               0.031436,               0.025257,                0.63203,                0.48591,                0.52898,                0.31653,                0.63742,                0.48976,                0.53413,                0.36547,               0.029671,               0.016747,               0.029567,                 0.0257,               0.009802,               0.009802,               0.009802
                      8,               0.035274,               0.022311,               0.032182,               0.023417,                0.67704,                0.51747,                0.59887,                0.37464,                0.66272,                0.53062,                0.60811,                 0.4113,               0.027075,               0.015748,               0.028266,               0.022788,               0.009769,               0.009769,               0.009769
                      9,               0.034196,               0.021137,               0.029819,               0.021611,                0.74646,                0.52788,                0.61896,                0.39769,                0.65028,                0.56134,                0.62478,                0.43836,               0.026501,                0.01514,               0.028602,               0.020923,               0.009736,               0.009736,               0.009736
                     10,               0.032911,               0.020996,               0.030046,               0.020331,                0.56546,                0.59641,                 0.6082,                0.38617,                0.57153,                0.59953,                0.61476,                0.43131,               0.027359,               0.015915,               0.029645,                0.02225,               0.009703,               0.009703,               0.009703
                     11,               0.032447,               0.020565,               0.029532,               0.020077,                0.64805,                 0.5999,                0.64584,                0.40453,                 0.6479,                0.60116,                0.64603,                0.45065,               0.027224,               0.015377,               0.028319,               0.021697,                0.00967,                0.00967,                0.00967
                     12,               0.031786,                0.02053,               0.029622,               0.018979,                0.62851,                 0.6561,                0.68156,                0.44284,                0.63473,                0.65714,                0.68353,                0.49163,               0.025899,               0.015073,               0.027578,               0.017928,               0.009637,               0.009637,               0.009637
                     13,               0.031456,               0.020826,               0.028724,               0.017513,                0.68223,                0.61491,                0.67639,                0.44021,                0.65423,                0.64373,                0.69063,                0.48057,               0.025661,               0.015047,               0.027706,               0.019245,               0.009604,               0.009604,               0.009604
