                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                      0,               0.088886,               0.052623,               0.047083,                      0,                0.50774,                0.50509,                0.48281,                0.19746,                0.54741,                0.51317,                0.51306,                 0.3008,               0.059153,                 0.0258,               0.038417,                      0,                0.07011,              0.0033211,              0.0033211
                      1,               0.061455,               0.029799,               0.040547,                      0,                0.62581,                0.62873,                0.64253,                 0.2718,                0.64551,                0.63192,                0.65983,                0.42502,               0.048282,                0.02363,               0.035897,                      0,               0.040088,              0.0066325,              0.0066325
                      2,               0.056209,               0.029814,               0.039417,                      0,                0.61273,                0.50072,                0.51594,                0.20378,                0.62662,                0.51036,                0.54846,                0.33579,               0.052622,                0.03168,               0.046342,                      0,               0.010044,              0.0099218,              0.0099218
                      3,               0.049841,               0.030399,               0.037846,                      0,                0.75506,                 0.6477,                 0.7112,                0.35072,                0.75613,                0.65262,                0.71441,                0.44377,               0.042328,               0.026603,               0.040286,                      0,               0.009901,               0.009901,               0.009901
                      4,               0.045042,               0.029091,               0.038769,                      0,                0.78378,                0.63224,                0.71196,                0.39315,                0.77969,                0.63894,                0.71166,                0.45334,               0.040934,               0.027074,               0.040414,                      0,               0.009901,               0.009901,               0.009901
                      5,               0.043428,               0.029124,               0.038088,                      0,                0.78922,                0.70144,                0.74865,                0.40471,                0.78942,                 0.7005,                0.74558,                0.44588,               0.038448,               0.024799,               0.038031,                      0,               0.009868,               0.009868,               0.009868
                      6,               0.041475,               0.027804,               0.037512,                      0,                0.75681,                0.68426,                0.72936,                0.38794,                 0.7623,                0.68107,                0.72675,                0.45272,                 0.0403,               0.026734,               0.038742,                      0,               0.009835,               0.009835,               0.009835
                      7,               0.040291,               0.026911,                0.03623,                      0,                0.79865,                0.72728,                0.79189,                0.49043,                0.79891,                0.71868,                0.78116,                 0.4975,               0.032793,                0.02325,               0.035578,                      0,               0.009802,               0.009802,               0.009802
                      8,               0.038339,               0.026266,               0.035927,                      0,                0.79656,                0.74289,                0.79986,                0.45807,                0.79535,                0.73094,                0.79108,                0.50081,               0.036437,               0.023516,               0.035163,                      0,               0.009769,               0.009769,               0.009769
                      9,               0.037793,               0.026067,               0.034719,                      0,                0.81195,                0.76256,                0.82498,                0.48934,                0.81232,                0.76291,                0.82296,                0.52787,               0.032718,               0.022028,               0.033908,                      0,               0.009736,               0.009736,               0.009736
