                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                      0,               0.094567,               0.065912,               0.044122,               0.069065,                0.23408,                0.10421,               0.048935,               0.020002,                0.50257,               0.077343,               0.052667,               0.031837,               0.062308,               0.030836,               0.038173,                0.06246,                0.07011,              0.0033211,              0.0033211
                      1,               0.068053,               0.035007,               0.039411,               0.057174,                0.23185,                0.12402,               0.062136,               0.023368,                0.23975,                0.13484,               0.076913,               0.047681,               0.064834,               0.030632,               0.036383,               0.058183,               0.040088,              0.0066325,              0.0066325
                      2,               0.063521,               0.033751,               0.036648,               0.054078,                 0.3892,                0.13469,               0.062646,               0.023916,                0.39389,                0.14038,               0.073347,               0.034379,                0.06566,               0.036977,               0.039122,                0.05587,               0.010044,              0.0099218,              0.0099218
                      3,               0.058288,                0.03374,               0.037163,               0.050059,                0.77576,                0.15786,                0.15595,               0.070207,                0.78673,                0.16722,                0.16962,                0.10364,               0.049934,               0.027175,               0.036022,               0.051239,               0.009901,               0.009901,               0.009901
                      4,               0.052974,               0.032264,               0.036612,                0.04511,                0.52401,                0.19748,                0.17419,               0.078365,                0.72497,                0.16134,                 0.1749,                0.10541,               0.052045,               0.029853,               0.038692,               0.047224,               0.009901,               0.009901,               0.009901
                      5,               0.050813,               0.032164,               0.037606,               0.041712,                0.83345,                0.17573,                0.21362,                0.10229,                0.84368,                0.18251,                0.22242,                0.13669,               0.045369,               0.026547,               0.036828,               0.044433,               0.009868,               0.009868,               0.009868
                      6,               0.049221,                0.03003,               0.036501,               0.038064,                0.78607,                0.20382,                0.23445,                0.11108,                0.78665,                0.20195,                0.23606,                0.14002,               0.045143,               0.026522,               0.034283,               0.041691,               0.009835,               0.009835,               0.009835
                      7,                0.04755,               0.029793,               0.036097,               0.035991,                0.49591,                0.33936,                0.31616,                0.15223,                0.49721,                0.33543,                0.31479,                0.19763,               0.042274,               0.024397,               0.032404,               0.039216,               0.009802,               0.009802,               0.009802
                      8,               0.046056,               0.029277,               0.035845,               0.033702,                0.44139,                0.34791,                0.32182,                0.16368,                0.44124,                0.34968,                0.32366,                0.18657,               0.039224,               0.022876,               0.031293,               0.037513,               0.009769,               0.009769,               0.009769
                      9,               0.044727,               0.028397,               0.034428,               0.032336,                0.63812,                0.33677,                0.36363,                0.18222,                0.63379,                  0.329,                0.35334,                0.19316,               0.040949,               0.023033,               0.030902,               0.033794,               0.009736,               0.009736,               0.009736
                     10,               0.044341,               0.028209,               0.033755,               0.031518,                0.56836,                0.39797,                0.39779,                0.21113,                0.56185,                0.39101,                0.38707,                0.22069,               0.039988,                0.02328,               0.031098,               0.034435,               0.009703,               0.009703,               0.009703
                     11,               0.043599,                0.02767,               0.033868,               0.029155,                0.51318,                0.42133,                 0.3978,                0.21657,                 0.5039,                0.41426,                0.38707,                 0.2262,               0.038995,               0.023623,               0.031729,               0.032505,                0.00967,                0.00967,                0.00967
                     12,                0.04283,               0.027502,               0.033495,               0.029055,                0.57539,                 0.4728,                0.48162,                0.27473,                0.57132,                0.46196,                0.46827,                 0.2972,                0.03598,                 0.0222,               0.030235,               0.030301,               0.009637,               0.009637,               0.009637
                     13,               0.042267,               0.027592,               0.034161,               0.026702,                0.63308,                0.43605,                0.46105,                0.25791,                0.55871,                0.42747,                0.44828,                0.27211,               0.036565,                0.02193,               0.030736,               0.030649,               0.009604,               0.009604,               0.009604
                     14,               0.041633,               0.027036,               0.033733,               0.025453,                0.67854,                0.44565,                 0.4977,                0.27195,                0.67123,                0.44078,                0.48799,                0.29566,               0.036022,               0.022868,                0.03099,               0.028124,               0.009571,               0.009571,               0.009571
                     15,               0.041309,               0.026047,               0.033157,               0.023876,                0.53248,                 0.5687,                0.53317,                0.30877,                0.52604,                0.56011,                0.52154,                0.32205,               0.035492,               0.021463,               0.030467,               0.026391,               0.009538,               0.009538,               0.009538
                     16,               0.040389,               0.025568,               0.032577,               0.023131,                0.58606,                0.53816,                0.53744,                 0.2911,                0.59417,                0.52694,                0.53438,                0.33076,               0.036482,               0.021771,               0.029935,                0.02744,               0.009505,               0.009505,               0.009505
                     17,               0.040323,               0.026039,                0.03325,               0.022094,                0.64361,                 0.5165,                0.55005,                0.30989,                0.63827,                0.50966,                0.53509,                0.33703,               0.035459,               0.021677,               0.030073,                0.02458,               0.009472,               0.009472,               0.009472
                     18,               0.039911,               0.025981,               0.032164,               0.021343,                0.60791,                0.57432,                0.56229,                0.30373,                0.60673,                0.56797,                0.56346,                0.36416,               0.035213,               0.021183,               0.030696,               0.022827,               0.009439,               0.009439,               0.009439
                     19,               0.039665,               0.026093,               0.032771,               0.020633,                0.64118,                0.55655,                0.58234,                0.33322,                0.63786,                0.56537,                0.57996,                0.36976,               0.035558,               0.021196,               0.029659,               0.023755,               0.009406,               0.009406,               0.009406
                     20,               0.039397,               0.025263,               0.032407,               0.020261,                0.66137,                0.52633,                0.59625,                0.33605,                0.65963,                0.52445,                0.59142,                0.37892,               0.035052,               0.020995,               0.030262,               0.023777,               0.009373,               0.009373,               0.009373
                     21,               0.038722,               0.025418,               0.033067,               0.018869,                0.69555,                0.59945,                0.62181,                0.35814,                0.69338,                0.59166,                0.61037,                0.38173,               0.034532,               0.021331,               0.029441,               0.021305,                0.00934,                0.00934,                0.00934
                     22,               0.038491,               0.025341,                0.03186,               0.018767,                0.67306,                0.59054,                0.61389,                0.34234,                0.69093,                0.57303,                0.60765,                0.40218,               0.035114,               0.020631,               0.029206,               0.022609,               0.009307,               0.009307,               0.009307
                     23,               0.038021,               0.024628,               0.031677,               0.018675,                0.70527,                0.55513,                0.61026,                0.35572,                0.70569,                0.55424,                0.60427,                0.37283,               0.033554,               0.021179,               0.029813,               0.022222,               0.009274,               0.009274,               0.009274
                     24,               0.037782,               0.024716,               0.030808,               0.018015,                0.73256,                 0.5832,                 0.6293,                0.36385,                 0.7342,                0.57107,                0.62114,                0.39108,               0.034028,               0.020655,               0.028739,                0.02029,               0.009241,               0.009241,               0.009241
                     25,               0.037737,               0.024336,               0.031077,               0.016986,                0.72455,                0.57098,                0.65205,                0.38497,                0.71896,                0.56823,                0.64553,                0.40306,                0.03238,               0.020963,               0.029897,               0.019927,               0.009208,               0.009208,               0.009208
                     26,               0.037581,               0.024245,               0.031033,               0.017123,                 0.7158,                0.59974,                0.64965,                 0.3739,                0.71014,                0.59164,                 0.6406,                0.41718,               0.033265,                0.02052,               0.029654,               0.020101,               0.009175,               0.009175,               0.009175
                     27,               0.037412,                0.02406,               0.031092,                 0.0161,                 0.5856,                0.63439,                 0.6435,                0.37236,                0.69569,                  0.582,                0.64021,                0.41659,                0.03331,               0.021096,               0.029083,               0.020759,               0.009142,               0.009142,               0.009142
                     28,               0.036785,               0.024055,               0.030656,               0.015782,                0.58938,                0.67339,                0.66593,                0.37952,                0.58282,                  0.665,                0.65514,                0.42171,               0.033089,               0.020171,               0.029035,               0.019843,               0.009109,               0.009109,               0.009109
                     29,               0.036731,               0.024146,               0.031087,                0.01549,                0.70031,                0.65473,                0.67816,                0.41799,                0.69607,                0.65037,                 0.6673,                0.43542,               0.031941,               0.020287,               0.029509,               0.022746,               0.009076,               0.009076,               0.009076
                     30,               0.036067,               0.023824,               0.031344,               0.015565,                0.73236,                0.61287,                0.68038,                0.40855,                0.73111,                0.60961,                0.67064,                0.41852,               0.032518,               0.020531,               0.029102,               0.017837,               0.009043,               0.009043,               0.009043
                     31,               0.035957,               0.023237,               0.029974,               0.015431,                0.67299,                0.65972,                0.69708,                 0.4396,                0.67516,                0.65414,                0.68554,                0.43848,               0.032455,               0.020805,               0.028877,               0.020179,                0.00901,                0.00901,                0.00901
                     32,               0.035695,               0.023108,               0.029327,               0.014549,                0.72485,                0.65753,                0.68731,                0.41903,                0.72412,                0.65548,                0.68323,                0.44394,               0.033003,               0.020426,               0.029398,               0.018907,               0.008977,               0.008977,               0.008977
                     33,               0.036179,               0.023018,               0.029636,               0.013812,                0.62609,                0.72272,                 0.7021,                0.43132,                0.74431,                0.61709,                0.69851,                0.46378,               0.031882,               0.019532,               0.028389,                0.01863,               0.008944,               0.008944,               0.008944
                     34,               0.034829,               0.023175,               0.029594,               0.013892,                0.73722,                0.68557,                0.72122,                0.43813,                0.73507,                0.67805,                 0.7124,                0.47035,               0.031206,               0.020031,               0.028509,               0.017164,               0.008911,               0.008911,               0.008911
                     35,               0.035429,               0.023256,               0.029069,               0.013826,                0.70926,                0.64581,                   0.68,                0.41572,                0.71184,                0.64982,                  0.684,                0.43772,               0.031203,               0.020001,               0.028931,               0.018542,               0.008878,               0.008878,               0.008878
                     36,               0.035336,                0.02288,               0.029802,               0.013594,                0.74672,                0.64763,                0.69942,                0.43718,                0.74393,                0.64586,                0.69504,                0.45313,               0.030999,                0.01982,               0.028838,               0.018519,               0.008845,               0.008845,               0.008845
                     37,               0.034599,               0.022708,               0.029754,               0.012932,                0.72691,                0.65191,                0.69448,                0.43977,                0.72154,                0.64591,                0.68407,                0.43443,               0.030783,               0.020026,               0.028498,               0.019065,               0.008812,               0.008812,               0.008812
                     38,               0.034944,               0.022969,               0.029975,               0.012905,                0.72221,                 0.6423,                0.69481,                0.42847,                0.72929,                0.63999,                0.69375,                 0.4547,               0.030926,               0.019699,               0.028379,                0.01803,               0.008779,               0.008779,               0.008779
                     39,               0.034755,               0.022418,               0.029267,               0.012469,                0.75262,                0.64777,                0.72524,                0.45744,                0.75446,                0.64769,                0.72018,                0.46734,               0.030415,               0.018951,               0.028182,               0.016326,               0.008746,               0.008746,               0.008746
                     40,               0.034329,                0.02284,               0.029715,               0.011999,                0.74045,                0.65669,                0.69643,                0.44304,                0.74044,                0.63829,                0.68533,                0.45403,               0.029809,               0.019648,               0.028475,               0.018854,               0.008713,               0.008713,               0.008713
                     41,                0.03393,               0.022807,               0.028762,               0.012473,                0.72822,                0.63908,                0.69705,                0.43641,                0.73072,                0.63866,                0.69356,                0.44815,               0.031024,               0.019441,               0.028686,                0.01745,                0.00868,                0.00868,                0.00868
                     42,               0.033729,               0.021988,               0.029348,               0.012038,                0.70581,                0.72505,                0.72634,                0.44897,                0.70203,                0.71858,                 0.7142,                 0.4656,                0.03049,               0.018932,               0.028896,               0.017775,               0.008647,               0.008647,               0.008647
                     43,               0.033541,                0.02223,               0.028614,               0.012019,                0.75646,                0.68465,                0.73878,                0.45954,                0.75213,                0.67427,                0.72637,                0.47337,               0.030506,                0.01952,               0.028312,               0.016543,               0.008614,               0.008614,               0.008614
                     44,               0.033786,               0.022177,               0.029329,               0.011578,                0.77169,                0.63089,                0.72108,                0.45269,                0.75702,                 0.6326,                0.71252,                0.47821,               0.030434,               0.019129,               0.028375,               0.016707,               0.008581,               0.008581,               0.008581
                     45,               0.033599,                0.02231,               0.028433,               0.011856,                0.72008,                0.65875,                 0.7112,                0.44724,                0.71718,                0.65307,                0.70545,                0.45723,               0.030938,               0.019729,               0.028332,               0.017783,               0.008548,               0.008548,               0.008548
                     46,               0.033446,               0.022046,               0.029268,                0.01112,                0.71654,                0.66951,                0.70551,                0.43103,                0.74607,                0.63969,                 0.7011,                0.45648,                0.03111,                0.01949,               0.028679,               0.020144,               0.008515,               0.008515,               0.008515
                     47,               0.033391,                0.02215,               0.028084,               0.011569,                0.74397,                0.70068,                 0.7301,                0.46099,                0.74081,                0.69622,                0.72218,                0.48022,               0.030648,               0.019338,               0.028264,               0.016742,               0.008482,               0.008482,               0.008482
                     48,               0.033182,               0.021586,               0.027278,               0.010925,                 0.7107,                0.69078,                0.72045,                0.46769,                0.71774,                0.68305,                0.71697,                0.49357,               0.030428,               0.019627,               0.028279,               0.016985,               0.008449,               0.008449,               0.008449
                     49,               0.033452,               0.021863,               0.028623,               0.011184,                0.68496,                0.69073,                0.70637,                0.44198,                0.68196,                0.68632,                0.69746,                0.43969,               0.030087,               0.019701,               0.028651,               0.017687,               0.008416,               0.008416,               0.008416
                     50,               0.033102,               0.022179,               0.028426,                0.01085,                0.75583,                0.70037,                0.75051,                0.48112,                0.74532,                0.68969,                0.73536,                0.48884,               0.029486,               0.019034,               0.028371,               0.016206,               0.008383,               0.008383,               0.008383
                     51,               0.032838,               0.022189,               0.028983,               0.011209,                0.72514,                0.68453,                0.71512,                0.44981,                 0.7242,                0.67996,                 0.7064,                0.47819,               0.029861,               0.019167,               0.028977,               0.017174,                0.00835,                0.00835,                0.00835
                     52,               0.032635,               0.021818,               0.027306,               0.010505,                0.71827,                0.69734,                0.70432,                0.44987,                0.71786,                0.69156,                0.69717,                0.46227,               0.030107,                0.01976,                0.02843,               0.016975,               0.008317,               0.008317,               0.008317
                     53,               0.032409,               0.021705,               0.028217,               0.010671,                0.76148,                0.68913,                0.73169,                0.46775,                0.74919,                 0.6888,                0.72534,                0.48718,               0.029892,               0.019177,               0.028323,               0.015461,               0.008284,               0.008284,               0.008284
                     54,               0.032348,               0.021609,               0.028058,               0.010157,                0.76523,                 0.6628,                0.73065,                0.47754,                0.75732,                0.65734,                0.72351,                0.48372,               0.028883,                0.01891,               0.027828,               0.016196,               0.008251,               0.008251,               0.008251
                     55,               0.032382,               0.021366,               0.027843,               0.010398,                0.79202,                0.66771,                0.73518,                0.47979,                0.79012,                0.66328,                0.72698,                0.49772,                0.02935,               0.018983,               0.028205,               0.016519,               0.008218,               0.008218,               0.008218
                     56,               0.031949,               0.021639,               0.027121,               0.010127,                0.65545,                0.73299,                0.72577,                0.46983,                0.64311,                0.72215,                0.71406,                0.47945,                0.02878,                  0.019,               0.028064,               0.015808,               0.008185,               0.008185,               0.008185
                     57,               0.032047,               0.021596,               0.028201,              0.0095863,                0.72262,                0.65402,                0.71844,                0.46459,                0.69306,                0.63277,                0.68877,                0.46142,                0.02986,               0.019011,               0.028201,               0.016837,               0.008152,               0.008152,               0.008152
                     58,               0.032223,               0.021201,               0.027965,               0.010176,                0.78736,                0.66893,                0.72526,                0.47689,                0.77908,                0.66178,                0.70955,                0.47063,               0.028895,               0.019035,               0.028144,               0.015046,               0.008119,               0.008119,               0.008119
                     59,               0.032294,               0.021324,               0.028197,              0.0090766,                0.72754,                0.70747,                0.74867,                0.49496,                0.73165,                0.70029,                0.74399,                0.49516,               0.028301,               0.018641,               0.027972,               0.015309,               0.008086,               0.008086,               0.008086
