                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                      0,               0.072506,               0.044483,               0.058612,               0.069853,                 0.3418,               0.095614,               0.039514,                0.01702,                0.34423,                0.10137,               0.042098,               0.024385,               0.052472,               0.029525,               0.036275,               0.061601,               0.070063,              0.0033263,              0.0033263
                      1,               0.052463,               0.025828,               0.036764,               0.060209,                 0.6456,                 0.1276,                0.12601,               0.065296,                0.65045,                0.12817,                0.12797,               0.083623,               0.034849,               0.020133,               0.030352,                0.05397,               0.040041,              0.0066377,              0.0066377
                      2,               0.049213,               0.025233,               0.034972,                0.05282,                0.75799,                0.17686,                0.19633,                0.10281,                0.75972,                 0.1795,                0.19886,                 0.1297,                0.03632,               0.020814,               0.031159,               0.046383,              0.0099969,              0.0099271,              0.0099271
                      3,                0.04408,               0.026311,               0.035736,                0.04531,                0.69263,                0.23284,                0.26107,                0.14576,                0.68808,                 0.2336,                0.26188,                0.16898,                0.03523,               0.023504,               0.032586,               0.041639,               0.009901,               0.009901,               0.009901
                      4,               0.041025,               0.025663,               0.035784,               0.039352,                0.59475,                0.37088,                0.37035,                0.19143,                0.60061,                0.37739,                0.38104,                0.24118,                0.03247,               0.018233,               0.027114,               0.035389,               0.009901,               0.009901,               0.009901
                      5,               0.039425,               0.024184,               0.033765,                0.03459,                0.57093,                 0.4183,                0.43506,                0.24985,                0.57343,                0.42094,                  0.446,                0.29548,               0.030269,               0.017482,               0.028243,               0.030632,               0.009868,               0.009868,               0.009868
                      6,               0.038124,               0.023224,                0.03272,               0.031622,                 0.6396,                0.48926,                0.51329,                0.29894,                0.64028,                0.48973,                0.51534,                0.34547,               0.029053,               0.016388,               0.026192,               0.025548,               0.009835,               0.009835,               0.009835
                      7,               0.036272,               0.023119,               0.032182,               0.027968,                0.65932,                0.52307,                0.53907,                0.30083,                0.67116,                0.51364,                0.54573,                0.38144,               0.029711,               0.017332,               0.027492,               0.026017,               0.009802,               0.009802,               0.009802
                      8,               0.035419,                0.02272,               0.032318,               0.026331,                0.68678,                0.56581,                0.59531,                0.36333,                0.68798,                 0.5692,                0.59857,                0.41921,               0.027826,               0.015292,               0.024901,               0.022475,               0.009769,               0.009769,               0.009769
                      9,               0.034313,               0.022362,               0.032093,               0.024185,                0.71183,                 0.5582,                0.61252,                 0.3826,                0.71612,                 0.5599,                0.61414,                0.43978,               0.028061,                0.01537,               0.025269,               0.021363,               0.009736,               0.009736,               0.009736
                     10,               0.034541,               0.021725,               0.032363,               0.022482,                 0.6864,                0.61664,                0.63926,                0.39374,                0.70632,                0.61152,                0.64628,                0.45606,                0.02703,               0.014526,               0.024829,               0.020793,               0.009703,               0.009703,               0.009703
                     11,               0.033085,               0.021434,               0.030921,               0.021866,                0.74859,                0.55381,                0.66652,                0.41478,                0.74959,                0.55291,                0.66704,                0.48815,                0.02676,               0.014977,               0.025406,               0.020045,                0.00967,                0.00967,                0.00967
                     12,                0.03328,               0.020943,               0.030533,               0.020952,                0.74337,                0.63616,                0.68945,                0.44375,                0.74335,                0.62916,                0.68849,                0.50504,               0.024947,               0.015364,               0.024207,               0.017972,               0.009637,               0.009637,               0.009637
                     13,               0.032092,               0.020462,               0.029929,               0.019648,                0.72494,                0.61752,                0.69858,                0.45503,                 0.7274,                0.61876,                0.70254,                0.50942,               0.025211,               0.014071,               0.024489,               0.017846,               0.009604,               0.009604,               0.009604
