                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                      0,               0.081171,               0.045757,               0.045174,               0.065675,                 0.5631,                0.10676,               0.071723,               0.029943,                0.56485,                0.10856,                0.07454,               0.046478,               0.057842,               0.022449,               0.032656,               0.061111,                0.07011,              0.0033211,              0.0033211
                      1,               0.062131,               0.026161,               0.036026,               0.055303,                0.44277,                0.22827,                0.11579,               0.053043,                 0.4412,                0.23034,                0.12056,               0.069955,               0.058785,               0.018357,               0.026333,               0.053833,               0.040088,              0.0066325,              0.0066325
                      2,               0.056827,               0.025654,                0.03345,               0.049112,                0.67233,                0.17894,                0.15972,               0.063914,                0.77231,                 0.1477,                0.17139,               0.088695,               0.055282,               0.023092,               0.030126,                0.04707,               0.010044,              0.0099218,              0.0099218
                      3,                0.05184,               0.027114,               0.033846,               0.042122,                0.81048,                0.22631,                0.25304,                0.12757,                0.81487,                0.22015,                0.24942,                0.14631,               0.044519,                0.02213,               0.033032,               0.040083,               0.009901,               0.009901,               0.009901
                      4,               0.047817,                0.02656,               0.034063,               0.036583,                0.35213,                0.34487,                0.31144,                0.14605,                0.35298,                0.33807,                0.30691,                0.16732,               0.044018,               0.023098,               0.030454,               0.035594,               0.009901,               0.009901,               0.009901
                      5,               0.044119,               0.025957,               0.033829,               0.032621,                 0.4704,                0.44037,                0.36923,                0.17933,                0.46555,                0.43267,                0.36265,                0.19632,                0.04297,               0.021619,               0.028877,               0.031023,               0.009868,               0.009868,               0.009868
                      6,               0.043188,               0.025413,               0.033119,               0.029834,                0.67996,                0.38426,                0.46216,                 0.2466,                0.67802,                0.37995,                0.45786,                0.29163,               0.038619,               0.020275,               0.028391,               0.030478,               0.009835,               0.009835,               0.009835
                      7,               0.041285,                0.02439,               0.032222,               0.027251,                0.57937,                0.47994,                0.51501,                0.28462,                0.62021,                 0.4564,                 0.5187,                0.33005,               0.037785,               0.021405,               0.029105,               0.026866,               0.009802,               0.009802,               0.009802
                      8,               0.040028,               0.023575,               0.032368,               0.025062,                0.62264,                0.50419,                0.54374,                0.32031,                0.61755,                0.49946,                0.53945,                0.35158,               0.036531,               0.019984,                0.02894,               0.025793,               0.009769,               0.009769,               0.009769
                      9,               0.039344,               0.023522,               0.030778,               0.022587,                0.57142,                0.58398,                0.59652,                0.35785,                 0.5633,                0.59172,                0.59893,                 0.3792,               0.032591,               0.019024,               0.028248,               0.022585,               0.009736,               0.009736,               0.009736
                     10,                0.03824,               0.023647,               0.030808,               0.021243,                0.62227,                0.56109,                0.57925,                0.32374,                0.62132,                  0.557,                0.57725,                 0.3697,               0.037528,               0.021576,               0.029464,               0.024051,               0.009703,               0.009703,               0.009703
                     11,               0.037593,               0.023155,               0.030608,               0.020421,                0.69448,                0.59525,                0.63745,                0.37734,                0.69232,                0.59075,                0.63352,                0.41217,               0.034239,               0.019177,               0.027913,               0.020628,                0.00967,                0.00967,                0.00967
                     12,               0.037104,               0.022637,               0.030086,               0.019541,                0.71903,                0.58566,                0.62965,                0.38353,                0.71776,                0.58201,                0.62553,                0.40169,               0.034883,               0.020422,                0.02811,               0.020442,               0.009637,               0.009637,               0.009637
                     13,               0.036231,               0.022489,               0.030092,               0.018325,                0.71706,                0.60852,                0.66032,                0.40066,                0.71453,                0.60131,                0.65762,                0.42028,               0.033551,               0.019388,               0.027238,                0.01884,               0.009604,               0.009604,               0.009604
                     14,               0.036064,               0.022183,               0.030196,               0.017642,                0.71752,                0.58669,                0.67406,                0.39676,                0.71433,                 0.5906,                0.67269,                0.43891,               0.033233,               0.019227,               0.026783,               0.018758,               0.009571,               0.009571,               0.009571
                     15,               0.035286,               0.021797,               0.029656,               0.016918,                0.75314,                0.59108,                0.69183,                 0.4226,                0.75033,                0.58877,                0.69003,                0.45358,                0.03299,               0.018131,               0.026846,               0.017238,               0.009538,               0.009538,               0.009538
                     16,               0.035425,               0.021304,               0.028359,               0.015311,                 0.7173,                0.63404,                0.71139,                0.45095,                0.71724,                0.63489,                0.70755,                0.47295,                 0.0308,               0.018415,               0.026591,               0.016761,               0.009505,               0.009505,               0.009505
                     17,               0.034326,               0.021353,                 0.0289,               0.015174,                0.72941,                0.65316,                0.69704,                0.43442,                0.73356,                0.64699,                0.68961,                0.43997,                0.03204,               0.018175,               0.026066,               0.016848,               0.009472,               0.009472,               0.009472
                     18,               0.033721,               0.020759,                0.02908,               0.015455,                0.75333,                0.64949,                0.74419,                0.46517,                0.75732,                0.64564,                0.73996,                0.48824,               0.031717,               0.018002,               0.026069,               0.016283,               0.009439,               0.009439,               0.009439
                     19,               0.033639,               0.020635,               0.028849,               0.013909,                0.78817,                0.62771,                0.73107,                0.46795,                0.78437,                0.62594,                0.72685,                0.47838,               0.031008,               0.017787,               0.025912,               0.015702,               0.009406,               0.009406,               0.009406
                     20,               0.033353,               0.020497,               0.028256,               0.013573,                 0.7533,                0.66442,                0.73802,                0.48061,                0.75144,                 0.6625,                0.73456,                 0.4758,               0.030451,               0.017434,               0.025819,               0.016465,               0.009373,               0.009373,               0.009373
                     21,               0.033217,               0.020241,               0.027837,               0.012914,                0.76322,                0.65714,                0.72858,                0.45995,                0.76316,                0.65451,                0.72374,                0.45933,                0.03054,               0.017602,               0.025818,               0.015714,                0.00934,                0.00934,                0.00934
