                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                      0,               0.072024,               0.044095,               0.057388,               0.069793,                0.34734,                0.12516,               0.056739,                0.02435,                0.35359,                0.13128,               0.061021,               0.033986,               0.045864,               0.024228,               0.033232,               0.059282,               0.070063,              0.0033263,              0.0033263
                      1,               0.052497,               0.025602,               0.037353,                0.05974,                0.49517,                0.16832,                0.11925,               0.058686,                0.49938,                0.17244,                0.12546,               0.080401,               0.040372,               0.018715,               0.028367,               0.054151,               0.040041,              0.0066377,              0.0066377
                      2,               0.049001,               0.025752,               0.035044,               0.052519,                0.84119,                0.14607,                0.17173,               0.090136,                0.84275,                0.14634,                 0.1752,                0.11348,               0.037358,               0.020725,               0.031255,               0.046455,              0.0099969,              0.0099271,              0.0099271
                      3,               0.044857,                0.02599,               0.035712,               0.045002,                0.46254,                0.26667,                0.22971,                0.12117,                0.46681,                0.27105,                0.23175,                0.15542,               0.034925,               0.022083,               0.035728,               0.042028,               0.009901,               0.009901,               0.009901
                      4,               0.041404,               0.025834,               0.035341,                 0.0381,                0.64391,                0.35615,                0.37764,                0.22069,                0.65016,                0.35354,                0.38312,                0.25425,               0.028789,               0.017008,               0.029149,               0.035122,               0.009901,               0.009901,               0.009901
                      5,               0.039175,               0.024588,                0.03411,               0.034254,                0.67943,                0.39154,                0.44076,                0.27336,                0.67881,                0.39157,                0.44298,                0.31052,               0.028796,               0.016244,               0.027366,               0.030554,               0.009868,               0.009868,               0.009868
                      6,               0.037443,               0.023218,               0.033153,               0.030457,                0.67479,                 0.4395,                0.49428,                0.28293,                0.70062,                0.42522,                0.49299,                0.33674,               0.029967,               0.016283,               0.026526,               0.029003,               0.009835,               0.009835,               0.009835
                      7,               0.036742,               0.022925,               0.032377,               0.027838,                0.78207,                0.42949,                 0.5169,                0.31772,                 0.7837,                0.43568,                0.52163,                0.35504,               0.027455,               0.016001,               0.027933,               0.026501,               0.009802,               0.009802,               0.009802
                      8,                0.03521,               0.022314,                0.03136,               0.025808,                0.76473,                0.49442,                0.59826,                 0.3769,                0.76486,                0.49469,                0.59696,                 0.4246,               0.025594,               0.015329,               0.026469,               0.024772,               0.009769,               0.009769,               0.009769
                      9,               0.034468,               0.021896,               0.031194,               0.024492,                0.70545,                0.48253,                0.55206,                0.34104,                0.70769,                 0.4829,                0.55048,                0.38404,               0.026625,               0.017346,               0.028537,                0.02632,               0.009736,               0.009736,               0.009736
