                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                      0,               0.088843,               0.054383,                 0.0442,               0.068586,                0.85024,               0.068161,               0.046505,               0.017042,                0.85441,               0.069686,                0.05268,               0.029792,               0.061533,               0.023115,               0.034734,               0.063291,                0.07011,              0.0033211,              0.0033211
                      1,               0.063223,               0.029712,               0.038031,               0.057083,                0.48418,                0.20624,               0.081917,               0.034358,                0.48871,                0.20883,               0.087722,               0.049477,               0.056485,               0.021612,               0.029708,               0.058102,               0.040088,              0.0066325,              0.0066325
                      2,               0.058774,                0.02847,               0.034934,                0.05269,                0.39371,                0.22518,                0.14288,               0.055526,                0.39755,                0.23488,                0.15374,               0.093449,               0.050176,               0.022753,                0.03075,               0.053534,               0.010044,              0.0099218,              0.0099218
                      3,               0.053742,               0.029825,               0.035384,               0.048107,                0.79042,                0.18694,                0.20618,                0.10324,                 0.7908,                0.19047,                0.20772,                0.12921,               0.041885,               0.024342,               0.031856,               0.046667,               0.009901,               0.009901,               0.009901
                      4,               0.048484,               0.029035,               0.035287,               0.041862,                0.36005,                0.24985,                0.18584,               0.086986,                0.78391,                0.17219,                0.18784,                0.11083,               0.049013,               0.027483,               0.034525,               0.044131,               0.009901,               0.009901,               0.009901
                      5,               0.046221,               0.027596,               0.034529,               0.038221,                0.68886,                0.27024,                0.29257,                0.15444,                0.68604,                0.26549,                 0.2862,                0.16583,               0.039378,               0.022816,                0.02986,               0.039322,               0.009868,               0.009868,               0.009868
                      6,               0.044258,               0.027033,               0.034389,               0.034479,                0.36893,                0.31556,                0.27646,                0.15262,                0.37123,                0.31434,                0.27452,                0.16604,               0.039793,               0.025071,               0.034175,               0.037172,               0.009835,               0.009835,               0.009835
                      7,               0.042777,               0.026227,               0.034167,               0.032647,                 0.4277,                0.40131,                0.37844,                0.20214,                0.42847,                0.40131,                0.38063,                0.21798,               0.039502,               0.023025,                  0.031,               0.032389,               0.009802,               0.009802,               0.009802
                      8,               0.042197,               0.025803,               0.034195,                0.03015,                0.50336,                0.44174,                0.43972,                0.24436,                0.50127,                0.43769,                0.44047,                0.25855,               0.036824,               0.022377,               0.029323,               0.030725,               0.009769,               0.009769,               0.009769
                      9,               0.040332,               0.025091,               0.031254,               0.027962,                0.48544,                0.47026,                0.47485,                0.27833,                0.48032,                0.45897,                0.46607,                0.28119,                0.03484,               0.020706,               0.028645,               0.027262,               0.009736,               0.009736,               0.009736
                     10,                0.03967,               0.024941,               0.032547,               0.025711,                0.49765,                0.51604,                0.50777,                0.29413,                0.49375,                0.51009,                0.50136,                0.31607,               0.035014,               0.020653,               0.028155,               0.025684,               0.009703,               0.009703,               0.009703
                     11,               0.039472,               0.024833,               0.031874,               0.024344,                0.58131,                0.47323,                0.49389,                0.28644,                0.57022,                0.46671,                0.48494,                0.30015,               0.036233,                0.02236,               0.030839,               0.027525,                0.00967,                0.00967,                0.00967
                     12,               0.038266,               0.024885,                0.03156,               0.024199,                0.59299,                0.51484,                0.55608,                0.32692,                 0.5929,                0.51512,                0.55859,                0.36006,               0.033559,               0.020437,               0.029768,               0.025593,               0.009637,               0.009637,               0.009637
                     13,               0.038135,               0.024544,               0.032125,               0.021718,                0.65939,                0.56902,                0.60195,                0.36102,                 0.6571,                0.56121,                0.59247,                0.37404,               0.032449,                0.01981,               0.027565,               0.020697,               0.009604,               0.009604,               0.009604
                     14,               0.037968,               0.023855,                0.03136,               0.021048,                0.63465,                0.54866,                0.58432,                  0.356,                0.66262,                 0.5224,                 0.5735,                0.36576,               0.033559,                0.02013,               0.028907,               0.022675,               0.009571,               0.009571,               0.009571
                     15,               0.036451,               0.023736,               0.030518,               0.019775,                0.64479,                0.58578,                0.62345,                0.39449,                0.63782,                 0.5759,                0.61118,                0.40164,               0.032182,               0.019874,               0.027705,               0.021346,               0.009538,               0.009538,               0.009538
                     16,               0.036409,               0.023406,               0.030779,               0.019288,                0.69595,                0.55403,                0.62709,                0.38779,                0.69672,                0.55258,                0.62518,                0.41217,               0.032285,               0.019595,               0.027995,               0.020437,               0.009505,               0.009505,               0.009505
                     17,               0.036244,               0.023338,               0.030296,               0.018142,                0.71115,                0.55536,                0.63088,                0.39668,                0.70929,                0.55521,                0.62247,                0.40716,               0.031401,               0.018793,               0.027345,               0.019475,               0.009472,               0.009472,               0.009472
                     18,               0.036221,               0.022276,               0.029183,               0.018485,                0.71037,                0.58635,                0.63858,                0.37738,                  0.704,                0.58161,                0.63556,                0.41555,                0.03205,                0.01955,                0.02787,               0.019771,               0.009439,               0.009439,               0.009439
                     19,               0.035023,               0.022781,               0.029546,               0.016927,                0.72283,                0.58736,                0.66318,                0.41189,                0.72643,                0.57905,                 0.6612,                0.42652,                0.03089,               0.019648,                0.02752,               0.019413,               0.009406,               0.009406,               0.009406
                     20,               0.035473,               0.022553,               0.029467,               0.016592,                0.70928,                0.61258,                0.67884,                0.43315,                0.69202,                0.60019,                0.66728,                0.42777,               0.030077,               0.019265,               0.026787,               0.017844,               0.009373,               0.009373,               0.009373
                     21,               0.034202,               0.022424,               0.029797,               0.015793,                 0.7094,                0.60327,                 0.6516,                0.40457,                0.70429,                0.59704,                0.64215,                0.41324,                0.03004,               0.018645,                0.02666,               0.018402,                0.00934,                0.00934,                0.00934
                     22,               0.034548,               0.021885,               0.028854,               0.015318,                0.73473,                 0.5985,                0.66248,                0.42102,                0.73236,                0.59242,                0.65299,                0.43022,               0.030118,               0.019061,               0.027139,               0.019872,               0.009307,               0.009307,               0.009307
                     23,               0.033503,               0.022112,               0.029464,               0.015439,                0.67922,                0.68952,                0.71364,                0.46119,                0.67371,                0.68362,                0.70482,                0.46822,               0.029899,               0.019412,               0.026975,               0.016163,               0.009274,               0.009274,               0.009274
                     24,               0.033423,               0.021699,               0.028592,               0.014746,                0.75533,                0.65868,                0.72763,                0.46832,                0.75261,                0.65252,                0.71838,                0.47039,               0.028813,               0.018541,                 0.0267,               0.015804,               0.009241,               0.009241,               0.009241
                     25,               0.032877,               0.021365,               0.028991,               0.014366,                0.66569,                0.66649,                0.70118,                0.47422,                0.66379,                0.65315,                0.68866,                 0.4595,               0.028797,               0.019041,                0.02724,               0.016555,               0.009208,               0.009208,               0.009208
                     26,               0.033371,               0.021321,               0.028489,               0.013727,                0.70324,                0.67349,                0.71095,                0.45491,                0.70127,                0.66214,                0.70447,                0.46227,               0.030056,               0.018423,               0.026454,               0.015272,               0.009175,               0.009175,               0.009175
                     27,               0.032833,               0.021434,               0.029206,               0.013349,                0.69751,                0.69881,                0.72689,                0.47086,                0.69062,                0.69152,                0.71467,                0.47096,               0.028327,               0.018085,               0.026391,               0.015197,               0.009142,               0.009142,               0.009142
                     28,                0.03284,               0.021192,               0.028217,               0.013042,                0.74726,                0.67172,                0.73536,                 0.4768,                0.74628,                0.66831,                0.72921,                0.47629,               0.029221,               0.018213,                0.02598,               0.014782,               0.009109,               0.009109,               0.009109
                     29,               0.032303,               0.021269,               0.028338,               0.012926,                0.71852,                 0.6789,                0.73731,                0.48689,                0.71466,                0.67197,                0.72338,                0.49472,               0.028378,               0.018672,               0.026197,               0.015757,               0.009076,               0.009076,               0.009076
