                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                      0,               0.099153,               0.074246,               0.045015,                      0,                0.35842,                  0.379,                0.27005,               0.094785,                0.39841,                0.38005,                 0.3151,                0.15502,               0.071457,               0.036535,               0.041586,                      0,                0.07011,              0.0033211,              0.0033211
                      1,               0.070361,               0.041759,               0.044632,                      0,                0.38149,                0.41658,                0.30222,                0.11626,                0.41136,                 0.4085,                0.34819,                0.16642,               0.062971,               0.036182,               0.042668,                      0,               0.040088,              0.0066325,              0.0066325
                      2,               0.065453,                0.03998,               0.044375,                      0,                0.47003,                 0.3674,                0.33199,                0.12622,                0.47767,                0.37338,                0.34156,                0.18298,               0.063528,                0.04043,               0.047369,                      0,               0.010044,              0.0099218,              0.0099218
                      3,                0.05978,               0.039931,                0.04313,                      0,                0.63065,                0.44117,                0.48105,                0.22315,                0.64838,                0.43459,                 0.4836,                0.26678,               0.054358,               0.037656,               0.049976,                      0,               0.009901,               0.009901,               0.009901
                      4,                0.05489,               0.038473,               0.044915,                      0,                0.64992,                0.47067,                0.50934,                0.21782,                0.67049,                0.46927,                 0.5242,                0.25893,               0.053706,               0.038319,               0.049977,                      0,               0.009901,               0.009901,               0.009901
                      5,               0.052662,               0.036603,               0.043111,                      0,                0.73607,                0.57288,                0.64115,                 0.3213,                0.73527,                0.58202,                0.63967,                 0.3521,                 0.0449,               0.031109,               0.042093,                      0,               0.009868,               0.009868,               0.009868
                      6,               0.049794,                0.03561,               0.043171,                      0,                0.71062,                0.63716,                0.68648,                0.34637,                 0.7263,                0.62276,                0.68275,                0.36206,               0.042824,               0.030094,               0.040667,                      0,               0.009835,               0.009835,               0.009835
                      7,               0.048754,               0.034452,               0.042105,                      0,                 0.7391,                0.65824,                0.71334,                0.35787,                0.74009,                0.64103,                0.70122,                0.38326,               0.042701,               0.029469,               0.039156,                      0,               0.009802,               0.009802,               0.009802
                      8,               0.047125,               0.034096,               0.041622,                      0,                0.75912,                0.67414,                 0.7436,                  0.402,                0.76405,                0.66772,                0.74109,                 0.4473,               0.039328,               0.027285,               0.038468,                      0,               0.009769,               0.009769,               0.009769
                      9,               0.046248,               0.032927,               0.039949,                      0,                0.76697,                0.64161,                 0.7091,                0.39255,                0.76991,                0.64407,                0.71221,                0.41371,               0.041113,               0.030165,               0.039782,                      0,               0.009736,               0.009736,               0.009736
