                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                      0,               0.088452,               0.052945,               0.043874,               0.068374,                0.23192,                0.10664,                0.04282,               0.015972,                 0.2383,                0.11228,               0.048627,               0.026795,               0.069715,               0.031998,               0.034942,               0.063177,                0.07011,              0.0033211,              0.0033211
                      1,               0.063625,               0.029967,               0.037767,               0.057894,                0.45644,                0.18275,               0.080211,               0.025597,                0.45575,                0.18519,               0.088784,               0.046127,               0.062069,                0.02252,               0.028634,               0.057792,               0.040088,              0.0066325,              0.0066325
                      2,               0.059665,               0.028915,               0.036077,               0.053558,                0.57438,                0.16394,                0.11176,               0.052997,                0.58021,                0.16708,                0.11541,               0.067237,               0.052099,               0.023188,               0.029091,               0.052298,               0.010044,              0.0099218,              0.0099218
                      3,               0.053573,               0.029262,                0.03512,               0.048061,                0.28065,                0.22019,                0.16571,               0.082773,                0.28076,                0.21982,                0.16611,               0.099943,               0.050193,               0.028338,               0.034271,               0.048065,               0.009901,               0.009901,               0.009901
                      4,               0.048572,                0.02842,               0.035774,               0.041984,                0.80039,                0.19742,                0.23096,                0.11458,                0.80228,                0.19449,                 0.2327,                0.13434,               0.043728,                0.02353,               0.029898,               0.042956,               0.009901,               0.009901,               0.009901
                      5,               0.046093,               0.028067,               0.034639,               0.039012,                0.86489,                0.24083,                0.33082,                0.17848,                0.87872,                0.22933,                0.32915,                0.19432,               0.037213,               0.021357,               0.029302,               0.037831,               0.009868,               0.009868,               0.009868
                      6,               0.043916,               0.027164,               0.034687,               0.034682,                0.35945,                0.41321,                0.37529,                0.20591,                0.35921,                 0.4135,                0.37551,                0.24037,               0.036776,               0.020993,               0.027647,               0.035523,               0.009835,               0.009835,               0.009835
                      7,               0.042961,               0.027206,               0.034204,               0.032554,                 0.5803,                0.38088,                 0.4217,                0.24635,                0.57773,                0.37948,                0.41866,                0.25542,               0.036623,               0.022101,               0.028853,               0.033252,               0.009802,               0.009802,               0.009802
                      8,               0.041969,               0.026962,               0.034478,               0.030213,                0.46681,                0.44218,                0.44184,                 0.2557,                0.46529,                0.43971,                0.43806,                0.26195,                0.03543,               0.021158,               0.027964,               0.030184,               0.009769,               0.009769,               0.009769
                      9,               0.040886,               0.026047,               0.031867,               0.028109,                0.54755,                0.50464,                0.49441,                0.28988,                0.54737,                0.50416,                0.49193,                0.30701,               0.033399,               0.020683,               0.026816,               0.028964,               0.009736,               0.009736,               0.009736
                     10,                0.04034,               0.025185,               0.032406,               0.026334,                0.70017,                 0.4525,                0.55036,                0.31501,                0.56709,                0.55307,                0.55069,                0.32996,               0.034078,               0.020029,               0.027199,               0.026419,               0.009703,               0.009703,               0.009703
                     11,                0.03925,               0.025432,               0.032356,               0.024846,                0.58075,                0.55146,                0.55469,                0.33815,                  0.585,                0.55626,                0.55956,                0.34686,               0.033832,               0.019851,               0.026227,               0.025757,                0.00967,                0.00967,                0.00967
